Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,20371,20371,20371,17354,17354,17354,3657,3657,3657,Admin,,
2020-12-14,US,USA,United States,4293,24664,12332,4164,21518,10759,89,3746,1873,Admin,,
2020-12-15,US,USA,United States,48601,73265,24421,46413,67931,22644,183,3929,1309,Admin,,
2020-12-16,US,USA,United States,158661,231926,57981,153248,221179,55295,367,4296,1074,Admin,,
2020-12-17,US,USA,United States,270383,502309,100461,263402,484581,96916,533,4829,965,Admin,,
2020-12-18,US,USA,United States,413132,915441,152573,404651,889232,148205,951,5780,963,Admin,,
2020-12-19,US,USA,United States,180818,1096259,156608,177081,1066313,152330,936,6716,959,Admin,,
2020-12-20,US,USA,United States,104124,1200383,168573,102260,1168573,164460,635,7351,527,Admin,,
2020-12-21,US,USA,United States,380413,1580796,222304,374119,1542692,217311,1135,8486,677,Admin,,
2020-12-22,US,USA,United States,448197,2028993,279389,439705,1982397,273495,2421,10907,996,Admin,,
2020-12-23,US,USA,United States,571803,2600796,338410,560403,2542800,331660,2015,12922,1232,Admin,,
2020-12-24,US,USA,United States,195635,2796431,327731,190836,2733636,321294,893,13815,1283,Admin,,
2020-12-25,US,USA,United States,12631,2809062,270517,12500,2746136,265272,84,13899,1159,Admin,,
2020-12-26,US,USA,United States,140970,2950032,264824,138072,2884208,259699,592,14491,1110,Admin,,
2020-12-27,US,USA,United States,96017,3046049,263666,93206,2977414,258406,557,15048,1099,Admin,,
2020-12-28,US,USA,United States,586667,3632716,293131,574865,3552279,287084,2987,18035,1364,Admin,,
2020-12-29,US,USA,United States,716000,4348716,331389,699430,4251709,324187,4129,22164,1608,Admin,,
2020-12-30,US,USA,United States,836801,5185517,369245,820422,5072131,361333,5954,28118,2170,Admin,,
2020-12-31,US,USA,United States,419945,5605462,401290,411522,5483653,392860,2731,30849,2433,Admin,,
2021-01-01,US,USA,United States,82601,5688063,411285,76084,5559737,401943,5249,36098,3171,Admin,,
2021-01-02,US,USA,United States,261170,5949233,428457,252622,5812359,418307,2564,38662,3453,Admin,,
2021-01-03,US,USA,United States,136843,6086076,434289,129709,5942068,423522,2331,40993,3706,Admin,,
2021-01-04,US,USA,United States,649462,6735538,443260,592136,6534204,425989,44755,85748,9673,Admin,,
2021-01-05,US,USA,United States,823264,7558802,458583,724582,7258786,429582,87170,172918,21536,Admin,,
2021-01-06,US,USA,United States,1013406,8572208,483813,826671,8085457,430475,170736,343654,45076,Admin,,
2021-01-07,US,USA,United States,1160177,9732385,589560,861421,8946878,494746,277840,621494,84377,Admin,,
2021-01-08,US,USA,United States,1226292,10958677,752944,841923,9788801,604152,360061,981555,135065,Admin,,
2021-01-09,US,USA,United States,505376,11464053,787831,368486,10157287,620704,127805,1109360,152956,Admin,,
2021-01-10,US,USA,United States,248752,11712805,803818,175037,10332324,627179,68731,1178091,162442,Admin,,
2021-01-11,US,USA,United States,1064428,12777233,863099,721558,11053882,645668,321523,1499614,201980,Admin,,
2021-01-12,US,USA,United States,1248813,14026046,923892,910788,11964670,672269,313475,1813089,234310,Admin,,
2021-01-13,US,USA,United States,1316998,15343044,967262,1026594,12991264,700830,270099,2083188,248504,Admin,,
2021-01-14,US,USA,United States,1305968,16649012,988089,1151708,14142972,742299,134296,2217484,227998,Admin,,
2021-01-15,US,USA,United States,1258539,17907551,992696,1122087,15265059,782323,119348,2336832,193611,Admin,,
2021-01-16,US,USA,United States,653555,18561106,1013864,571547,15836606,811331,71351,2408183,185546,Admin,,
2021-01-17,US,USA,United States,306569,18867675,1022124,257340,16093946,823089,41844,2450027,181705,Admin,,
2021-01-18,US,USA,United States,882566,19750241,996144,638957,16732903,811289,227419,2677446,168261,Admin,,
