Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,28582,28582,28582,23870,23870,23870,5469,5469,5469,Admin,,
2020-12-14,US,USA,United States,4544,33126,16563,4387,28257,14129,117,5586,2793,Admin,,
2020-12-15,US,USA,United States,49651,82777,27592,47325,75582,25194,259,5845,1948,Admin,,
2020-12-16,US,USA,United States,159700,242477,60619,154312,229894,57474,463,6308,1577,Admin,,
2020-12-17,US,USA,United States,272321,514798,102959,265225,495119,99024,732,7040,1408,Admin,,
2020-12-18,US,USA,United States,415943,930741,155123,407414,902533,150422,1190,8230,1371,Admin,,
2020-12-19,US,USA,United States,181703,1112444,158920,177794,1080327,154332,1040,9270,1324,Admin,,
2020-12-20,US,USA,United States,105095,1217539,169851,103191,1183518,165664,690,9960,641,Admin,,
2020-12-21,US,USA,United States,381499,1599038,223701,375010,1558528,218610,1471,11431,835,Admin,,
2020-12-22,US,USA,United States,447269,2046307,280504,438826,1997354,274539,2846,14277,1204,Admin,,
2020-12-23,US,USA,United States,574588,2620895,339774,562173,2559527,332805,2891,17168,1551,Admin,,
2020-12-24,US,USA,United States,195769,2816664,328838,190762,2750289,322167,1089,18257,1602,Admin,,
2020-12-25,US,USA,United States,12640,2829304,271223,12488,2762777,265749,101,18358,1446,Admin,,
2020-12-26,US,USA,United States,141824,2971128,265526,137893,2900670,260049,958,19316,1435,Admin,,
2020-12-27,US,USA,United States,96628,3067756,264316,93367,2994037,258646,715,20031,1438,Admin,,
2020-12-28,US,USA,United States,590417,3658173,294162,576105,3570142,287373,4081,24112,1811,Admin,,
2020-12-29,US,USA,United States,721253,4379426,333302,702331,4272473,325017,5179,29291,2144,Admin,,
2020-12-30,US,USA,United States,842416,5221842,371563,822711,5095184,362237,7689,36980,2830,Admin,,
2020-12-31,US,USA,United States,419687,5641529,403552,409905,5505089,393543,3094,40074,3116,Admin,,
2021-01-01,US,USA,United States,99224,5740753,415921,90235,5595324,404650,6528,46602,4034,Admin,,
2021-01-02,US,USA,United States,264050,6004803,433382,255254,5850578,421415,2816,49418,4300,Admin,,
2021-01-03,US,USA,United States,138603,6143406,439378,131647,5982225,426884,2427,51845,4544,Admin,,
