Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,31990,31990,31990,26503,26503,26503,6505,6505,6505,Admin,,
2020-12-14,US,USA,United States,4597,36587,18294,4436,30939,15470,128,6633,3317,Admin,,
2020-12-15,US,USA,United States,47992,84579,28193,45828,76767,25589,265,6898,2299,Admin,,
2020-12-16,US,USA,United States,159397,243976,60994,154179,230946,57737,453,7351,1838,Admin,,
2020-12-17,US,USA,United States,272678,516654,103331,265780,496726,99345,759,8110,1622,Admin,,
2020-12-18,US,USA,United States,416609,933263,155544,408159,904885,150814,1209,9319,1553,Admin,,
2020-12-19,US,USA,United States,182093,1115356,159337,178215,1083100,154729,1073,10392,1485,Admin,,
2020-12-20,US,USA,United States,105585,1220941,169850,103615,1186715,165745,724,11116,659,Admin,,
2020-12-21,US,USA,United States,382467,1603408,223832,375724,1562439,218786,1511,12627,856,Admin,,
2020-12-22,US,USA,United States,448400,2051808,281033,439727,2002166,275057,2961,15588,1241,Admin,,
2020-12-23,US,USA,United States,574790,2626598,340375,563230,2565396,333493,3081,18669,1617,Admin,,
2020-12-24,US,USA,United States,196101,2822699,329435,191264,2756660,322848,1111,19780,1667,Admin,,
2020-12-25,US,USA,United States,12725,2835424,271737,12563,2769223,266334,106,19886,1510,Admin,,
2020-12-26,US,USA,United States,141583,2977007,265950,138356,2907579,260640,960,20846,1493,Admin,,
2020-12-27,US,USA,United States,96326,3073333,264627,93636,3001215,259214,734,21580,1495,Admin,,
2020-12-28,US,USA,United States,591465,3664798,294484,577438,3578653,288031,4267,25847,1889,Admin,,
2020-12-29,US,USA,United States,721947,4386745,333562,703817,4282470,325758,5260,31107,2217,Admin,,
2020-12-30,US,USA,United States,843323,5230068,371924,824759,5107229,363119,7822,38929,2894,Admin,,
2020-12-31,US,USA,United States,420851,5650919,404031,411554,5518783,394589,3198,42127,3192,Admin,,
2021-01-01,US,USA,United States,107899,5758818,417628,97646,5616429,406744,7189,49316,4204,Admin,,
2021-01-02,US,USA,United States,264049,6022867,435123,256090,5872519,423563,2887,52203,4480,Admin,,
2021-01-03,US,USA,United States,139124,6161991,441237,132233,6004752,429077,2464,54667,4727,Admin,,
2021-01-04,US,USA,United States,657822,6819813,450716,600272,6605024,432339,44933,99600,10536,Admin,,
2021-01-05,US,USA,United States,831743,7651556,466402,731877,7336901,436347,87580,187180,22296,Admin,,
2021-01-06,US,USA,United States,1023236,8674792,492103,832262,8169163,437419,172682,359862,45848,Admin,,
2021-01-07,US,USA,United States,1170608,9845400,599212,867641,9036804,502574,281273,641135,85573,Admin,,
2021-01-08,US,USA,United States,1236928,11082328,760501,849026,9885830,609914,363832,1004967,136522,Admin,,
2021-01-09,US,USA,United States,508709,11591037,795453,370894,10256724,626315,128850,1133817,154516,Admin,,
2021-01-10,US,USA,United States,251646,11842683,811527,176708,10433432,632669,69719,1203536,164124,Admin,,
2021-01-11,US,USA,United States,1070853,12913536,870532,724910,11158342,650474,323003,1526539,203848,Admin,,
2021-01-12,US,USA,United States,1259383,14172919,931623,918382,12076724,677118,314863,1841402,236317,Admin,,
2021-01-13,US,USA,United States,1324505,15497424,974662,1031172,13107896,705533,270883,2112285,250346,Admin,,
2021-01-14,US,USA,United States,1316687,16814111,995530,1158309,14266205,747057,136032,2248317,229597,Admin,,
2021-01-15,US,USA,United States,1258014,18072125,998542,1118029,15384234,785486,121071,2369388,194917,Admin,,
2021-01-16,US,USA,United States,650415,18722540,1018786,567635,15951869,813592,72059,2441447,186804,Admin,,
2021-01-17,US,USA,United States,306143,19028683,1026571,256532,16208401,824996,42207,2483654,182874,Admin,,
2021-01-18,US,USA,United States,886160,19914843,1000187,639417,16847818,812782,228286,2711940,169343,Admin,,
2021-01-19,US,USA,United States,1347108,21261951,1012719,966628,17814446,819675,357139,3069079,175382,Admin,,
2021-01-20,US,USA,United States,1605876,22867827,1052915,1155731,18970177,837469,421843,3490922,196948,Admin,,
