Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,19470,19470,19470,16674,16674,16674,3339,3339,3339,Admin,,
2020-12-14,US,USA,United States,4276,23746,11873,4148,20822,10411,88,3427,1713,Admin,,
2020-12-15,US,USA,United States,49010,72756,24252,46410,67232,22411,176,3603,1201,Admin,,
2020-12-16,US,USA,United States,160396,233152,58288,153532,220764,55191,357,3960,990,Admin,,
2020-12-17,US,USA,United States,273521,506673,101334,263765,484529,96906,541,4501,900,Admin,,
2020-12-18,US,USA,United States,415935,922608,153768,404265,888794,148132,920,5421,903,Admin,,
2020-12-19,US,USA,United States,181692,1104300,157757,176910,1065704,152243,935,6356,908,Admin,,
2020-12-20,US,USA,United States,105160,1209460,169998,102361,1168065,164484,614,6970,518,Admin,,
2020-12-21,US,USA,United States,381949,1591409,223951,373936,1542001,217311,1124,8094,666,Admin,,
2020-12-22,US,USA,United States,448374,2039783,281003,439530,1981531,273471,2366,10460,979,Admin,,
2020-12-23,US,USA,United States,572057,2611840,339812,560009,2541540,331539,1954,12414,1207,Admin,,
2020-12-24,US,USA,United States,195430,2807270,328656,190229,2731769,321034,858,13272,1253,Admin,,
2020-12-25,US,USA,United States,12518,2819788,271025,12390,2744159,265052,80,13352,1133,Admin,,
2020-12-26,US,USA,United States,140436,2960224,265132,137518,2881677,259425,539,13891,1076,Admin,,
2020-12-27,US,USA,United States,95625,3055849,263769,92839,2974516,258064,533,14424,1064,Admin,,
2020-12-28,US,USA,United States,586150,3641999,292941,573387,3547903,286557,2882,17306,1316,Admin,,
2020-12-29,US,USA,United States,715283,4357282,331071,696845,4244748,323317,4100,21406,1563,Admin,,
2020-12-30,US,USA,United States,835689,5192971,368733,816957,5061705,360024,6368,27774,2194,Admin,,
2020-12-31,US,USA,United States,418815,5611786,400645,409940,5471645,391411,2694,30468,2456,Admin,,
2021-01-01,US,USA,United States,79613,5691399,410230,73441,5545086,400132,4993,35461,3158,Admin,,
2021-01-02,US,USA,United States,260536,5951935,427387,251636,5796722,416435,2822,38283,3484,Admin,,
2021-01-03,US,USA,United States,136298,6088233,433197,129082,5925804,421613,2393,40676,3750,Admin,,
2021-01-04,US,USA,United States,647619,6735852,441979,590261,6516065,424023,44775,85451,9735,Admin,,
2021-01-05,US,USA,United States,820702,7556554,457038,722141,7238206,427637,87041,172492,21583,Admin,,
2021-01-06,US,USA,United States,1012687,8569241,482324,825986,8064192,428927,170535,343027,45036,Admin,,
2021-01-07,US,USA,United States,1157440,9726681,587842,859484,8923676,493147,276550,619577,84158,Admin,,
2021-01-08,US,USA,United States,1222833,10949514,751159,839966,9763642,602651,358419,977996,134647,Admin,,
2021-01-09,US,USA,United States,504237,11453751,785973,368012,10131654,619276,127154,1105150,152409,Admin,,
2021-01-10,US,USA,United States,247922,11701673,801920,174423,10306077,625753,68513,1173663,161855,Admin,,
2021-01-11,US,USA,United States,1061791,12763464,861087,719861,11025938,644268,320514,1494177,201246,Admin,,
2021-01-12,US,USA,United States,1246870,14010334,921968,910134,11936072,671124,312417,1806594,233443,Admin,,
2021-01-13,US,USA,United States,1314341,15324675,965062,1024637,12960709,699502,269361,2075955,247561,Admin,,
2021-01-14,US,USA,United States,1303795,16628470,985969,1150164,14110873,741028,133715,2209670,227156,Admin,,
2021-01-15,US,USA,United States,1256845,17885315,990828,1120630,15231503,781123,119049,2328719,192960,Admin,,
2021-01-16,US,USA,United States,652118,18537433,1011954,570559,15802062,810058,70881,2399600,184921,Admin,,
2021-01-17,US,USA,United States,306084,18843517,1020263,257201,16059263,821884,41562,2441162,181071,Admin,,
2021-01-18,US,USA,United States,877961,19721478,994002,636319,16695582,809949,225307,2666469,167470,Admin,,
2021-01-19,US,USA,United States,1342873,21064351,1007716,971231,17666813,818677,349321,3015790,172742,Admin,,
2021-01-20,US,USA,United States,1616369,22680720,1050863,1175125,18841938,840176,416450,3432240,193755,Admin,,
2021-01-21,US,USA,United States,1632985,24313705,1097890,1339293,20181231,867194,269766,3702006,213190,Admin,,
2021-01-22,US,USA,United States,1615858,25929563,1149178,1388324,21569555,905436,205001,3907007,225469,Admin,,
2021-01-23,US,USA,United States,904767,26834330,1185271,742896,22312451,930056,146984,4053991,236341,Admin,,
2021-01-24,US,USA,United States,395787,27230117,1198085,302163,22614614,936479,86612,4140603,242777,Admin,,
2021-01-25,US,USA,United States,1356408,28586525,1266435,855433,23470047,967781,477005,4617608,278734,Admin,,
2021-01-26,US,USA,United States,1651240,30237765,1310487,1054432,24524479,979667,570270,5187878,310298,Admin,,
2021-01-27,US,USA,United States,1918907,32156672,1353707,1250596,25775075,990448,636157,5824035,341685,Admin,,
2021-01-28,US,USA,United States,1948135,34104807,1398728,1369629,27144704,994782,545064,6369099,381013,Admin,,
2021-01-29,US,USA,United States,1892223,35997030,1438209,1362948,28507652,991157,482556,6851655,420664,Admin,,
2021-01-30,US,USA,United States,1019927,37016957,1454661,765246,29272898,994350,237902,7089557,433652,Admin,,
2021-01-31,US,USA,United States,460701,37477658,1463934,326562,29599460,997835,124099,7213656,439007,Admin,,
2021-02-01,US,USA,United States,1352477,38830135,1463372,761397,30360857,984401,555802,7769458,450264,Admin,,
2021-02-02,US,USA,United States,1675608,40505743,1466854,963613,31324470,971427,681787,8451245,466195,Admin,,
2021-02-03,US,USA,United States,2128526,42634269,1496799,1266439,32590909,973691,819137,9270382,492335,Admin,,
2021-02-04,US,USA,United States,2331338,44965607,1551542,1396090,33986999,977471,894409,10164791,542241,Admin,,
2021-02-05,US,USA,United States,2337174,47302781,1615107,1358600,35345599,976850,937617,11102408,607250,Admin,,
2021-02-06,US,USA,United States,1297154,48599935,1654711,859433,36205032,990305,415385,11517793,632605,Admin,,
2021-02-07,US,USA,United States,447132,49047067,1652772,280215,36485247,983684,154678,11672471,636973,Admin,,
2021-02-08,US,USA,United States,1566056,50613123,1683284,841000,37326247,995056,691778,12364249,656398,Admin,,
2021-02-09,US,USA,United States,1960763,52573886,1724020,1045218,38371465,1006714,877111,13241360,684302,Admin,,
2021-02-10,US,USA,United States,2287870,54861756,1746783,1229039,39600504,1001371,1019945,14261305,712989,Admin,,
2021-02-11,US,USA,United States,2391631,57253387,1755397,1279617,40880121,984732,1071395,15332700,738272,Admin,,
2021-02-12,US,USA,United States,2569892,59823279,1788642,1382689,42262810,988173,1139870,16472570,767166,Admin,,
2021-02-13,US,USA,United States,1471663,61294942,1813572,869066,43131876,989549,569657,17042227,789204,Admin,,
2021-02-14,US,USA,United States,591795,61886737,1834238,347465,43479341,999156,226945,17269172,799528,Admin,,
2021-02-15,US,USA,United States,1173026,63059763,1778091,620102,44099443,967599,522464,17791636,775341,Admin,,
2021-02-16,US,USA,United States,1618017,64677780,1729127,802861,44902304,932977,776663,18568299,760991,Admin,,
2021-02-17,US,USA,United States,1958193,66635973,1682031,936476,45838780,891182,981944,19550243,755562,Admin,,
2021-02-18,US,USA,United States,1851074,68487047,1604808,841375,46680155,828576,960530,20510773,739724,Admin,,
2021-02-19,US,USA,United States,1961145,70448192,1517844,840255,47520410,751086,1074948,21585721,730450,Admin,,
2021-02-20,US,USA,United States,1308378,71756570,1494518,611825,48132235,714337,666456,22252177,744278,Admin,,
2021-02-21,US,USA,United States,593437,72350007,1494752,260930,48393165,701975,314192,22566369,756742,Admin,,
2021-02-22,US,USA,United States,1455902,73805909,1535163,632967,49026132,703813,781772,23348141,793786,Admin,,
2021-02-23,US,USA,United States,1934297,75740206,1580346,889599,49915731,716204,999395,24347536,825605,Admin,,
2021-02-24,US,USA,United States,2518008,78258214,1660320,1264172,51179903,763018,1205457,25552993,857535,Admin,,
2021-02-25,US,USA,United States,2922055,81180269,1813317,1553493,52733396,864749,1305759,26858752,906854,Admin,,
2021-02-26,US,USA,United States,3096696,84276965,1975539,1694824,54428220,986830,1339738,28198490,944681,Admin,,
2021-02-27,US,USA,United States,1993671,86270636,2073438,1154981,55583201,1064424,799520,28998010,963690,Admin,,
2021-02-28,US,USA,United States,852674,87123310,2110471,543030,56126231,1104724,285268,29283278,959558,Admin,,
2021-03-01,US,USA,United States,2002638,89125948,2188577,1185947,57312178,1183721,764104,30047382,957034,Admin,,
2021-03-02,US,USA,United States,2453998,91579946,2262820,1477110,58789288,1267651,934527,30981909,947767,Admin,,
2021-03-03,US,USA,United States,2897482,94477428,2317030,1752746,60542034,1337447,1104675,32086584,933370,Admin,,
2021-03-04,US,USA,United States,3197044,97674472,2356314,1972023,62514057,1397237,1218022,33304606,920836,Admin,,
2021-03-05,US,USA,United States,3220906,100895378,2374059,2023010,64537067,1444121,1272357,34576963,911210,Admin,,
2021-03-06,US,USA,United States,2054623,102950001,2382766,1358489,65895556,1473194,848949,35425912,918271,Admin,,
2021-03-07,US,USA,United States,925434,103875435,2393160,681708,66577264,1493005,338696,35764608,925904,Admin,,
2021-03-08,US,USA,United States,2152257,106027692,2414534,1486404,68063668,1535927,834562,36599170,935969,Admin,,
2021-03-09,US,USA,United States,2702494,108730186,2450034,1816473,69880141,1584408,1065869,37665039,954732,Admin,,
2021-03-10,US,USA,United States,3120267,111850453,2481860,2074744,71954885,1630407,1249205,38914244,975380,Admin,,
2021-03-11,US,USA,United States,3438975,115289428,2516422,2294235,74249120,1676438,1377425,40291669,998151,Admin,,
2021-03-12,US,USA,United States,3420874,118710302,2544989,2134756,76383876,1692401,1497231,41788900,1030276,Admin,,
