Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12141,12141,12141,10627,10627,10627,1355,1355,1355,1359,1359,1359,Admin,,
2020-12-14,US,USA,United States,3629,15770,7885,3510,14137,7069,4,1359,680,4,1363,681,Admin,,
2020-12-15,US,USA,United States,48850,64620,21540,45426,59563,19854,25,1384,461,26,1389,463,Admin,,
2020-12-16,US,USA,United States,157967,222587,55646,151115,210678,52670,196,1580,395,196,1585,396,Admin,,
2020-12-17,US,USA,United States,270589,493176,98635,259795,470473,94095,476,2056,411,476,2061,412,Admin,,
2020-12-18,US,USA,United States,411238,904414,150735,400033,870506,145084,558,2614,436,558,2619,436,Admin,,
2020-12-19,US,USA,United States,179583,1083997,154856,175025,1045531,149362,689,3303,472,689,3308,472,Admin,,
2020-12-20,US,USA,United States,102431,1186428,167755,100311,1145842,162174,452,3755,343,453,3761,343,Admin,,
2020-12-21,US,USA,United States,376000,1562428,220951,367743,1513585,214207,729,4484,446,730,4491,446,Admin,,
2020-12-22,US,USA,United States,442290,2004718,277156,433212,1946797,269605,1871,6355,710,1871,6362,710,Admin,,
2020-12-23,US,USA,United States,559649,2564367,334540,547699,2494496,326260,1575,7930,907,1575,7937,907,Admin,,
2020-12-24,US,USA,United States,191207,2755574,323199,185717,2680213,315677,825,8755,957,825,8762,957,Admin,,
2020-12-25,US,USA,United States,11898,2767472,266151,11809,2692022,260217,35,8790,882,35,8797,882,Admin,,
2020-12-26,US,USA,United States,136467,2903939,259991,134032,2826054,254360,305,9095,827,305,9102,827,Admin,,
2020-12-27,US,USA,United States,91592,2995531,258443,89747,2915801,252851,287,9382,804,287,9389,804,Admin,,
2020-12-28,US,USA,United States,567449,3562980,285793,553562,3469363,279397,2129,11511,1004,2129,11518,1003,Admin,,
2020-12-29,US,USA,United States,696555,4259535,322116,675972,4145335,314077,2640,14151,1114,2642,14160,1114,Admin,,
2020-12-30,US,USA,United States,814171,5073706,358477,791895,4937230,348962,4721,18872,1563,4722,18882,1563,Admin,,
2020-12-31,US,USA,United States,408673,5482379,389543,397456,5334686,379210,1741,20613,1694,1741,20623,1694,Admin,,
2021-01-01,US,USA,United States,40789,5523168,393670,39026,5373712,383099,1019,21632,1835,1030,21653,1836,Admin,,
2021-01-02,US,USA,United States,245674,5768842,409271,239081,5612793,398106,1998,23630,2076,2000,23653,2078,Admin,,
2021-01-03,US,USA,United States,127429,5896271,414391,121320,5734113,402616,1998,25628,2321,1999,25652,2323,Admin,,
2021-01-04,US,USA,United States,619275,6515546,421795,565439,6299552,404313,41242,66870,7908,41243,66895,7911,Admin,,
2021-01-05,US,USA,United States,776700,7292246,433244,682797,6982349,405288,80828,147698,19078,80831,147726,19080,Admin,,
2021-01-06,US,USA,United States,965980,8258226,454931,785403,7767752,404360,163996,311694,41832,164001,311727,41835,Admin,,
2021-01-07,US,USA,United States,1107364,9365590,554744,820989,8588741,464865,265610,577304,79527,265612,577339,79530,Admin,,
2021-01-08,US,USA,United States,1171649,10537239,716295,802993,9391734,574003,346810,924114,128926,346813,924152,128928,Admin,,
2021-01-09,US,USA,United States,482350,11019589,750106,352265,9743999,590172,122840,1046954,146189,122840,1046992,146191,Admin,,
2021-01-10,US,USA,United States,232883,11252472,765171,163086,9907085,596139,66350,1113304,155382,66351,1113343,155384,Admin,,
2021-01-11,US,USA,United States,1008870,12261342,820828,681934,10589019,612781,309240,1422544,193668,309243,1422586,193670,Admin,,
2021-01-12,US,USA,United States,1181745,13443087,878691,862301,11451320,638424,300319,1722863,225024,300321,1722907,225025,Admin,,
2021-01-13,US,USA,United States,1251683,14694770,919506,978219,12429539,665970,256414,1979277,238226,256417,1979324,238228,Admin,,
2021-01-14,US,USA,United States,1247192,15941962,939481,1104586,13534125,706483,126546,2105823,218360,126549,2105873,218362,Admin,,
2021-01-15,US,USA,United States,1188856,17130818,941939,1065932,14600057,744046,111363,2217186,184725,111366,2217239,184726,Admin,,
2021-01-16,US,USA,United States,616656,17747474,961126,545682,15145739,771677,66078,2283264,176616,66081,2283320,176618,Admin,,
2021-01-17,US,USA,United States,284539,18032013,968505,244547,15390286,783314,38004,2321268,172566,38004,2321324,172568,Admin,,
2021-01-18,US,USA,United States,813423,18845436,940584,598315,15988601,771369,209437,2530705,158309,209440,2530764,158311,Admin,,
2021-01-19,US,USA,United States,1267932,20113368,952897,926016,16914617,780471,327078,2857783,162131,327079,2857843,162133,Admin,,
2021-01-20,US,USA,United States,1531871,21645239,992924,1122897,18037514,801139,391761,3249544,181467,391761,3249604,181468,Admin,,
2021-01-21,US,USA,United States,1548874,23194113,1036021,1278276,19315790,825952,252060,3501604,199397,252063,3501667,199399,Admin,,
2021-01-22,US,USA,United States,1545469,24739582,1086966,1335719,20651509,864493,193756,3695360,211168,193763,3695430,211170,Admin,,
2021-01-23,US,USA,United States,864764,25604346,1122410,716675,21368184,888921,138433,3833793,221504,138433,3833863,221506,Admin,,
2021-01-24,US,USA,United States,372612,25976958,1134992,288638,21656822,895219,79593,3913386,227445,79594,3913457,227447,Admin,,
2021-01-25,US,USA,United States,1282272,27259230,1201970,819200,22476022,926774,448104,4361490,261541,448108,4361565,261543,Admin,,
2021-01-26,US,USA,United States,1576640,28835870,1246071,1023367,23499389,940682,533794,4895284,291072,533798,4895363,291074,Admin,,
2021-01-27,US,USA,United States,1829266,30665136,1288556,1205246,24704635,952446,599412,5494696,320736,599416,5494779,320739,Admin,,
2021-01-28,US,USA,United States,1850614,32515750,1331662,1320559,26025194,958486,511564,6006260,357808,511569,6006348,357811,Admin,,
