Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13655,13655,13655,12160,12160,12160,1348,1348,1348,1545,1545,1545,Admin,,
2020-12-14,US,USA,United States,3982,17637,8818,3889,16049,8025,7,1355,678,43,1588,794,Admin,,
2020-12-15,US,USA,United States,49310,66947,22315,46881,62930,20977,34,1389,463,107,1695,565,Admin,,
2020-12-16,US,USA,United States,160488,227435,56858,153884,216814,54204,222,1611,403,287,1982,495,Admin,,
2020-12-17,US,USA,United States,273347,500782,100156,263694,480508,96102,505,2116,423,558,2540,508,Admin,,
2020-12-18,US,USA,United States,416521,917303,152883,405004,885512,147585,749,2865,478,765,3305,550,Admin,,
2020-12-19,US,USA,United States,182676,1099979,157139,177929,1063441,151920,884,3749,536,890,4195,599,Admin,,
2020-12-20,US,USA,United States,105401,1205380,170246,102661,1166102,164849,523,4272,418,596,4791,463,Admin,,
2020-12-21,US,USA,United States,381129,1586509,224124,373370,1539472,217632,933,5205,550,953,5744,593,Admin,,
2020-12-22,US,USA,United States,447250,2033759,280973,438202,1977674,273535,2165,7370,854,2182,7926,890,Admin,,
2020-12-23,US,USA,United States,569002,2602761,339332,557970,2535644,331261,1743,9113,1072,1754,9680,1099,Admin,,
2020-12-24,US,USA,United States,194758,2797519,328105,189739,2725383,320696,766,9879,1109,774,10454,1130,Admin,,
2020-12-25,US,USA,United States,12358,2809877,270367,12243,2737626,264588,69,9948,1012,69,10523,1031,Admin,,
2020-12-26,US,USA,United States,139050,2948927,264135,136801,2874427,258712,430,10378,947,435,10958,966,Admin,,
2020-12-27,US,USA,United States,94184,3043111,262533,92086,2966513,257202,420,10798,932,468,11426,947,Admin,,
2020-12-28,US,USA,United States,581880,3624991,291211,570283,3536796,285332,2501,13299,1156,2515,13941,1171,Admin,,
2020-12-29,US,USA,United States,709678,4334669,328701,692267,4229063,321627,3874,17173,1400,3886,17827,1414,Admin,,
2020-12-30,US,USA,United States,828692,5163361,365800,811367,5040430,357827,6340,23513,2057,6352,24179,2071,Admin,,
2020-12-31,US,USA,United States,414452,5577813,397184,406727,5447157,388825,2419,25932,2293,2430,26609,2307,Admin,,
2021-01-01,US,USA,United States,61585,5639398,404217,57921,5505078,395350,2921,28853,2701,3287,29896,2767,Admin,,
2021-01-02,US,USA,United States,256152,5895550,420946,248466,5753544,411302,2586,31439,3009,2604,32500,3077,Admin,,
2021-01-03,US,USA,United States,134434,6029984,426696,127491,5881035,416360,2249,33688,3270,2262,34762,3333,Admin,,
2021-01-04,US,USA,United States,640270,6670254,435037,584821,6465856,418437,44139,77827,9218,44180,78942,9285,Admin,,
2021-01-05,US,USA,United States,810858,7481112,449491,715047,7180903,421691,85988,163815,20949,86029,164971,21020,Admin,,
2021-01-06,US,USA,United States,1003206,8484318,474422,819529,8000432,422857,169093,332908,44199,169149,334120,44277,Admin,,
2021-01-07,US,USA,United States,1143551,9627869,578579,850552,8850984,486261,273944,606852,82989,273972,608092,83069,Admin,,
2021-01-08,US,USA,United States,1207599,10835468,742295,831632,9682616,596791,355140,961992,133306,355181,963273,133339,Admin,,
2021-01-09,US,USA,United States,498921,11334389,776977,365283,10047899,613479,126128,1088120,150954,126141,1089414,150987,Admin,,
2021-01-10,US,USA,United States,245607,11579996,792858,172913,10220812,619968,68096,1156216,160361,68116,1157530,160395,Admin,,
2021-01-11,US,USA,United States,1047775,12627771,851073,712437,10933249,638199,317445,1473661,199405,317478,1475008,199438,Admin,,
2021-01-12,US,USA,United States,1228420,13856191,910725,900237,11833486,664655,309589,1783250,231348,309638,1784646,231382,Admin,,
2021-01-13,US,USA,United States,1299089,15155280,952994,1015145,12848631,692600,267059,2050309,245343,267102,2051748,245375,Admin,,
2021-01-14,US,USA,United States,1290631,16445911,974006,1141766,13990397,734202,131905,2182214,225052,131934,2183682,225084,Admin,,
2021-01-15,US,USA,United States,1239289,17685200,978533,1108357,15098754,773734,116797,2299011,191003,116864,2300546,191039,Admin,,
2021-01-16,US,USA,United States,643175,18328375,999140,565768,15664522,802375,70019,2369030,182987,70041,2370587,183024,Admin,,
2021-01-17,US,USA,United States,299007,18627382,1006769,255062,15919584,814110,40953,2409983,179110,40961,2411548,179145,Admin,,
2021-01-18,US,USA,United States,863896,19491278,980501,631358,16550942,802528,222965,2632948,165612,223013,2634561,165650,Admin,,
2021-01-19,US,USA,United States,1323007,20814285,994013,963012,17513954,811495,345211,2978159,170701,345243,2979804,170736,Admin,,
2021-01-20,US,USA,United States,1597223,22411508,1036604,1166025,18679979,833050,412932,3391091,191540,412981,3392785,191576,Admin,,
2021-01-21,US,USA,United States,1613492,24025000,1082727,1328111,20008090,859670,265285,3656376,210595,265337,3658122,210634,Admin,,
