Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,15006,15006,15006,13413,13413,13413,1976,1976,1976,Admin,,
2020-12-14,US,USA,United States,4153,19159,9579,4056,17469,8735,59,2035,1017,Admin,,
2020-12-15,US,USA,United States,49899,69058,23019,47349,64818,21606,147,2182,727,Admin,,
2020-12-16,US,USA,United States,161703,230761,57690,154943,219761,54940,316,2498,624,Admin,,
2020-12-17,US,USA,United States,274770,505531,101106,265090,484851,96970,503,3001,600,Admin,,
2020-12-18,US,USA,United States,418178,923709,153951,406667,891518,148586,835,3836,639,Admin,,
2020-12-19,US,USA,United States,182997,1106706,158100,178315,1069833,152833,879,4715,673,Admin,,
2020-12-20,US,USA,United States,105754,1212460,171064,102992,1172825,165630,588,5303,475,Admin,,
2020-12-21,US,USA,United States,382463,1594923,225109,374603,1547428,218566,1018,6321,612,Admin,,
2020-12-22,US,USA,United States,448536,2043459,282057,439851,1987279,274637,2283,8604,917,Admin,,
2020-12-23,US,USA,United States,572497,2615956,340742,560665,2547944,332598,1834,10438,1134,Admin,,
2020-12-24,US,USA,United States,196136,2812092,329508,191001,2738945,322013,810,11248,1178,Admin,,
2020-12-25,US,USA,United States,12483,2824575,271552,12365,2751310,265685,74,11322,1069,Admin,,
2020-12-26,US,USA,United States,140390,2964965,265465,137553,2888863,259861,475,11797,1011,Admin,,
2020-12-27,US,USA,United States,95578,3060543,264011,92873,2981736,258416,468,12265,994,Admin,,
2020-12-28,US,USA,United States,585710,3646253,293047,573597,3555333,286844,2596,14861,1220,Admin,,
2020-12-29,US,USA,United States,713919,4360172,330959,696660,4251993,323531,3761,18622,1431,Admin,,
2020-12-30,US,USA,United States,834736,5194908,368421,816231,5068224,360040,6468,25090,2093,Admin,,
2020-12-31,US,USA,United States,418075,5612983,400127,409616,5477840,391271,2540,27630,2340,Admin,,
2021-01-01,US,USA,United States,73006,5685989,408773,68117,5545957,399235,4456,32086,2966,Admin,,
2021-01-02,US,USA,United States,258574,5944563,425656,250607,5796564,415386,2713,34799,3286,Admin,,
2021-01-03,US,USA,United States,135424,6079987,431349,128268,5924832,420442,2363,37162,3556,Admin,,
2021-01-04,US,USA,United States,646438,6726425,440024,589434,6514266,422705,44826,81988,9589,Admin,,
2021-01-05,US,USA,United States,817401,7543826,454807,719743,7234009,426002,86966,168954,21476,Admin,,
2021-01-06,US,USA,United States,1010004,8553830,479846,823706,8057715,427070,170742,339696,44943,Admin,,
2021-01-07,US,USA,United States,1151826,9705656,584667,855770,8913485,490806,276000,615696,84009,Admin,,
2021-01-08,US,USA,United States,1217053,10922709,748102,836475,9749960,600572,358090,973786,134528,Admin,,
2021-01-09,US,USA,United States,502125,11424834,782895,366831,10116791,617175,126832,1100618,152259,Admin,,
2021-01-10,US,USA,United States,247043,11671877,798841,173874,10290665,623690,68356,1168974,161687,Admin,,
2021-01-11,US,USA,United States,1056302,12728179,857393,716765,11007430,641881,319487,1488461,200924,Admin,,
2021-01-12,US,USA,United States,1239635,13967814,917712,905637,11913067,668437,311526,1799987,233004,Admin,,
2021-01-13,US,USA,United States,1309025,15276839,960429,1021132,12934199,696641,268858,2068845,247021,Admin,,
2021-01-14,US,USA,United States,1299531,16576370,981530,1147439,14081638,738308,133117,2201962,226609,Admin,,
2021-01-15,US,USA,United States,1250060,17826430,986245,1115610,15197248,778184,118394,2320356,192367,Admin,,
2021-01-16,US,USA,United States,649600,18476030,1007313,568618,15765866,807011,70754,2391110,184356,Admin,,
2021-01-17,US,USA,United States,305057,18781087,1015601,256403,16022269,818801,41472,2432582,180515,Admin,,
2021-01-18,US,USA,United States,875321,19656408,989747,635095,16657364,807133,225457,2658039,167082,Admin,,
2021-01-19,US,USA,United States,1335092,20991500,1003383,966961,17624325,815894,348983,3007022,172433,Admin,,
2021-01-20,US,USA,United States,1608819,22600319,1046211,1171200,18795525,837332,416518,3423540,193527,Admin,,
2021-01-21,US,USA,United States,1626138,24226457,1092869,1335918,20131443,864258,268738,3692278,212902,Admin,,
2021-01-22,US,USA,United States,1610133,25836590,1144308,1384993,21516436,902741,204528,3896806,225207,Admin,,
2021-01-23,US,USA,United States,903225,26739815,1180540,742029,22258465,927514,147517,4044323,236173,Admin,,
2021-01-24,US,USA,United States,393831,27133646,1193222,301151,22559616,933907,86659,4130982,242628,Admin,,
2021-01-25,US,USA,United States,1350524,28484170,1261108,853064,23412680,965045,477866,4608848,278687,Admin,,
2021-01-26,US,USA,United States,1644647,30128817,1305331,1051544,24464224,977128,571347,5180195,310453,Admin,,
2021-01-27,US,USA,United States,1911558,32040375,1348579,1247153,25711377,987979,637597,5817792,342036,Admin,,
2021-01-28,US,USA,United States,1940447,33980822,1393480,1366300,27077677,992319,546712,6364504,381746,Admin,,
2021-01-29,US,USA,United States,1884307,35865129,1432648,1359228,28436905,988638,485001,6849505,421814,Admin,,
2021-01-30,US,USA,United States,1015933,36881062,1448749,762709,29199614,991593,237669,7087174,434693,Admin,,
2021-01-31,US,USA,United States,458850,37339912,1458038,325826,29525440,995118,124156,7211330,440049,Admin,,
2021-02-01,US,USA,United States,1340119,38680031,1456551,755627,30281067,981198,555222,7766552,451100,Admin,,
2021-02-02,US,USA,United States,1667754,40347785,1459852,960716,31241783,968223,684613,8451165,467281,Admin,,
2021-02-03,US,USA,United States,2119886,42467671,1489613,1263092,32504875,970500,821593,9272758,493566,Admin,,
2021-02-04,US,USA,United States,2322304,44789975,1544164,1392556,33897431,974251,896713,10169471,543566,Admin,,
2021-02-05,US,USA,United States,2327899,47117874,1607535,1355220,35252651,973678,940637,11110108,608657,Admin,,
2021-02-06,US,USA,United States,1292786,48410660,1647085,856747,36109398,987112,415812,11525920,634106,Admin,,
2021-02-07,US,USA,United States,446541,48857201,1645327,280182,36389580,980591,154933,11680853,638503,Admin,,
2021-02-08,US,USA,United States,1558269,50415470,1676491,837449,37227029,992280,691647,12372500,657992,Admin,,
2021-02-09,US,USA,United States,1952328,52367798,1717144,1041367,38268396,1003802,879606,13252106,685848,Admin,,
2021-02-10,US,USA,United States,2278802,54646600,1739847,1224979,39493375,998357,1021972,14274078,714474,Admin,,
2021-02-11,US,USA,United States,2383338,57029938,1748566,1275412,40768787,981622,1074876,15348954,739926,Admin,,
2021-02-12,US,USA,United States,2561276,59591214,1781905,1379506,42148293,985092,1141184,16490138,768575,Admin,,
2021-02-13,US,USA,United States,1467686,61058900,1806891,868180,43016473,986725,568962,17059100,790454,Admin,,
2021-02-14,US,USA,United States,588608,61647508,1827186,345547,43362020,996063,226825,17285925,800724,Admin,,
2021-02-15,US,USA,United States,1166391,62813899,1771204,616974,43978994,964566,520710,17806635,776305,Admin,,
2021-02-16,US,USA,United States,1610277,64424176,1722339,799903,44778897,930072,778385,18585020,761844,Admin,,
2021-02-17,US,USA,United States,1949980,66374156,1675365,933629,45712526,888450,981684,19566704,756089,Admin,,
2021-02-18,US,USA,United States,1842552,68216708,1598110,838460,46550986,826028,961180,20527884,739847,Admin,,
2021-02-19,US,USA,United States,1953362,70170070,1511265,838007,47388993,748671,1076169,21604053,730559,Admin,,
2021-02-20,US,USA,United States,1304139,71474209,1487901,609656,47998649,711739,667405,22271458,744622,Admin,,
2021-02-21,US,USA,United States,591553,72065762,1488322,260081,48258730,699530,315147,22586605,757240,Admin,,
2021-02-22,US,USA,United States,1450373,73516135,1528890,631729,48890459,701638,783069,23369674,794719,Admin,,
2021-02-23,US,USA,United States,1925826,75441961,1573969,885674,49776133,713891,1000541,24370215,826456,Admin,,
2021-02-24,US,USA,United States,2507924,77949885,1653675,1260418,51036551,760575,1205627,25575842,858448,Admin,,
2021-02-25,US,USA,United States,2911924,80861809,1806443,1550026,52586577,862227,1307461,26883303,907917,Admin,,
2021-02-26,US,USA,United States,3087293,83949102,1968433,1691827,54278404,984202,1344522,28227825,946253,Admin,,
2021-02-27,US,USA,United States,1988606,85937708,2066214,1154850,55433254,1062086,797775,29025600,964877,Admin,,
2021-02-28,US,USA,United States,847733,86785441,2102811,539752,55973006,1102039,285285,29310885,960611,Admin,,
2021-03-01,US,USA,United States,1973944,88759385,2177607,1167231,57140237,1178540,760283,30071168,957356,Admin,,
2021-03-02,US,USA,United States,2434431,91193816,2250265,1463511,58603748,1261088,935327,31006495,948040,Admin,,
2021-03-03,US,USA,United States,2878845,94072661,2303253,1740858,60344606,1329722,1104061,32110556,933530,Admin,,
2021-03-04,US,USA,United States,3175124,97247785,2340853,1957150,62301756,1387883,1218248,33328804,920785,Admin,,
2021-03-05,US,USA,United States,3196194,100443979,2356411,2006480,64308236,1432833,1274792,34603596,910824,Admin,,
2021-03-06,US,USA,United States,2040540,102484519,2363830,1348610,65656846,1460513,846874,35450470,917838,Admin,,
2021-03-07,US,USA,United States,918172,103402691,2373892,676283,66333129,1480018,337821,35788291,925343,Admin,,
2021-03-08,US,USA,United States,2132843,105535534,2396592,1472291,67805420,1523598,831835,36620126,935565,Admin,,
2021-03-09,US,USA,United States,2689858,108225392,2433082,1809787,69615207,1573066,1064607,37684733,954034,Admin,,
2021-03-10,US,USA,United States,3100145,111325537,2464696,2061222,71676429,1618832,1248394,38933127,974653,Admin,,
2021-03-11,US,USA,United States,3426284,114751821,2500576,2288854,73965283,1666218,1377750,40310877,997439,Admin,,
2021-03-12,US,USA,United States,3408628,118160449,2530924,2130050,76095333,1683871,1502265,41813142,1029935,Admin,,
2021-03-13,US,USA,United States,2190771,120351220,2552385,1399170,77494503,1691094,1008886,42822028,1053079,Admin,,
2021-03-14,US,USA,United States,980200,121331420,2561247,652309,78146812,1687669,421565,43243593,1065043,Admin,,
2021-03-15,US,USA,United States,2264458,123595878,2580049,1498792,79645604,1691455,855260,44098853,1068389,Admin,,
2021-03-16,US,USA,United States,2868717,126464595,2605600,1933527,81579131,1709132,1029596,45128449,1063388,Admin,,
2021-03-17,US,USA,United States,3150180,129614775,2612748,2134428,83713559,1719590,1109580,46238029,1043557,Admin,,
2021-03-18,US,USA,United States,3395228,133010003,2608311,2306339,86019898,1722088,1190355,47428384,1016786,Admin,,
2021-03-19,US,USA,United States,3322622,136332625,2596025,2225902,88245800,1735781,1199982,48628366,973603,Admin,,
2021-03-20,US,USA,United States,2151209,138483834,2590373,1418857,89664657,1738593,850163,49478529,950928,Admin,,
2021-03-21,US,USA,United States,1014852,139498686,2595323,686628,90351285,1743496,364740,49843269,942810,Admin,,
2021-03-22,US,USA,United States,2343823,141842509,2606661,1606496,91957781,1758882,787345,50630614,933108,Admin,,
2021-03-23,US,USA,United States,3046283,144888792,2632028,1991281,93949062,1767133,1125345,51755959,946787,Admin,,
2021-03-24,US,USA,United States,3537978,148426770,2687427,2219539,96168601,1779292,1392178,53148137,987158,Admin,,
2021-03-25,US,USA,United States,3813871,152240641,2747234,2282049,98450650,1775822,1612706,54760843,1047494,Admin,,
2021-03-26,US,USA,United States,3809368,156050009,2816769,2124910,100575560,1761394,1764450,56525293,1128132,Admin,,
2021-03-27,US,USA,United States,2466241,158516250,2861773,1384720,101960280,1756518,1145933,57671226,1170385,Admin,,
2021-03-28,US,USA,United States,1203820,159720070,2888769,679351,102639631,1755478,538412,58209638,1195195,Admin,,
2021-03-29,US,USA,United States,2814238,162534308,2955971,1621878,104261509,1757675,1241409,59451047,1260061,Admin,,
2021-03-30,US,USA,United States,3568371,166102679,3030555,2032195,106293704,1763520,1619769,61070816,1330693,Admin,,
2021-03-31,US,USA,United States,4136754,170239433,3116094,2421288,108714992,1792342,1893394,62964210,1402296,Admin,,
2021-04-01,US,USA,United States,4485586,174725019,3212054,2528782,111243774,1827589,2180067,65144277,1483347,Admin,,
2021-04-02,US,USA,United States,3635392,178360411,3187200,2078566,113322340,1820969,1773651,66917928,1484662,Admin,,
2021-04-03,US,USA,United States,2297198,180657609,3163051,1337436,114659776,1814214,1138563,68056491,1483609,Admin,,
2021-04-04,US,USA,United States,757859,181415468,3099342,441086,115100862,1780176,362364,68418855,1458459,Admin,,
2021-04-05,US,USA,United States,3076961,184492429,3136874,1747118,116847980,1798067,1562996,69981851,1504400,Admin,,
2021-04-06,US,USA,United States,3957654,188450083,3192486,2301578,119149558,1836551,2047799,72029650,1565547,Admin,,
2021-04-07,US,USA,United States,4335050,192785133,3220814,2575904,121725462,1858639,2270533,74300183,1619424,Admin,,
