Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13774,13774,13774,12277,12277,12277,1546,1546,1546,Admin,,
2020-12-14,US,USA,United States,4005,17779,8889,3912,16189,8095,43,1589,794,Admin,,
2020-12-15,US,USA,United States,49425,67204,22401,46993,63182,21061,110,1699,566,Admin,,
2020-12-16,US,USA,United States,160693,227897,56974,154083,217265,54316,292,1991,497,Admin,,
2020-12-17,US,USA,United States,273634,501531,100306,263969,481234,96247,570,2561,512,Admin,,
2020-12-18,US,USA,United States,416989,918520,153086,405448,886682,147780,782,3343,557,Admin,,
2020-12-19,US,USA,United States,182828,1101348,157335,178077,1064759,152108,893,4236,605,Admin,,
2020-12-20,US,USA,United States,105602,1206950,170453,102851,1167610,165048,607,4843,471,Admin,,
2020-12-21,US,USA,United States,381570,1588520,224391,373784,1541394,217886,973,5816,603,Admin,,
2020-12-22,US,USA,United States,447733,2036253,281292,438621,1980015,273833,2222,8038,905,Admin,,
2020-12-23,US,USA,United States,569728,2605981,339726,558622,2538637,331625,1792,9830,1119,Admin,,
2020-12-24,US,USA,United States,194998,2800979,328492,189968,2728605,321053,783,10613,1150,Admin,,
2020-12-25,US,USA,United States,12392,2813371,270693,12274,2740879,264885,72,10685,1048,Admin,,
2020-12-26,US,USA,United States,139222,2952593,264463,136957,2877836,259011,448,11133,985,Admin,,
2020-12-27,US,USA,United States,94531,3047124,262882,92421,2970257,257521,479,11612,967,Admin,,
2020-12-28,US,USA,United States,582799,3629923,291629,571109,3541366,285710,2598,14210,1199,Admin,,
2020-12-29,US,USA,United States,711057,4340980,329246,693549,4234915,322129,3958,18168,1447,Admin,,
2020-12-30,US,USA,United States,830077,5171057,366439,812641,5047556,358417,6447,24615,2112,Admin,,
2020-12-31,US,USA,United States,415055,5586112,397876,407274,5454830,389461,2472,27087,2353,Admin,,
2021-01-01,US,USA,United States,64509,5650621,405321,60581,5515411,396362,3586,30673,2855,Admin,,
2021-01-02,US,USA,United States,256754,5907375,422111,248956,5764367,412362,2633,33306,3167,Admin,,
2021-01-03,US,USA,United States,134813,6042188,427866,127828,5892195,417420,2301,35607,3427,Admin,,
2021-01-04,US,USA,United States,641454,6683642,436245,585790,6477985,419517,44356,79963,9393,Admin,,
2021-01-05,US,USA,United States,812187,7495829,450692,716134,7194119,422743,86221,166184,21145,Admin,,
2021-01-06,US,USA,United States,1004553,8500382,475617,820482,8014601,423864,169484,335668,44436,Admin,,
2021-01-07,US,USA,United States,1144994,9645376,579894,851478,8866079,487321,274405,610073,83283,Admin,,
2021-01-08,US,USA,United States,1209038,10854414,743399,832468,9698547,597591,355679,965752,133582,Admin,,
2021-01-09,US,USA,United States,499474,11353888,778073,365621,10064168,614257,126307,1092059,151250,Admin,,
2021-01-10,US,USA,United States,246039,11599927,793962,173203,10237371,620739,68214,1160273,160666,Admin,,
2021-01-11,US,USA,United States,1049347,12649274,852233,713349,10950720,638962,317873,1478146,199740,Admin,,
2021-01-12,US,USA,United States,1230209,13879483,911950,901263,11851983,665409,310068,1788214,231718,Admin,,
2021-01-13,US,USA,United States,1301482,15180965,954369,1016685,12868668,693438,267496,2055710,245720,Admin,,
2021-01-14,US,USA,United States,1292596,16473561,975455,1142920,14011588,735073,132276,2187986,225416,Admin,,
2021-01-15,US,USA,United States,1241450,17715011,980085,1109611,15121199,774665,117266,2305252,191357,Admin,,
2021-01-16,US,USA,United States,643934,18358945,1000722,566320,15687519,803336,70191,2375443,183340,Admin,,
2021-01-17,US,USA,United States,299400,18658345,1008345,255147,15942666,815042,41234,2416677,179486,Admin,,
2021-01-18,US,USA,United States,864964,19523309,982005,631980,16574646,803418,223342,2640019,165981,Admin,,
2021-01-19,US,USA,United States,1325124,20848433,995564,963530,17538176,812313,346323,2986342,171161,Admin,,
2021-01-20,US,USA,United States,1600182,22448615,1038235,1167651,18705827,833880,413647,3399989,192039,Admin,,
2021-01-21,US,USA,United States,1616773,24065388,1084546,1330130,20035957,860624,265955,3665944,211136,Admin,,
2021-01-22,US,USA,United States,1603854,25669242,1136318,1381524,21417481,899469,203245,3869189,223419,Admin,,
2021-01-23,US,USA,United States,899402,26568644,1172814,740028,22157509,924284,146457,4015646,234314,Admin,,
2021-01-24,US,USA,United States,392164,26960808,1186066,300179,22457688,930717,86078,4101724,240721,Admin,,
2021-01-25,US,USA,United States,1341775,28302583,1254182,849732,23307420,961825,474339,4576063,276577,Admin,,
2021-01-26,US,USA,United States,1636365,29938948,1298645,1047706,24355126,973850,567520,5143583,308177,Admin,,
