Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12933,12933,12933,11407,11407,11407,1355,1355,1355,1468,1468,1468,Admin,,
2020-12-14,US,USA,United States,3881,16814,8407,3752,15159,7580,5,1360,680,33,1501,750,Admin,,
2020-12-15,US,USA,United States,49667,66481,22160,46194,61353,20451,27,1387,462,65,1566,522,Admin,,
2020-12-16,US,USA,United States,159430,225911,56477,152459,213812,53453,208,1595,399,246,1812,453,Admin,,
2020-12-17,US,USA,United States,273624,499535,99907,262337,476149,95230,544,2139,428,573,2385,477,Admin,,
2020-12-18,US,USA,United States,416625,916160,152693,404271,880420,146737,680,2819,470,690,3075,512,Admin,,
2020-12-19,US,USA,United States,181653,1097813,156830,176478,1056898,150985,786,3605,515,788,3863,551,Admin,,
2020-12-20,US,USA,United States,104143,1201956,169860,101588,1158486,163868,529,4134,397,568,4431,423,Admin,,
2020-12-21,US,USA,United States,380444,1582400,223655,371194,1529680,216360,905,5039,526,919,5350,549,Admin,,
2020-12-22,US,USA,United States,446250,2028650,280309,436609,1966289,272134,2145,7184,828,2156,7506,848,Admin,,
2020-12-23,US,USA,United States,567308,2595958,338578,554724,2521013,329600,1780,8964,1053,1786,9292,1068,Admin,,
2020-12-24,US,USA,United States,193982,2789940,327200,188299,2709312,319023,905,9869,1104,910,10202,1116,Admin,,
2020-12-25,US,USA,United States,12199,2802139,269425,12084,2721396,262997,57,9926,1015,57,10259,1026,Admin,,
2020-12-26,US,USA,United States,138211,2940350,263219,135581,2856977,257154,412,10338,962,416,10675,973,Admin,,
2020-12-27,US,USA,United States,93128,3033478,261646,91074,2948051,255652,374,10712,940,421,11096,952,Admin,,
2020-12-28,US,USA,United States,577980,3611458,289865,563296,3511347,283095,2529,13241,1172,2537,13633,1183,Admin,,
2020-12-29,US,USA,United States,707308,4318766,327159,684860,4196207,318560,3840,17081,1414,3848,17481,1425,Admin,,
2020-12-30,US,USA,United States,826949,5145715,364251,802654,4998861,353978,6038,23119,2022,6045,23526,2033,Admin,,
2020-12-31,US,USA,United States,414973,5560688,395821,402858,5401719,384630,2368,25487,2231,2371,25897,2242,Admin,,
2021-01-01,US,USA,United States,52010,5612698,401508,48921,5450640,389892,2224,27711,2541,2388,28285,2575,Admin,,
2021-01-02,US,USA,United States,251489,5864187,417691,244099,5694739,405395,2434,30145,2830,2444,30729,2864,Admin,,
2021-01-03,US,USA,United States,130603,5994790,423044,124032,5818771,410103,2209,32354,3092,2212,32941,3120,Admin,,
2021-01-04,US,USA,United States,633007,6627797,430905,576920,6395691,412049,42907,75261,8860,42934,75875,8891,Admin,,
2021-01-05,US,USA,United States,799383,7427180,444059,702316,7098007,414543,83189,158450,20196,83213,159088,20229,Admin,,
2021-01-06,US,USA,United States,994307,8421487,467967,808979,7906986,415446,167496,325946,43261,167543,326631,43300,Admin,,
2021-01-07,US,USA,United States,1131282,9552769,570297,838113,8745099,477626,271131,597077,81656,271148,597779,81697,Admin,,
2021-01-08,US,USA,United States,1195973,10748742,733720,819534,9564633,587713,353050,950127,131774,353078,950857,131796,Admin,,
2021-01-09,US,USA,United States,491990,11240732,768077,359388,9924021,604183,124821,1074948,149258,124827,1075684,149279,Admin,,
2021-01-10,US,USA,United States,240060,11480792,783714,168607,10092628,610551,67587,1142535,158597,67600,1143284,158620,Admin,,
2021-01-11,US,USA,United States,1034863,12515655,841122,699650,10792278,628084,315370,1457905,197521,315396,1458680,197543,Admin,,
2021-01-12,US,USA,United States,1214097,13729752,900367,884861,11677139,654162,307204,1765109,229523,307235,1765915,229546,Admin,,
2021-01-13,US,USA,United States,1286821,15016573,942155,1001424,12678563,681654,264951,2030060,243445,264973,2030888,243465,Admin,,
2021-01-14,US,USA,United States,1277589,16294162,963056,1128761,13807324,723175,130411,2160471,223342,130433,2161321,223363,Admin,,
2021-01-15,US,USA,United States,1222972,17517134,966913,1092933,14900257,762232,115254,2275725,189371,115295,2276616,189394,Admin,,
2021-01-16,US,USA,United States,634956,18152090,987336,558527,15458784,790680,68882,2344607,181380,68896,2345512,181404,Admin,,
2021-01-17,US,USA,United States,294289,18446379,995083,251592,15710376,802535,40034,2384641,177444,40037,2385549,177466,Admin,,
2021-01-18,US,USA,United States,848085,19294464,968401,619765,16330141,791123,218946,2603587,163669,218980,2604529,163692,Admin,,
2021-01-19,US,USA,United States,1306318,20600782,981575,948660,17278801,800237,339176,2942763,168236,339193,2943722,168258,Admin,,
2021-01-20,US,USA,United States,1573875,22174657,1022583,1146946,18425747,821026,406247,3349010,188421,406278,3350000,188444,Admin,,
2021-01-21,US,USA,United States,1589025,23763682,1067074,1306484,19732231,846415,260347,3609357,206984,260384,3610384,207009,Admin,,
2021-01-22,US,USA,United States,1583845,25347527,1118627,1364082,21096313,885151,199964,3809321,219085,199984,3810368,219107,Admin,,
2021-01-23,US,USA,United States,887121,26234648,1154651,730802,21827115,909762,143602,3952923,229759,143611,3953979,229781,Admin,,
2021-01-24,US,USA,United States,383892,26618540,1167451,294995,22122110,915962,83394,4036317,235954,83401,4037380,235975,Admin,,
2021-01-25,US,USA,United States,1318674,27937214,1234678,836588,22958698,946937,462953,4499270,270812,462973,4500353,270832,Admin,,
2021-01-26,US,USA,United States,1618896,29556110,1279332,1038108,23996806,959715,556754,5056024,301894,556777,5057130,301915,Admin,,
2021-01-27,US,USA,United States,1878214,31434324,1322809,1227165,25223971,971175,620282,5676306,332471,620304,5677434,332490,Admin,,
2021-01-28,US,USA,United States,1903094,33337418,1367676,1348944,26572915,977241,529714,6206020,370952,529747,6207181,370971,Admin,,
2021-01-29,US,USA,United States,1853527,35190945,1406202,1341924,27914839,974075,472606,6678626,409901,472630,6679811,409920,Admin,,
2021-01-30,US,USA,United States,997448,36188393,1421963,752157,28666996,977126,230403,6909029,422301,230405,6910216,422319,Admin,,
2021-01-31,US,USA,United States,446435,36634828,1430898,320275,28987271,980737,118714,7027743,427347,118725,7028941,427365,Admin,,
2021-02-01,US,USA,United States,1281028,37915856,1425520,725391,29712662,964852,531500,7559243,437139,531705,7560646,437184,Admin,,
2021-02-02,US,USA,United States,1628028,39543884,1426824,943002,30655664,951265,662110,8221353,452190,662178,8222824,452242,Admin,,
2021-02-03,US,USA,United States,2078231,41622115,1455398,1243426,31899090,953588,801564,9022917,478087,801615,9024439,478143,Admin,,
2021-02-04,US,USA,United States,2272082,43894197,1508111,1369811,33268901,956569,872419,9895336,527045,872494,9896933,527107,Admin,,
2021-02-05,US,USA,United States,2275482,46169679,1568390,1333830,34602731,955413,915091,10810427,590257,915151,10812084,590324,Admin,,
2021-02-06,US,USA,United States,1265624,47435303,1606701,842093,35444824,968261,404990,11215417,615198,405030,11217114,615271,Admin,,
2021-02-07,US,USA,United States,436095,47871398,1605224,277043,35721867,962085,149991,11365408,619666,150011,11367125,619740,Admin,,
2021-02-08,US,USA,United States,1510187,49381585,1637961,820507,36542374,975673,667859,12033267,639146,667928,12035053,639201,Admin,,
2021-02-09,US,USA,United States,1894730,51276315,1676061,1020002,37562376,986673,852620,12885887,666362,852696,12887749,666417,Admin,,
2021-02-10,US,USA,United States,2214372,53490687,1695510,1202970,38765346,980894,988588,13874475,693080,988660,13876409,693138,Admin,,
2021-02-11,US,USA,United States,2319306,55809993,1702256,1251509,40016855,963993,1042537,14917012,717382,1042618,14919027,717442,Admin,,
2021-02-12,US,USA,United States,2499571,58309564,1734269,1351754,41368609,966554,1114114,16031126,745814,1114203,16033230,745878,Admin,,
2021-02-13,US,USA,United States,1430310,59739874,1757795,850559,42219168,967763,558724,16589850,767776,558779,16592009,767842,Admin,,
2021-02-14,US,USA,United States,567237,60307111,1776530,334788,42553956,976013,221317,16811167,777966,221331,16813340,778030,Admin,,
2021-02-15,US,USA,United States,1127933,61435044,1721922,601228,43155184,944687,504748,17315915,754664,504833,17318173,754731,Admin,,
2021-02-16,US,USA,United States,1574463,63009507,1676170,789099,43944283,911701,759167,18075082,741314,759224,18077397,741378,Admin,,
2021-02-17,US,USA,United States,1911067,64920574,1632841,924164,44868447,871872,960674,19035756,737326,960752,19038149,737391,Admin,,
2021-02-18,US,USA,United States,1790093,66710667,1557239,822077,45690524,810524,937724,19973480,722353,937814,19975963,722419,Admin,,
2021-02-19,US,USA,United States,1898639,68609306,1471391,819371,46509895,734469,1048666,21022146,713003,1048826,21024789,713079,Admin,,
2021-02-20,US,USA,United States,1269818,69879124,1448464,593848,47103743,697796,654638,21676784,726705,654690,21679479,726781,Admin,,
2021-02-21,US,USA,United States,570202,70449326,1448887,249016,47352759,685543,308704,21985488,739189,308749,21988228,739269,Admin,,
2021-02-22,US,USA,United States,1403241,71852567,1488217,611876,47964635,687064,761600,22747088,775882,761695,22749923,775964,Admin,,
2021-02-23,US,USA,United States,1873251,73725818,1530901,861405,48826040,697394,976294,23723382,806900,976380,23726303,806986,Admin,,
2021-02-24,US,USA,United States,2435773,76161591,1605859,1227817,50053857,740773,1172371,24895753,837142,1172503,24898806,837236,Admin,,
2021-02-25,US,USA,United States,2823285,78984876,1753458,1506204,51560061,838505,1273902,26169655,885168,1274108,26172914,885278,Admin,,
2021-02-26,US,USA,United States,2996820,81981696,1910341,1647546,53207607,956816,1309505,27479160,922431,1309622,27482536,922535,Admin,,
2021-02-27,US,USA,United States,1929785,83911481,2004622,1123444,54331051,1032473,778227,28257387,940086,778515,28261051,940224,Admin,,
2021-02-28,US,USA,United States,813350,84724831,2039357,522940,54853991,1071605,273739,28531126,935091,273809,28534860,935233,Admin,,
2021-03-01,US,USA,United States,1856758,86581589,2104146,1100916,55954907,1141467,720398,29251524,929205,721742,29256602,929525,Admin,,
2021-03-02,US,USA,United States,2354818,88936407,2172941,1423536,57378443,1221772,902796,30154320,918705,903611,30160213,919130,Admin,,
2021-03-03,US,USA,United States,2799538,91735945,2224907,1703513,59081956,1289728,1060497,31214817,902723,1070794,31231007,904600,Admin,,
