Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,32260,32260,32260,26716,26716,26716,6560,6560,6560,Admin,,
2020-12-14,US,USA,United States,4601,36861,18431,4440,31156,15578,128,6688,3344,Admin,,
2020-12-15,US,USA,United States,48009,84870,28290,45845,77001,25667,265,6953,2318,Admin,,
2020-12-16,US,USA,United States,159429,244299,61075,154209,231210,57803,455,7408,1852,Admin,,
2020-12-17,US,USA,United States,272741,517040,103408,265843,497053,99411,759,8167,1633,Admin,,
2020-12-18,US,USA,United States,416705,933745,155624,408249,905302,150884,1213,9380,1563,Admin,,
2020-12-19,US,USA,United States,182138,1115883,159412,178258,1083560,154794,1074,10454,1493,Admin,,
2020-12-20,US,USA,United States,105639,1221522,169895,103665,1187225,165787,730,11184,661,Admin,,
2020-12-21,US,USA,United States,382569,1604091,223890,375818,1563043,218841,1516,12700,859,Admin,,
2020-12-22,US,USA,United States,448500,2052591,281103,439818,2002861,275123,2968,15668,1245,Admin,,
2020-12-23,US,USA,United States,574886,2627477,340454,563321,2566182,333567,3084,18752,1621,Admin,,
2020-12-24,US,USA,United States,196137,2823614,329511,191297,2757479,322918,1113,19865,1671,Admin,,
2020-12-25,US,USA,United States,12730,2836344,271800,12567,2770046,266392,107,19972,1513,Admin,,
2020-12-26,US,USA,United States,141612,2977956,266010,138383,2908429,260696,962,20934,1497,Admin,,
2020-12-27,US,USA,United States,96373,3074329,264687,93682,3002111,259269,735,21669,1498,Admin,,
2020-12-28,US,USA,United States,591585,3665914,294546,577545,3579656,288088,4276,25945,1892,Admin,,
2020-12-29,US,USA,United States,722100,4388014,333632,703956,4283612,325822,5271,31216,2221,Admin,,
2020-12-30,US,USA,United States,843541,5231555,372011,824940,5108552,363196,7849,39065,2902,Admin,,
2020-12-31,US,USA,United States,420983,5652538,404132,411669,5520221,394677,3209,42274,3201,Admin,,
2021-01-01,US,USA,United States,108720,5761258,417845,98358,5618579,406933,7250,49524,4222,Admin,,
2021-01-02,US,USA,United States,264164,6025422,435352,256196,5874775,423764,2894,52418,4498,Admin,,
2021-01-03,US,USA,United States,139198,6164620,441470,132303,6007078,429281,2467,54885,4745,Admin,,
2021-01-04,US,USA,United States,658045,6822665,450964,600468,6607546,432556,44950,99835,10556,Admin,,
2021-01-05,US,USA,United States,831940,7654605,466656,732042,7339588,436568,87603,187438,22317,Admin,,
2021-01-06,US,USA,United States,1023492,8678097,492363,832463,8172051,437643,172727,360165,45871,Admin,,
2021-01-07,US,USA,United States,1170901,9848998,599494,867830,9039881,502809,281360,641525,85607,Admin,,
2021-01-08,US,USA,United States,1237223,11086221,760709,849214,9889095,610074,363926,1005451,136561,Admin,,
2021-01-09,US,USA,United States,508837,11595058,795662,370992,10260087,626473,128873,1134324,154558,Admin,,
2021-01-10,US,USA,United States,251718,11846776,811737,176753,10436840,632823,69741,1204065,164169,Admin,,
2021-01-11,US,USA,United States,1071069,12917845,870740,725042,11161882,650619,323070,1527135,203900,Admin,,
2021-01-12,US,USA,United States,1259679,14177524,931846,918577,12080459,677267,314947,1842082,236378,Admin,,
2021-01-13,US,USA,United States,1324811,15502335,974891,1031386,13111845,705685,270956,2113038,250410,Admin,,
2021-01-14,US,USA,United States,1316960,16819295,995757,1158527,14270372,747213,136073,2249111,229655,Admin,,
2021-01-15,US,USA,United States,1258292,18077587,998767,1118244,15388616,785646,121125,2370236,194969,Admin,,
2021-01-16,US,USA,United States,650573,18728160,1019015,567748,15956364,813754,72091,2442327,186858,Admin,,
2021-01-17,US,USA,United States,306225,19034385,1026801,256597,16212961,825160,42220,2484547,182926,Admin,,
2021-01-18,US,USA,United States,886352,19920737,1000413,639538,16852499,812945,228338,2712885,169393,Admin,,
2021-01-19,US,USA,United States,1347365,21268102,1012940,966781,17819280,819832,357234,3070119,175434,Admin,,
2021-01-20,US,USA,United States,1606292,22874394,1053151,1156010,18975290,837635,421953,3492072,197005,Admin,,
