Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12166,12166,12166,10652,10652,10652,1355,1355,1355,1359,1359,1359,Admin,,
2020-12-14,US,USA,United States,3633,15799,7899,3514,14166,7083,4,1359,680,4,1363,681,Admin,,
2020-12-15,US,USA,United States,48870,64669,21556,45445,59611,19870,25,1384,461,26,1389,463,Admin,,
2020-12-16,US,USA,United States,158014,222683,55670,151161,210772,52693,197,1581,395,197,1586,396,Admin,,
2020-12-17,US,USA,United States,270639,493322,98664,259841,470613,94123,476,2057,411,476,2062,412,Admin,,
2020-12-18,US,USA,United States,411445,904767,150794,400188,870801,145134,559,2616,436,559,2621,436,Admin,,
2020-12-19,US,USA,United States,179656,1084423,154917,175075,1045876,149411,693,3309,473,693,3314,473,Admin,,
2020-12-20,US,USA,United States,102536,1186959,167827,100404,1146280,162233,453,3762,344,454,3768,344,Admin,,
2020-12-21,US,USA,United States,376220,1563179,221054,367917,1514197,214290,738,4500,449,739,4507,449,Admin,,
2020-12-22,US,USA,United States,442522,2005701,277290,433422,1947619,269715,1890,6390,715,1891,6398,715,Admin,,
2020-12-23,US,USA,United States,559929,2565630,334706,547971,2495590,326403,1581,7971,913,1581,7979,913,Admin,,
2020-12-24,US,USA,United States,191317,2756947,323375,185820,2681410,315828,829,8800,963,829,8808,963,Admin,,
2020-12-25,US,USA,United States,11929,2768876,266301,11839,2693249,260350,36,8836,889,36,8844,889,Admin,,
2020-12-26,US,USA,United States,136608,2905484,260151,134167,2827416,254506,310,9146,834,310,9154,834,Admin,,
2020-12-27,US,USA,United States,91711,2997195,258605,89860,2917276,252999,293,9439,811,293,9447,811,Admin,,
2020-12-28,US,USA,United States,567782,3564977,285971,553869,3471145,279564,2150,11589,1013,2150,11597,1012,Admin,,
2020-12-29,US,USA,United States,696821,4261798,322299,676169,4147314,314242,2654,14243,1122,2656,14253,1122,Admin,,
2020-12-30,US,USA,United States,814444,5076242,358658,792134,4939448,349123,4740,18983,1573,4742,18995,1573,Admin,,
2020-12-31,US,USA,United States,408839,5485081,389733,397600,5337048,379377,1755,20738,1705,1755,20750,1706,Admin,,
2021-01-01,US,USA,United States,41107,5526188,393901,39316,5376364,383302,1043,21781,1849,1059,21809,1852,Admin,,
2021-01-02,US,USA,United States,245868,5772056,409510,239265,5615629,398316,2006,23787,2092,2008,23817,2094,Admin,,
2021-01-03,US,USA,United States,127566,5899622,414632,121436,5737065,402827,2018,25805,2338,2019,25836,2341,Admin,,
2021-01-04,US,USA,United States,619690,6519312,422047,565781,6302846,404529,41287,67092,7929,41290,67126,7932,Admin,,
2021-01-05,US,USA,United States,777749,7297061,433609,683717,6986563,405607,80912,148004,19109,80915,148041,19112,Admin,,
2021-01-06,US,USA,United States,966732,8263793,455364,785990,7772553,404729,164116,312120,41877,164123,312164,41881,Admin,,
2021-01-07,US,USA,United States,1108079,9371872,555255,821499,8594052,465286,265777,577897,79594,265779,577943,79599,Admin,,
2021-01-08,US,USA,United States,1172545,10544417,716889,803570,9397622,574465,347010,924907,129018,347014,924957,129021,Admin,,
2021-01-09,US,USA,United States,482707,11027124,750724,352496,9750118,590641,122932,1047839,146293,122932,1047889,146296,Admin,,
2021-01-10,US,USA,United States,233381,11260505,765840,163487,9913605,596649,66439,1114278,155496,66440,1114329,155499,Admin,,
2021-01-11,US,USA,United States,1010343,12270848,821648,682888,10596493,613378,309683,1423961,193838,309688,1424017,193841,Admin,,
2021-01-12,US,USA,United States,1183494,13454342,879611,863314,11459807,639035,301000,1724961,225280,301003,1725020,225282,Admin,,
2021-01-13,US,USA,United States,1253547,14707889,920585,979293,12439100,666650,257132,1982093,238568,257138,1982158,238570,Admin,,
2021-01-14,US,USA,United States,1248734,15956623,940678,1105648,13544748,707242,126978,2109071,218739,126982,2109140,218742,Admin,,
2021-01-15,US,USA,United States,1190092,17146715,943185,1066828,14611576,744851,111671,2220742,185119,111674,2220814,185122,Admin,,
2021-01-16,US,USA,United States,617318,17764033,962415,545996,15157572,772493,66411,2287153,177045,66415,2287229,177048,Admin,,
2021-01-17,US,USA,United States,285210,18049243,969819,244938,15402510,784129,38276,2325429,173022,38276,2325505,173025,Admin,,
2021-01-18,US,USA,United States,814895,18864138,941898,599439,16001949,772208,209746,2535175,158745,209749,2535254,158748,Admin,,
2021-01-19,US,USA,United States,1269451,20133589,954178,927112,16929061,781322,327470,2862645,162526,327471,2862725,162529,Admin,,
2021-01-20,US,USA,United States,1533785,21667374,994212,1123868,18052929,801976,392533,3255178,181869,392533,3255258,181871,Admin,,
2021-01-21,US,USA,United States,1550262,23217636,1037287,1279356,19332285,826791,252326,3507504,199776,252332,3507590,199778,Admin,,
2021-01-22,US,USA,United States,1546951,24764587,1088267,1336572,20668857,865326,194285,3701789,211578,194293,3701883,211581,Admin,,
2021-01-23,US,USA,United States,866239,25630826,1123827,717489,21386346,889825,139052,3840841,221955,139052,3840935,221958,Admin,,
2021-01-24,US,USA,United States,373480,26004306,1136437,289002,21675348,896120,80081,3920922,227928,80082,3921017,227930,Admin,,
2021-01-25,US,USA,United States,1283810,27288116,1203425,819968,22495316,927624,448797,4369719,262078,448801,4369818,262080,Admin,,
2021-01-26,US,USA,United States,1578817,28866933,1247620,1024286,23519602,941506,534974,4904693,291721,534978,4904796,291724,Admin,,
2021-01-27,US,USA,United States,1832152,30699085,1290244,1206252,24725854,953275,600911,5505604,321489,600915,5505711,321493,Admin,,
2021-01-28,US,USA,United States,1852997,32552082,1333492,1321680,26047534,959321,512639,6018243,358677,512646,6018357,358681,Admin,,
2021-01-29,US,USA,United States,1809524,34361606,1371002,1318484,27366018,956737,458838,6477081,396470,458845,6477202,396474,Admin,,
2021-01-30,US,USA,United States,972020,35333626,1386114,737185,28103203,959551,223684,6700765,408561,223685,6700887,408564,Admin,,
2021-01-31,US,USA,United States,434588,35768214,1394844,316401,28419604,963465,113450,6814215,413328,113451,6814338,413331,Admin,,
2021-02-01,US,USA,United States,1230482,36998696,1387225,702640,29122244,946704,511449,7325664,422278,511456,7325794,422282,Admin,,
2021-02-02,US,USA,United States,1576991,38575687,1386964,919068,30041312,931673,640166,7965830,437305,640176,7965970,437310,Admin,,
2021-02-03,US,USA,United States,2005977,40581664,1411797,1217721,31259033,933311,767072,8732902,461043,767080,8733050,461048,Admin,,
2021-02-04,US,USA,United States,2190548,42772212,1460018,1329631,32588664,934447,839561,9572463,507746,839569,9572619,507751,Admin,,
2021-02-05,US,USA,United States,2215819,44988031,1518060,1311235,33899899,933412,887391,10459854,568968,887403,10460022,568974,Admin,,
