Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,14107,14107,14107,12608,12608,12608,1564,1564,1564,Admin,,
2020-12-14,US,USA,United States,4064,18171,9085,3971,16579,8290,45,1609,804,Admin,,
2020-12-15,US,USA,United States,49513,67684,22561,47075,63654,21218,127,1736,578,Admin,,
2020-12-16,US,USA,United States,161045,228729,57182,154430,218084,54521,307,2043,510,Admin,,
2020-12-17,US,USA,United States,273932,502661,100532,264292,482376,96475,593,2636,527,Admin,,
2020-12-18,US,USA,United States,417350,920011,153335,405796,888172,148029,808,3444,574,Admin,,
2020-12-19,US,USA,United States,182777,1102788,157541,178015,1066187,152312,908,4352,621,Admin,,
2020-12-20,US,USA,United States,105611,1208399,170613,102864,1169051,165206,611,4963,485,Admin,,
2020-12-21,US,USA,United States,381614,1590013,224548,373811,1542862,218040,995,5958,621,Admin,,
2020-12-22,US,USA,United States,448222,2038235,281507,439044,1981906,274036,2268,8226,927,Admin,,
2020-12-23,US,USA,United States,570278,2608513,339969,559614,2541520,331919,1832,10058,1145,Admin,,
2020-12-24,US,USA,United States,195367,2803880,328745,190340,2731860,321355,804,10862,1175,Admin,,
2020-12-25,US,USA,United States,12421,2816301,270898,12296,2744156,265141,78,10940,1070,Admin,,
2020-12-26,US,USA,United States,139518,2955819,264718,137255,2881411,259318,469,11409,1008,Admin,,
2020-12-27,US,USA,United States,94760,3050579,263168,92629,2974040,257856,492,11901,991,Admin,,
2020-12-28,US,USA,United States,583959,3634538,292075,572132,3546172,286187,2690,14591,1233,Admin,,
2020-12-29,US,USA,United States,712393,4346931,329813,694947,4241119,322745,4001,18592,1480,Admin,,
2020-12-30,US,USA,United States,831975,5178906,367199,814425,5055544,359146,6599,25191,2161,Admin,,
2020-12-31,US,USA,United States,415953,5594859,398711,408066,5463610,390250,2574,27765,2414,Admin,,
2021-01-01,US,USA,United States,68969,5663828,406789,64631,5528241,397726,4028,31793,2979,Admin,,
2021-01-02,US,USA,United States,257700,5921528,423672,249869,5778110,413814,2657,34450,3291,Admin,,
2021-01-03,US,USA,United States,134958,6056486,429415,127934,5906044,418858,2335,36785,3554,Admin,,
2021-01-04,US,USA,United States,643382,6699868,437904,587354,6493398,421032,44699,81484,9556,Admin,,
2021-01-05,US,USA,United States,814253,7514121,452455,717816,7211214,424299,86589,168073,21354,Admin,,
2021-01-06,US,USA,United States,1006789,8520910,477429,822041,8033255,425387,170200,338273,44726,Admin,,
2021-01-07,US,USA,United States,1147919,9668829,581995,853606,8886861,489036,275275,613548,83683,Admin,,
2021-01-08,US,USA,United States,1212568,10881397,745367,834434,9721295,599008,357085,970633,134120,Admin,,
2021-01-09,US,USA,United States,500433,11381830,780043,366276,10087571,615637,126556,1097189,151819,Admin,,
2021-01-10,US,USA,United States,246326,11628156,795952,173297,10260868,622118,68358,1165547,161251,Admin,,
2021-01-11,US,USA,United States,1051482,12679638,854252,714555,10975423,640289,318620,1484167,200383,Admin,,
2021-01-12,US,USA,United States,1232095,13911733,913944,902640,11878063,666693,310799,1794966,232413,Admin,,
2021-01-13,US,USA,United States,1303993,15215726,956402,1018546,12896609,694765,268119,2063085,246401,Admin,,
2021-01-14,US,USA,United States,1295227,16510953,977446,1144989,14041598,736391,132801,2195886,226048,Admin,,
2021-01-15,US,USA,United States,1244476,17755429,982004,1111965,15153563,776038,117826,2313712,191868,Admin,,
2021-01-16,US,USA,United States,645511,18400940,1002730,567465,15721028,804780,70584,2384296,183872,Admin,,
2021-01-17,US,USA,United States,300031,18700971,1010402,255625,15976653,816541,41332,2425628,180011,Admin,,
2021-01-18,US,USA,United States,866924,19567895,984036,633165,16609818,804914,224045,2649673,166500,Admin,,
2021-01-19,US,USA,United States,1327754,20895649,997702,965086,17574904,813834,347523,2997196,171747,Admin,,
2021-01-20,US,USA,United States,1604032,22499681,1040565,1169678,18744582,835425,415146,3412342,192751,Admin,,
2021-01-21,US,USA,United States,1621003,24120684,1087104,1333002,20077584,862284,267108,3679450,211937,Admin,,
2021-01-22,US,USA,United States,1606191,25726875,1138778,1382824,21460408,900978,204117,3883567,224265,Admin,,
2021-01-23,US,USA,United States,900878,26627753,1175259,740854,22201262,925748,147005,4030572,235182,Admin,,
2021-01-24,US,USA,United States,393036,27020789,1188545,300749,22502011,932194,86310,4116882,241607,Admin,,
2021-01-25,US,USA,United States,1345189,28365978,1256869,851369,23353380,963366,475791,4592673,277571,Admin,,
2021-01-26,US,USA,United States,1639818,30005796,1301449,1049383,24402763,975408,569025,5161698,309214,Admin,,
2021-01-27,US,USA,United States,1904580,31910376,1344385,1244732,25647495,986130,635098,5796796,340636,Admin,,
2021-01-28,US,USA,United States,1933446,33843822,1389019,1363935,27011430,990549,544189,6340985,380219,Admin,,
2021-01-29,US,USA,United States,1878240,35722062,1427883,1357429,28368859,986922,483212,6824197,420090,Admin,,
2021-01-30,US,USA,United States,1013425,36735487,1443962,761679,29130538,989897,236977,7061174,432943,Admin,,
2021-01-31,US,USA,United States,457867,37193354,1453223,325494,29456032,993432,123762,7184936,438293,Admin,,
2021-02-01,US,USA,United States,1329408,38522762,1450969,751104,30207136,979108,551461,7736397,449103,Admin,,
2021-02-02,US,USA,United States,1661361,40184123,1454046,958834,31165970,966172,681739,8418136,465205,Admin,,
2021-02-03,US,USA,United States,2112225,42296348,1483710,1260233,32426203,968387,818618,9236754,491422,Admin,,
2021-02-04,US,USA,United States,2315307,44611655,1538261,1390820,33817023,972228,893447,10130201,541316,Admin,,
2021-02-05,US,USA,United States,2320188,46931843,1601397,1353322,35170345,971641,937331,11067532,606190,Admin,,
2021-02-06,US,USA,United States,1289834,48221677,1640884,855629,36025974,985062,414825,11482357,631597,Admin,,
2021-02-07,US,USA,United States,446280,48667957,1639229,280875,36306849,978688,154639,11636996,636008,Admin,,
2021-02-08,US,USA,United States,1551287,50219244,1670926,836079,37142928,990827,688788,12325784,655626,Admin,,
2021-02-09,US,USA,United States,1944813,52164057,1711419,1039598,38182526,1002365,877133,13202917,683540,Admin,,
2021-02-10,US,USA,United States,2270258,54434315,1733995,1222875,39405401,997028,1019133,14222050,712185,Admin,,
2021-02-11,US,USA,United States,2375042,56809357,1742528,1273316,40678717,980242,1071968,15294018,737688,Admin,,
2021-02-12,US,USA,United States,2551716,59361073,1775604,1377681,42056398,983722,1138209,16432227,766385,Admin,,
2021-02-13,US,USA,United States,1460320,60821393,1799959,866899,42923297,985332,567775,17000002,788235,Admin,,
2021-02-14,US,USA,United States,583997,61405390,1819633,343877,43267174,994332,226044,17226046,798435,Admin,,
