Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12627,12627,12627,11104,11104,11104,1355,1355,1355,1423,1423,1423,Admin,,
2020-12-14,US,USA,United States,3782,16409,8204,3654,14758,7379,5,1360,680,23,1446,723,Admin,,
2020-12-15,US,USA,United States,49488,65897,21965,46020,60778,20259,26,1386,462,45,1491,497,Admin,,
2020-12-16,US,USA,United States,159382,225279,56319,152472,213250,53313,204,1590,398,221,1712,428,Admin,,
2020-12-17,US,USA,United States,271955,497234,99446,260910,474160,94832,515,2105,421,533,2245,449,Admin,,
2020-12-18,US,USA,United States,414422,911656,151942,402674,876834,146139,627,2732,455,628,2873,478,Admin,,
2020-12-19,US,USA,United States,180755,1092411,156058,175898,1052732,150390,732,3464,495,733,3606,515,Admin,,
2020-12-20,US,USA,United States,103450,1195861,169033,101106,1153838,163248,510,3974,374,545,4151,389,Admin,,
2020-12-21,US,USA,United States,378437,1574298,222555,369827,1523665,215558,849,4823,495,853,5004,508,Admin,,
2020-12-22,US,USA,United States,445350,2019648,279107,435946,1959611,271262,2102,6925,791,2105,7109,802,Admin,,
2020-12-23,US,USA,United States,565153,2584801,337074,552901,2512512,328466,1688,8613,1003,1690,8799,1012,Admin,,
2020-12-24,US,USA,United States,193286,2778087,325836,187675,2700187,318004,875,9488,1055,878,9677,1061,Admin,,
2020-12-25,US,USA,United States,12077,2790164,268358,11965,2712152,262188,54,9542,973,54,9731,979,Admin,,
2020-12-26,US,USA,United States,137815,2927979,262224,135243,2847395,256380,369,9911,921,372,10103,928,Admin,,
2020-12-27,US,USA,United States,92796,3020775,260702,90832,2938227,254913,337,10248,896,384,10487,905,Admin,,
2020-12-28,US,USA,United States,573935,3594710,288630,559573,3497800,282019,2368,12616,1113,2372,12859,1122,Admin,,
2020-12-29,US,USA,United States,702926,4297636,325426,681551,4179351,317106,3079,15695,1253,3084,15943,1262,Admin,,
2020-12-30,US,USA,United States,821605,5119241,362062,798103,4977454,352135,5576,21271,1808,5579,21522,1817,Admin,,
2020-12-31,US,USA,United States,412951,5532192,393443,401271,5378725,382648,2082,23353,1981,2083,23605,1989,Admin,,
2021-01-01,US,USA,United States,47278,5579470,398472,44803,5423528,387339,1664,25017,2211,1742,25347,2230,Admin,,
2021-01-02,US,USA,United States,249532,5829002,414431,242565,5666093,402671,2248,27265,2479,2255,27602,2499,Admin,,
