Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,18891,18891,18891,16202,16202,16202,3214,3214,3214,Admin,,
2020-12-14,US,USA,United States,4249,23140,11570,4123,20325,10163,87,3301,1650,Admin,,
2020-12-15,US,USA,United States,48959,72099,24033,46373,66698,22233,173,3474,1158,Admin,,
2020-12-16,US,USA,United States,160278,232377,58094,153433,220131,55033,347,3821,955,Admin,,
2020-12-17,US,USA,United States,273241,505618,101123,263497,483628,96726,535,4356,871,Admin,,
2020-12-18,US,USA,United States,415566,921184,153530,403926,887554,147926,908,5264,877,Admin,,
2020-12-19,US,USA,United States,181518,1102702,157528,176753,1064307,152044,930,6194,884,Admin,,
2020-12-20,US,USA,United States,105026,1207728,169833,102239,1166546,164335,605,6799,512,Admin,,
2020-12-21,US,USA,United States,381622,1589350,223744,373632,1540178,217122,1106,7905,657,Admin,,
2020-12-22,US,USA,United States,448000,2037350,280750,439186,1979364,273238,2351,10256,968,Admin,,
2020-12-23,US,USA,United States,571496,2608846,339495,559502,2538866,331248,1922,12178,1193,Admin,,
2020-12-24,US,USA,United States,195287,2804133,328359,190105,2728971,320763,845,13023,1238,Admin,,
2020-12-25,US,USA,United States,12509,2816642,270779,12382,2741353,264828,80,13103,1119,Admin,,
2020-12-26,US,USA,United States,140354,2956996,264899,137453,2878806,259214,528,13631,1062,Admin,,
2020-12-27,US,USA,United States,95539,3052535,263543,92764,2971570,257861,525,14156,1051,Admin,,
2020-12-28,US,USA,United States,585422,3637957,292658,572989,3544559,286340,2850,17006,1300,Admin,,
2020-12-29,US,USA,United States,714032,4351989,330662,696436,4240995,323090,4053,21059,1543,Admin,,
2020-12-30,US,USA,United States,834901,5186890,368292,816447,5057442,359797,6322,27381,2171,Admin,,
2020-12-31,US,USA,United States,418243,5605133,400142,409617,5467059,391155,2675,30056,2433,Admin,,
2021-01-01,US,USA,United States,78091,5683224,409511,72099,5539158,399686,4864,34920,3116,Admin,,
2021-01-02,US,USA,United States,259439,5942663,426523,251359,5790517,415959,2806,37726,3442,Admin,,
2021-01-03,US,USA,United States,136116,6078779,432320,128915,5919432,421123,2383,40109,3707,Admin,,
2021-01-04,US,USA,United States,646699,6725478,441074,589679,6509111,423507,44350,84459,9636,Admin,,
2021-01-05,US,USA,United States,819427,7544905,456130,721479,7230590,427085,86327,170786,21389,Admin,,
2021-01-06,US,USA,United States,1011837,8556742,481407,825323,8055913,428353,170033,340819,44776,Admin,,
2021-01-07,US,USA,United States,1155910,9712652,586788,858717,8914630,492510,274655,615474,83631,Admin,,
2021-01-08,US,USA,United States,1221182,10933834,750087,839343,9753973,602116,355927,971401,133783,Admin,,
2021-01-09,US,USA,United States,503602,11437436,784967,367781,10121754,618748,126868,1098269,151506,Admin,,
2021-01-10,US,USA,United States,247603,11685039,800894,174193,10295947,625216,68276,1166545,160919,Admin,,
2021-01-11,US,USA,United States,1060614,12745653,860025,719379,11015326,643745,317932,1484477,200002,Admin,,
2021-01-12,US,USA,United States,1244763,13990416,920787,909140,11924466,670554,310339,1794816,232004,Admin,,
2021-01-13,US,USA,United States,1312907,15303323,963797,1023982,12948448,698934,268354,2063170,246050,Admin,,
2021-01-14,US,USA,United States,1302107,16605430,984682,1149085,14097533,740415,132845,2196015,225791,Admin,,
2021-01-15,US,USA,United States,1255116,17860546,989530,1119760,15217293,780474,118227,2314242,191834,Admin,,
2021-01-16,US,USA,United States,651405,18511951,1010645,570202,15787495,809392,70629,2384871,183800,Admin,,
2021-01-17,US,USA,United States,305825,18817776,1018962,257016,16044511,821223,41385,2426256,179958,Admin,,
2021-01-18,US,USA,United States,877341,19695117,992780,636036,16680547,809317,225943,2652199,166817,Admin,,
2021-01-19,US,USA,United States,1340515,21035632,1006459,970390,17650937,818067,348188,3000387,172224,Admin,,
2021-01-20,US,USA,United States,1613898,22649530,1049458,1174435,18825372,839561,415521,3415908,193248,Admin,,
2021-01-21,US,USA,United States,1630833,24280363,1096419,1338320,20163692,866594,268131,3684039,212574,Admin,,
2021-01-22,US,USA,United States,1614451,25894814,1147752,1387684,21551376,904869,203683,3887722,224782,Admin,,
