Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,31603,31603,31603,26197,26197,26197,6411,6411,6411,Admin,,
2020-12-14,US,USA,United States,4592,36195,18098,4431,30628,15314,125,6536,3268,Admin,,
2020-12-15,US,USA,United States,47968,84163,28054,45805,76433,25478,264,6800,2267,Admin,,
2020-12-16,US,USA,United States,159355,243518,60880,154143,230576,57644,449,7249,1812,Admin,,
2020-12-17,US,USA,United States,272582,516100,103220,265693,496269,99254,752,8001,1600,Admin,,
2020-12-18,US,USA,United States,416438,932538,155423,408000,904269,150712,1200,9201,1534,Admin,,
2020-12-19,US,USA,United States,182016,1114554,159222,178151,1082420,154631,1067,10268,1467,Admin,,
2020-12-20,US,USA,United States,105513,1220067,169781,103552,1185972,165682,721,10989,654,Admin,,
2020-12-21,US,USA,United States,382328,1602395,223743,375598,1561570,218706,1507,12496,851,Admin,,
2020-12-22,US,USA,United States,448177,2050572,280916,439568,2001138,274958,2901,15397,1228,Admin,,
2020-12-23,US,USA,United States,574534,2625106,340227,563085,2564223,333378,2980,18377,1590,Admin,,
2020-12-24,US,USA,United States,196053,2821159,329294,191221,2755444,322739,1107,19484,1640,Admin,,
2020-12-25,US,USA,United States,12713,2833872,271619,12553,2767997,266247,106,19590,1484,Admin,,
2020-12-26,US,USA,United States,141517,2975389,265834,138294,2906291,260553,958,20548,1469,Admin,,
2020-12-27,US,USA,United States,96277,3071666,264514,93589,2999880,259130,733,21281,1470,Admin,,
2020-12-28,US,USA,United States,591232,3662898,294358,577259,3577139,287938,4222,25503,1858,Admin,,
2020-12-29,US,USA,United States,721709,4384607,333434,703609,4280748,325659,5247,30750,2193,Admin,,
2020-12-30,US,USA,United States,842955,5227562,371779,824425,5105173,362993,7795,38545,2881,Admin,,
2020-12-31,US,USA,United States,420579,5648141,403855,411305,5516478,394433,3187,41732,3178,Admin,,
2021-01-01,US,USA,United States,106799,5754940,417295,96694,5613172,406454,7113,48845,4179,Admin,,
2021-01-02,US,USA,United States,263930,6018870,434783,255987,5869159,423267,2878,51723,4454,Admin,,
2021-01-03,US,USA,United States,139044,6157914,440893,132158,6001317,428777,2461,54184,4700,Admin,,
2021-01-04,US,USA,United States,657368,6815282,450341,599852,6601169,432004,44917,99101,10514,Admin,,
2021-01-05,US,USA,United States,831249,7646531,465989,731448,7332617,435981,87538,186639,22270,Admin,,
2021-01-06,US,USA,United States,1022804,8669335,491682,831928,8164545,437053,172614,359253,45815,Admin,,
2021-01-07,US,USA,United States,1170049,9839384,598749,867276,9031821,502192,281137,640390,85523,Admin,,
2021-01-08,US,USA,United States,1236085,11075469,760076,848408,9880229,609580,363668,1004058,136459,Admin,,
2021-01-09,US,USA,United States,508503,11583972,795015,370752,10250981,625975,128809,1132867,154449,Admin,,
2021-01-10,US,USA,United States,251539,11835511,811085,176638,10427619,632329,69690,1202557,164053,Admin,,
2021-01-11,US,USA,United States,1070303,12905814,870076,724535,11152154,650141,322873,1525430,203761,Admin,,
2021-01-12,US,USA,United States,1258705,14164519,931141,917868,12070022,676772,314755,1840185,236221,Admin,,
2021-01-13,US,USA,United States,1323977,15488496,974166,1030783,13100805,705180,270803,2110988,250248,Admin,,
2021-01-14,US,USA,United States,1316277,16804773,995056,1158000,14258805,746712,135961,2246949,229508,Admin,,
2021-01-15,US,USA,United States,1257397,18062170,998100,1117661,15376466,785177,120992,2367941,194840,Admin,,
2021-01-16,US,USA,United States,649406,18711576,1018229,567048,15943514,813219,72025,2439966,186728,Admin,,
2021-01-17,US,USA,United States,305953,19017529,1026003,256406,16199920,824614,42174,2482140,182798,Admin,,
2021-01-18,US,USA,United States,885761,19903290,999639,639165,16839085,812419,228187,2710327,169271,Admin,,
2021-01-19,US,USA,United States,1346637,21249927,1012201,966365,17805450,819347,356991,3067318,175305,Admin,,
2021-01-20,US,USA,United States,1603147,22853074,1052083,1155178,18960628,837118,421693,3489011,196860,Admin,,
2021-01-21,US,USA,United States,1632735,24485809,1097291,1331821,20292449,861949,275288,3764299,216764,Admin,,
2021-01-22,US,USA,United States,1628616,26114425,1150322,1394012,21686461,901428,209998,3974297,229479,Admin,,
2021-01-23,US,USA,United States,908935,27023360,1187398,744250,22430711,926742,151112,4125409,240778,Admin,,
2021-01-24,US,USA,United States,396083,27419443,1200273,300498,22731209,933041,88516,4213925,247398,Admin,,
2021-01-25,US,USA,United States,1374504,28793947,1270094,860711,23591920,964691,490216,4704141,284831,Admin,,
2021-01-26,US,USA,United States,1663426,30457373,1315349,1053619,24645539,977156,583019,5287160,317120,Admin,,
2021-01-27,US,USA,United States,1934824,32392197,1362732,1252284,25897823,991028,649483,5936643,349662,Admin,,
2021-01-28,US,USA,United States,1964082,34356279,1410067,1371387,27269210,996680,559208,6495851,390222,Admin,,
2021-01-29,US,USA,United States,1916417,36272696,1451182,1373809,28643019,993794,496982,6992833,431219,Admin,,
2021-01-30,US,USA,United States,1019534,37292230,1466981,759068,29402087,995911,243007,7235840,444347,Admin,,
2021-01-31,US,USA,United States,460214,37752444,1476143,322474,29724561,999050,127530,7363370,449921,Admin,,
2021-02-01,US,USA,United States,1388743,39141187,1478177,771922,30496483,986366,574944,7938314,462025,Admin,,
2021-02-02,US,USA,United States,1698318,40839505,1483162,963812,31460295,973537,700630,8638944,478826,Admin,,
2021-02-03,US,USA,United States,2141054,42980559,1512623,1261071,32721366,974792,835774,9474718,505439,Admin,,
2021-02-04,US,USA,United States,2348237,45328796,1567502,1389362,34110728,977360,914251,10388969,556160,Admin,,
2021-02-05,US,USA,United States,2357648,47686444,1630535,1355936,35466664,974806,962120,11351089,622608,Admin,,
2021-02-06,US,USA,United States,1303048,48989492,1671037,853518,36320182,988299,422648,11773737,648271,Admin,,
2021-02-07,US,USA,United States,445084,49434576,1668876,277358,36597540,981854,157139,11930876,652501,Admin,,
2021-02-08,US,USA,United States,1581334,51015910,1696389,837853,37435393,991273,706206,12637082,671253,Admin,,
2021-02-09,US,USA,United States,1975923,52991833,1736047,1037603,38472996,1001814,896862,13533944,699286,Admin,,
2021-02-10,US,USA,United States,2307329,55299162,1759800,1229648,39702644,997325,1037374,14571318,728086,Admin,,
2021-02-11,US,USA,United States,2408664,57707826,1768433,1277155,40979799,981296,1090813,15662131,753309,Admin,,
2021-02-12,US,USA,United States,2587319,60295145,1801243,1379280,42359079,984631,1158717,16820848,781394,Admin,,
2021-02-13,US,USA,United States,1476600,61771745,1826036,870221,43229300,987017,572504,17393352,802802,Admin,,
2021-02-14,US,USA,United States,593113,62364858,1847183,346708,43576008,996924,229440,17622792,813131,Admin,,
2021-02-15,US,USA,United States,1179518,63544376,1789781,610352,44186360,964424,535537,18158329,788750,Admin,,
2021-02-16,US,USA,United States,1622701,65167077,1739321,797064,44983424,930061,788491,18946820,773268,Admin,,
2021-02-17,US,USA,United States,1967132,67134209,1690721,933360,45916784,887734,991404,19938224,766701,Admin,,
2021-02-18,US,USA,United States,1859086,68993295,1612210,834006,46750790,824427,975980,20914204,750296,Admin,,
2021-02-19,US,USA,United States,1968785,70962080,1523848,824055,47574845,745109,1096641,22010845,741428,Admin,,
2021-02-20,US,USA,United States,1307091,72269171,1499632,596950,48171795,706071,680763,22691608,756894,Admin,,
2021-02-21,US,USA,United States,596399,72865570,1500102,254491,48426286,692897,323803,23015411,770374,Admin,,
2021-02-22,US,USA,United States,1463344,74328914,1540648,617633,49043919,693937,802775,23818186,808551,Admin,,
2021-02-23,US,USA,United States,1940441,76269355,1586040,867129,49911048,703946,1027182,24845368,842650,Admin,,
2021-02-24,US,USA,United States,2530632,78799987,1666540,1246018,51157066,748612,1235122,26080490,877467,Admin,,
2021-02-25,US,USA,United States,2941416,81741403,1821158,1537718,52694784,849142,1343034,27423524,929903,Admin,,
2021-02-26,US,USA,United States,3117589,84858992,1985273,1673800,54368584,970534,1384044,28807568,970960,Admin,,
2021-02-27,US,USA,United States,1997730,86856722,2083936,1141417,55510001,1048315,818125,29625693,990584,Admin,,
2021-02-28,US,USA,United States,856542,87713264,2121099,535131,56045132,1088407,295365,29921058,986521,Admin,,
2021-03-01,US,USA,United States,2057294,89770558,2205949,1202113,57247245,1171904,796155,30717213,985575,Admin,,
2021-03-02,US,USA,United States,2466547,92237105,2281107,1464678,58711923,1257268,961417,31678630,976180,Admin,,
2021-03-03,US,USA,United States,2906266,95143371,2334769,1743769,60455692,1328375,1123389,32802019,960218,Admin,,
2021-03-04,US,USA,United States,3206507,98349878,2372639,1957788,62413480,1388385,1244637,34046656,946162,Admin,,
2021-03-05,US,USA,United States,3232411,101582289,2389042,2005068,64418548,1435709,1307747,35354403,935262,Admin,,
2021-03-06,US,USA,United States,2060839,103643128,2398058,1351529,65770077,1465725,863199,36217602,941701,Admin,,
2021-03-07,US,USA,United States,925763,104568891,2407947,677850,66447927,1486114,343567,36561169,948587,Admin,,
2021-03-08,US,USA,United States,2167005,106735896,2423620,1483660,67931587,1526335,851899,37413068,956551,Admin,,
2021-03-09,US,USA,United States,2710387,109446283,2458454,1810974,69742561,1575805,1081465,38494533,973700,Admin,,
2021-03-10,US,USA,United States,3127856,112574139,2490110,2064441,71807002,1621616,1269510,39764043,994575,Admin,,
2021-03-11,US,USA,United States,3443183,116017322,2523921,2278859,74085861,1667483,1400592,41164635,1016854,Admin,,
2021-03-12,US,USA,United States,3430524,119447846,2552222,2119049,76204910,1683766,1529519,42694154,1048536,Admin,,
2021-03-13,US,USA,United States,2192930,121640776,2571093,1385663,77590573,1688642,1018970,43713124,1070789,Admin,,
2021-03-14,US,USA,United States,984588,122625364,2579496,648545,78239118,1684456,426841,44139965,1082685,Admin,,
2021-03-15,US,USA,United States,2284867,124910231,2596334,1499227,79738345,1686680,869992,45009957,1085270,Admin,,
2021-03-16,US,USA,United States,2890874,127801105,2622117,1931864,81670209,1703950,1049502,46059459,1080704,Admin,,
2021-03-17,US,USA,United States,3172040,130973145,2628429,2129421,83799630,1713233,1131412,47190871,1060975,Admin,,
2021-03-18,US,USA,United States,3406015,134379160,2623120,2297513,86097143,1715897,1205697,48396568,1033133,Admin,,
2021-03-19,US,USA,United States,3341740,137720900,2610436,2215885,88313028,1729731,1224132,49620700,989507,Admin,,
2021-03-20,US,USA,United States,2158296,139879196,2605489,1412600,89725628,1733579,860506,50481206,966869,Admin,,
2021-03-21,US,USA,United States,1021219,140900415,2610722,684185,90409813,1738671,371823,50853029,959009,Admin,,
2021-03-22,US,USA,United States,2367550,143267965,2622533,1605654,92015467,1753875,808107,51661136,950168,Admin,,
2021-03-23,US,USA,United States,3069568,146337533,2648061,1985208,94000675,1761495,1153628,52814764,965044,Admin,,
2021-03-24,US,USA,United States,3562713,149900246,2703872,2211434,96212109,1773211,1424324,54239088,1006888,Admin,,
2021-03-25,US,USA,United States,3841453,153741699,2766077,2269336,98481445,1769186,1649895,55888983,1070345,Admin,,
2021-03-26,US,USA,United States,3835158,157576857,2836565,2106539,100587984,1753565,1802336,57691319,1152946,Admin,,
2021-03-27,US,USA,United States,2476551,160053408,2882030,1372752,101960736,1747873,1165166,58856485,1196468,Admin,,
2021-03-28,US,USA,United States,1211805,161265213,2909257,672583,102633319,1746215,551380,59407865,1222119,Admin,,
