Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13621,13621,13621,12126,12126,12126,1348,1348,1348,1544,1544,1544,Admin,,
2020-12-14,US,USA,United States,3969,17590,8795,3876,16002,8001,7,1355,678,43,1587,793,Admin,,
2020-12-15,US,USA,United States,49247,66837,22279,46825,62827,20942,32,1387,462,105,1692,564,Admin,,
2020-12-16,US,USA,United States,160385,227222,56805,153783,216610,54153,220,1607,402,285,1977,494,Admin,,
2020-12-17,US,USA,United States,273245,500467,100093,263600,480210,96042,504,2111,422,557,2534,506,Admin,,
2020-12-18,US,USA,United States,416366,916833,152805,404856,885066,147511,745,2856,476,761,3295,549,Admin,,
2020-12-19,US,USA,United States,182624,1099457,157065,177881,1062947,151850,881,3737,534,887,4182,597,Admin,,
2020-12-20,US,USA,United States,105334,1204791,170167,102598,1165545,164774,519,4256,415,592,4774,461,Admin,,
2020-12-21,US,USA,United States,380567,1585358,223966,372816,1538361,217480,927,5183,547,946,5720,590,Admin,,
2020-12-22,US,USA,United States,447511,2032869,280861,438507,1976868,273434,2155,7338,850,2172,7892,885,Admin,,
2020-12-23,US,USA,United States,568423,2601292,339152,557578,2534446,331119,1733,9071,1066,1743,9635,1094,Admin,,
2020-12-24,US,USA,United States,194682,2795974,327929,189669,2724115,320558,760,9831,1103,768,10403,1124,Admin,,
2020-12-25,US,USA,United States,12350,2808324,270213,12236,2736351,264469,69,9900,1006,69,10472,1025,Admin,,
2020-12-26,US,USA,United States,138998,2947322,263980,136755,2873106,258594,425,10325,941,430,10902,960,Admin,,
2020-12-27,US,USA,United States,94153,3041475,262383,92060,2965166,257089,416,10741,926,464,11366,941,Admin,,
2020-12-28,US,USA,United States,581600,3623075,291102,570028,3535194,285262,2483,13224,1149,2497,13863,1163,Admin,,
2020-12-29,US,USA,United States,709418,4332493,328517,692042,4227236,321481,3847,17071,1390,3858,17721,1404,Admin,,
2020-12-30,US,USA,United States,828268,5160761,365638,810986,5038222,357682,6312,23383,2045,6324,24045,2058,Admin,,
2020-12-31,US,USA,United States,414245,5575006,397004,406538,5444760,388664,2405,25788,2280,2416,26461,2294,Admin,,
2021-01-01,US,USA,United States,60479,5635485,403880,56898,5501658,395044,2844,28632,2676,3192,29653,2740,Admin,,
2021-01-02,US,USA,United States,255605,5891090,420538,248284,5749942,410977,2573,31205,2983,2590,32243,3048,Admin,,
2021-01-03,US,USA,United States,134029,6025119,426234,127409,5877351,416026,2239,33444,3243,2250,34493,3303,Admin,,
2021-01-04,US,USA,United States,639819,6664938,434551,584437,6461788,418085,44087,77531,9187,44128,78621,9251,Admin,,
2021-01-05,US,USA,United States,810481,7475419,448989,714746,7176534,421328,85929,163460,20913,85969,164590,20981,Admin,,
2021-01-06,US,USA,United States,1002718,8478137,473910,819161,7995695,422496,168984,332444,44152,169039,333629,44226,Admin,,
2021-01-07,US,USA,United States,1142976,9621113,578015,850132,8845827,485867,273834,606278,82927,273861,607490,83004,Admin,,
2021-01-08,US,USA,United States,1206973,10828086,741800,831194,9677021,596480,354985,961263,133233,355025,962515,133266,Admin,,
2021-01-09,US,USA,United States,498714,11326800,776530,365152,10042173,613176,126070,1087333,150875,126082,1088597,150907,Admin,,
2021-01-10,US,USA,United States,244999,11571799,792382,172783,10214956,619658,68061,1155394,160279,68080,1156677,160312,Admin,,
2021-01-11,US,USA,United States,1046545,12618344,850486,711737,10926693,637844,316955,1472349,199260,316988,1473665,199292,Admin,,
2021-01-12,US,USA,United States,1227742,13846086,910095,899870,11826563,664290,309387,1781736,231182,309434,1783099,231215,Admin,,
