Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12857,12857,12857,11333,11333,11333,1355,1355,1355,1462,1462,1462,Admin,,
2020-12-14,US,USA,United States,3844,16701,8350,3716,15049,7525,5,1360,680,30,1492,746,Admin,,
2020-12-15,US,USA,United States,49544,66245,22081,46073,61122,20374,27,1387,462,60,1552,517,Admin,,
2020-12-16,US,USA,United States,160086,226331,56582,153142,214264,53566,208,1595,399,241,1793,448,Admin,,
2020-12-17,US,USA,United States,273202,499533,99906,261984,476248,95250,515,2110,422,543,2336,467,Admin,,
2020-12-18,US,USA,United States,415979,915512,152585,403846,880094,146682,660,2770,462,670,3006,501,Admin,,
2020-12-19,US,USA,United States,181247,1096759,156679,176343,1056437,150920,781,3551,507,783,3789,541,Admin,,
2020-12-20,US,USA,United States,103769,1200528,169667,101400,1157837,163786,527,4078,389,565,4354,413,Admin,,
2020-12-21,US,USA,United States,379638,1580166,223352,370790,1528627,216225,882,4960,514,894,5248,536,Admin,,
2020-12-22,US,USA,United States,445920,2026086,279977,436339,1964966,271978,2133,7093,815,2144,7392,834,Admin,,
2020-12-23,US,USA,United States,566610,2592696,338052,554159,2519125,329266,1752,8845,1036,1758,9150,1051,Admin,,
2020-12-24,US,USA,United States,193874,2786570,326719,188206,2707331,318726,898,9743,1090,903,10053,1102,Admin,,
2020-12-25,US,USA,United States,12162,2798732,269031,12047,2719378,262755,57,9800,1004,57,10110,1014,Admin,,
2020-12-26,US,USA,United States,138044,2936776,262859,135432,2854810,256910,399,10199,950,402,10512,960,Admin,,
2020-12-27,US,USA,United States,93057,3029833,261329,91019,2945829,255427,361,10560,926,408,10920,938,Admin,,
2020-12-28,US,USA,United States,577635,3607468,289614,563013,3508842,282888,2478,13038,1154,2486,13406,1165,Admin,,
2020-12-29,US,USA,United States,706903,4314371,326897,684500,4193342,318339,3808,16846,1393,3816,17222,1404,Admin,,
2020-12-30,US,USA,United States,826559,5140930,364033,802358,4995700,353796,5980,22826,1997,5986,23208,2008,Admin,,
2020-12-31,US,USA,United States,414628,5555558,395569,402546,5398246,384416,2342,25168,2204,2344,25552,2214,Admin,,
2021-01-01,US,USA,United States,50800,5606358,401089,47830,5446076,389528,2122,27290,2499,2257,27809,2528,Admin,,
2021-01-02,US,USA,United States,250999,5857357,417225,243805,5689881,405010,2422,29712,2788,2431,30240,2818,Admin,,
2021-01-03,US,USA,United States,130268,5987625,422541,123880,5813761,409705,2191,31903,3049,2193,32433,3073,Admin,,
2021-01-04,US,USA,United States,632264,6619889,430345,576464,6390225,411626,42760,74663,8804,42784,75217,8830,Admin,,
2021-01-05,US,USA,United States,798163,7418052,443383,701640,7091865,414075,83006,157669,20118,83029,158246,20146,Admin,,
2021-01-06,US,USA,United States,993126,8411178,467178,808374,7900239,414934,167239,324908,43155,167277,325523,43187,Admin,,
2021-01-07,US,USA,United States,1130012,9541190,569376,837499,8737738,477070,270762,595670,81500,270777,596300,81535,Admin,,
2021-01-08,US,USA,United States,1194800,10735990,732804,818937,9556675,587228,352599,948269,131568,352627,948927,131588,Admin,,
2021-01-09,US,USA,United States,491284,11227274,767131,358909,9915584,603672,124708,1072977,149038,124713,1073640,149057,Admin,,
2021-01-10,US,USA,United States,239592,11466866,782748,168364,10083948,610027,67544,1140521,158374,67555,1141195,158394,Admin,,
2021-01-11,US,USA,United States,1033572,12500438,840078,698823,10782771,627507,315030,1455551,197270,315055,1456250,197290,Admin,,
2021-01-12,US,USA,United States,1212946,13713384,899333,884071,11666842,653568,307144,1762695,229289,307173,1763423,229311,Admin,,
2021-01-13,US,USA,United States,1285144,14998528,941050,1000500,12667342,681015,264644,2027339,243204,264666,2028089,243223,Admin,,
2021-01-14,US,USA,United States,1276007,16274535,961906,1127937,13795279,722506,130186,2157525,223122,130207,2158296,223142,Admin,,
2021-01-15,US,USA,United States,1221221,17495756,965680,1091829,14887108,761490,115068,2272593,189189,115105,2273401,189210,Admin,,
2021-01-16,US,USA,United States,634014,18129770,986070,558078,15445186,789943,68763,2341356,181197,68776,2342177,181219,Admin,,
2021-01-17,US,USA,United States,293997,18423767,993843,251372,15696558,801801,39978,2381334,177259,39981,2382158,177280,Admin,,
2021-01-18,US,USA,United States,846406,19270173,967105,618937,16315495,790389,218786,2600120,163510,218817,2600975,163532,Admin,,
2021-01-19,US,USA,United States,1303776,20573949,980080,947388,17262883,799434,338711,2938831,168019,338727,2939702,168039,Admin,,
2021-01-20,US,USA,United States,1571483,22145432,1020986,1145489,18408372,820147,405563,3344394,188151,405589,3345291,188171,Admin,,
