Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,28044,28044,28044,23435,23435,23435,5316,5316,5316,Admin,,
2020-12-14,US,USA,United States,4534,32578,16289,4377,27812,13906,113,5429,2714,Admin,,
2020-12-15,US,USA,United States,49628,82206,27402,47303,75115,25038,258,5687,1895,Admin,,
2020-12-16,US,USA,United States,159655,241861,60465,154272,229387,57347,461,6148,1537,Admin,,
2020-12-17,US,USA,United States,272249,514110,102822,265153,494540,98908,729,6877,1375,Admin,,
2020-12-18,US,USA,United States,415800,929910,154985,407281,901821,150304,1186,8063,1343,Admin,,
2020-12-19,US,USA,United States,181643,1111553,158793,177741,1079562,154223,1037,9100,1300,Admin,,
2020-12-20,US,USA,United States,105029,1216582,169791,103133,1182695,165609,684,9784,638,Admin,,
2020-12-21,US,USA,United States,381393,1597975,223628,374920,1557615,218543,1465,11249,831,Admin,,
2020-12-22,US,USA,United States,447160,2045135,280418,438732,1996347,274462,2839,14088,1200,Admin,,
2020-12-23,US,USA,United States,574417,2619552,339670,562030,2558377,332713,2873,16961,1544,Admin,,
2020-12-24,US,USA,United States,195705,2815257,328735,190707,2749084,322078,1085,18046,1595,Admin,,
2020-12-25,US,USA,United States,12629,2827886,271139,12479,2761563,265677,101,18147,1440,Admin,,
2020-12-26,US,USA,United States,141783,2969669,265445,137857,2899420,259980,953,19100,1428,Admin,,
2020-12-27,US,USA,United States,96602,3066271,264241,93345,2992765,258581,712,19812,1432,Admin,,
2020-12-28,US,USA,United States,590242,3656513,294076,575961,3568726,287302,4060,23872,1803,Admin,,
2020-12-29,US,USA,United States,721058,4377571,333205,702158,4270884,324934,5162,29034,2135,Admin,,
2020-12-30,US,USA,United States,842185,5219756,371457,822525,5093409,362147,7658,36692,2818,Admin,,
2020-12-31,US,USA,United States,419488,5639244,403426,409785,5503194,393444,3081,39773,3103,Admin,,
2021-01-01,US,USA,United States,97980,5737224,415619,89235,5592429,404409,6433,46206,4008,Admin,,
