Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12296,12296,12296,10780,10780,10780,1355,1355,1355,1389,1389,1389,Admin,,
2020-12-14,US,USA,United States,3660,15956,7978,3541,14321,7161,4,1359,680,5,1394,697,Admin,,
2020-12-15,US,USA,United States,48979,64935,21645,45553,59874,19958,25,1384,461,27,1421,473,Admin,,
2020-12-16,US,USA,United States,158392,223327,55831,151532,211406,52852,200,1584,396,203,1624,406,Admin,,
2020-12-17,US,USA,United States,271357,494684,98936,260533,471939,94388,486,2070,414,487,2111,422,Admin,,
2020-12-18,US,USA,United States,412578,907262,151210,401206,873145,145524,579,2649,442,579,2690,448,Admin,,
2020-12-19,US,USA,United States,180009,1087271,155324,175360,1048505,149786,703,3352,479,704,3394,484,Admin,,
2020-12-20,US,USA,United States,102749,1190020,168246,100589,1149094,162616,473,3825,353,474,3868,354,Admin,,
2020-12-21,US,USA,United States,376808,1566828,221553,368416,1517510,214741,795,4620,466,798,4666,467,Admin,,
2020-12-22,US,USA,United States,443073,2009901,277852,433944,1951454,270226,1906,6526,735,1907,6573,736,Admin,,
2020-12-23,US,USA,United States,560600,2570501,335310,548579,2500033,326947,1600,8126,935,1600,8173,935,Admin,,
2020-12-24,US,USA,United States,191500,2762001,323902,185988,2686021,316297,840,8966,985,841,9014,986,Admin,,
2020-12-25,US,USA,United States,11957,2773958,266670,11863,2697884,260677,39,9005,908,39,9053,909,Admin,,
2020-12-26,US,USA,United States,136749,2910707,260490,134295,2832179,254811,323,9328,854,325,9378,854,Admin,,
2020-12-27,US,USA,United States,91855,3002562,258934,89993,2922172,253297,302,9630,829,303,9681,830,Admin,,
2020-12-28,US,USA,United States,568737,3571299,286353,554744,3476916,279915,2194,11824,1029,2195,11876,1030,Admin,,
2020-12-29,US,USA,United States,697689,4268988,322726,676952,4153868,314631,2708,14532,1144,2710,14586,1144,Admin,,
2020-12-30,US,USA,United States,815867,5084855,359193,793374,4947242,349601,4832,19364,1605,4835,19421,1606,Admin,,
2020-12-31,US,USA,United States,409183,5494038,390291,397873,5345115,379871,1811,21175,1744,1811,21232,1745,Admin,,
2021-01-01,US,USA,United States,42270,5536308,394621,40365,5385480,383942,1143,22318,1902,1172,22404,1907,Admin,,
2021-01-02,US,USA,United States,246605,5782913,410315,239952,5625432,399036,2043,24361,2148,2045,24449,2153,Admin,,
2021-01-03,US,USA,United States,127907,5910820,415465,121738,5747170,403571,2042,26403,2396,2043,26492,2401,Admin,,
2021-01-04,US,USA,United States,620715,6531535,422890,566630,6313800,405269,41417,67820,7999,41421,67913,8005,Admin,,
2021-01-05,US,USA,United States,779495,7311030,434577,684999,6998799,406419,81296,149116,19226,81301,149214,19232,Admin,,
2021-01-06,US,USA,United States,969004,8280034,456454,787668,7786467,405604,164632,313748,42055,164641,313855,42062,Admin,,
2021-01-07,US,USA,United States,1109575,9389609,556510,822136,8608603,466213,266551,580299,79875,266553,580408,79882,Admin,,
2021-01-08,US,USA,United States,1175006,10564615,718329,804993,9413596,575445,347775,928074,129394,347780,928188,129397,Admin,,
2021-01-09,US,USA,United States,483800,11048415,752214,353344,9766940,591644,123140,1051214,146693,123142,1051330,146697,Admin,,
2021-01-10,US,USA,United States,234097,11282512,767384,164070,9931010,597691,66544,1117758,155908,66545,1117875,155911,Admin,,
2021-01-11,US,USA,United States,1013862,12296374,823548,685459,10616469,614667,310407,1428165,194335,310414,1428289,194339,Admin,,
2021-01-12,US,USA,United States,1187823,13484197,881881,866486,11482955,640594,301941,1730106,225856,301949,1730238,225860,Admin,,
2021-01-13,US,USA,United States,1257763,14741960,923132,982066,12465021,668365,257898,1988004,239179,257905,1988143,239184,Admin,,
2021-01-14,US,USA,United States,1250555,15992515,943272,1106752,13571773,709024,127433,2115437,219305,127440,2115583,219310,Admin,,
2021-01-15,US,USA,United States,1194358,17186873,946036,1070452,14642225,746947,112104,2227541,185638,112109,2227692,185643,Admin,,
2021-01-16,US,USA,United States,619982,17806855,965491,548204,15190429,774784,66814,2294355,177592,66820,2294512,177597,Admin,,
2021-01-17,US,USA,United States,286752,18093607,973013,246041,15436470,786494,38592,2332947,173598,38592,2333104,173604,Admin,,
2021-01-18,US,USA,United States,817986,18911593,945031,601549,16038019,774507,210522,2543469,159329,210529,2543633,159334,Admin,,
2021-01-19,US,USA,United States,1273750,20185343,957306,930134,16968153,783600,328550,2872019,163130,328554,2872187,163135,Admin,,
2021-01-20,US,USA,United States,1539094,21724437,997496,1127084,18095237,804317,394190,3266209,182601,394193,3266380,182605,Admin,,
2021-01-21,US,USA,United States,1555506,23279943,1041061,1283143,19378380,829515,253183,3519392,200565,253193,3519573,200570,Admin,,
2021-01-22,US,USA,United States,1554944,24834887,1092573,1343564,20721944,868531,194908,3714300,212394,194917,3714490,212399,Admin,,
2021-01-23,US,USA,United States,869892,25704779,1128274,719963,21441907,893068,139767,3854067,222816,139768,3854258,222820,Admin,,
2021-01-24,US,USA,United States,374806,26079585,1140854,289828,21731735,899324,80523,3934590,228806,80524,3934782,228811,Admin,,
2021-01-25,US,USA,United States,1285264,27364849,1207608,821890,22553625,930801,447607,4382197,262675,447613,4382395,262680,Admin,,
2021-01-26,US,USA,United States,1583880,28948729,1251912,1027226,23580851,944671,536669,4918866,292407,536675,4919070,292411,Admin,,
2021-01-27,US,USA,United States,1836808,30785537,1294442,1208153,24789004,956252,602979,5521845,322234,602986,5522056,322239,Admin,,
2021-01-28,US,USA,United States,1860619,32646156,1338030,1326874,26115878,962500,514439,6036284,359556,514447,6036503,359561,Admin,,
2021-01-29,US,USA,United States,1818277,34464433,1375649,1324069,27439947,959715,461333,6497617,397617,461341,6497844,397622,Admin,,
2021-01-30,US,USA,United States,977639,35442072,1391041,741074,28181021,962731,225101,6722718,409807,225102,6722946,409812,Admin,,
2021-01-31,US,USA,United States,435936,35878008,1399774,316968,28497989,966608,114106,6836824,414605,114107,6837053,414610,Admin,,
2021-02-01,US,USA,United States,1237547,37115555,1392958,705593,29203582,949994,514770,7351594,424200,514783,7351836,424205,Admin,,
2021-02-02,US,USA,United States,1584743,38700298,1393081,923223,30126805,935136,643168,7994762,439414,643179,7995015,439420,Admin,,
2021-02-03,US,USA,United States,2015822,40716120,1418654,1221706,31348511,937072,771222,8765984,463448,771232,8766247,463455,Admin,,
2021-02-04,US,USA,United States,2202204,42918324,1467452,1336008,32684519,938377,843129,9609113,510404,843140,9609387,510412,Admin,,
2021-02-05,US,USA,United States,2226782,45145106,1525810,1317366,34001885,937420,891122,10500235,571803,891139,10500526,571811,Admin,,
2021-02-06,US,USA,United States,1238506,46383612,1563077,832815,34834700,950526,394297,10894532,595973,394318,10894844,595985,Admin,,
2021-02-07,US,USA,United States,422032,46805644,1561090,272573,35107273,944183,143590,11038122,600185,143594,11038438,600197,Admin,,
2021-02-08,US,USA,United States,1463808,48269452,1593413,807959,35915232,958807,644022,11682144,618650,644031,11682469,618661,Admin,,
2021-02-09,US,USA,United States,1837982,50107434,1629590,999559,36914791,969712,825543,12507687,644704,825557,12508026,644715,Admin,,
2021-02-10,US,USA,United States,2150077,52257511,1648770,1181227,38096018,963930,954970,13462657,670953,954983,13463009,670966,Admin,,
2021-02-11,US,USA,United States,2239742,54497253,1654132,1215090,39311108,946656,1008309,14470966,694550,1008334,14471343,694565,Admin,,
2021-02-12,US,USA,United States,2419850,56917103,1681713,1320308,40631416,947076,1075327,15546293,720865,1075354,15546697,720881,Admin,,
2021-02-13,US,USA,United States,1391806,58308909,1703613,832726,41464142,947063,544616,16090909,742340,544635,16091332,742355,Admin,,
2021-02-14,US,USA,United States,547497,58856406,1721537,329213,41793355,955155,214157,16305066,752421,214160,16305492,752436,Admin,,
2021-02-15,US,USA,United States,1093140,59949546,1668584,589062,42382417,923884,489094,16794160,730288,489109,16794601,730304,Admin,,
2021-02-16,US,USA,United States,1531911,61481457,1624860,773656,43156073,891612,739467,17533627,717991,739483,17534084,718008,Admin,,
2021-02-17,US,USA,United States,1856565,63338022,1582930,903022,44059095,851868,935159,18468786,715161,935177,18469261,715178,Admin,,
2021-02-18,US,USA,United States,1739705,65077727,1511496,803095,44862190,793012,913643,19382429,701638,913663,19382924,701654,Admin,,
2021-02-19,US,USA,United States,1851640,66929367,1430323,803947,45666137,719246,1024712,20407141,694407,1024786,20407710,694430,Admin,,
