Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13247,13247,13247,11721,11721,11721,1355,1355,1355,1512,1512,1512,Admin,,
2020-12-14,US,USA,United States,3917,17164,8582,3786,15507,7754,5,1360,680,34,1546,773,Admin,,
2020-12-15,US,USA,United States,49770,66934,22311,46297,61804,20601,27,1387,462,70,1616,538,Admin,,
2020-12-16,US,USA,United States,159628,226562,56640,152624,214428,53607,210,1597,399,255,1871,467,Admin,,
2020-12-17,US,USA,United States,274479,501041,100208,263044,477472,95494,551,2148,430,588,2459,491,Admin,,
2020-12-18,US,USA,United States,418308,919349,153224,405570,883042,147174,695,2843,474,705,3164,527,Admin,,
2020-12-19,US,USA,United States,182135,1101484,157354,176649,1059691,151384,795,3638,520,797,3961,565,Admin,,
2020-12-20,US,USA,United States,104547,1206031,170397,101826,1161517,164257,533,4171,402,572,4533,431,Admin,,
2020-12-21,US,USA,United States,381350,1587381,224316,371780,1533297,216827,913,5084,532,927,5460,559,Admin,,
2020-12-22,US,USA,United States,447011,2034392,281065,437225,1970522,272674,2182,7266,840,2193,7653,862,Admin,,
2020-12-23,US,USA,United States,568122,2602514,339421,555414,2525936,330215,1803,9069,1067,1809,9462,1084,Admin,,
2020-12-24,US,USA,United States,194339,2796853,327973,188587,2714523,319579,916,9985,1120,922,10384,1132,Admin,,
2020-12-25,US,USA,United States,12246,2809099,269964,12124,2726647,263372,58,10043,1029,58,10442,1039,Admin,,
2020-12-26,US,USA,United States,138363,2947462,263711,135708,2862355,257523,417,10460,975,421,10863,986,Admin,,
2020-12-27,US,USA,United States,93230,3040692,262094,91170,2953525,256001,376,10836,952,423,11286,964,Admin,,
2020-12-28,US,USA,United States,578692,3619384,290286,563893,3517418,283446,2570,13406,1189,2578,13864,1200,Admin,,
2020-12-29,US,USA,United States,708203,4327587,327599,685571,4202989,318924,3894,17300,1433,3903,17767,1444,Admin,,
2020-12-30,US,USA,United States,828052,5155639,364732,803575,5006564,354375,6105,23405,2048,6112,23879,2059,Admin,,
2020-12-31,US,USA,United States,415562,5571201,396335,403347,5409911,385055,2406,25811,2261,2411,26290,2272,Admin,,
2021-01-01,US,USA,United States,53361,5624562,402209,50179,5460090,390492,2307,28118,2582,2493,28783,2620,Admin,,
2021-01-02,US,USA,United States,252239,5876801,418477,244561,5704651,406042,2459,30577,2874,2470,31253,2912,Admin,,
2021-01-03,US,USA,United States,131000,6007801,423872,124207,5828858,410762,2227,32804,3138,2230,33483,3171,Admin,,
2021-01-04,US,USA,United States,634546,6642347,431851,578076,6406934,412788,43076,75880,8925,43104,76587,8960,Admin,,
2021-01-05,US,USA,United States,801133,7443480,445127,703350,7110284,415328,83489,159369,20296,83515,160102,20333,Admin,,
2021-01-06,US,USA,United States,996189,8439669,469147,810145,7920429,416266,167877,327246,43406,167926,328028,43449,Admin,,
2021-01-07,US,USA,United States,1133074,9572743,571648,838888,8759317,478487,271854,599100,81898,271871,599899,81944,Admin,,
2021-01-08,US,USA,United States,1197972,10770715,735164,820324,9579641,588507,354024,953124,132144,354054,953953,132167,Admin,,
2021-01-09,US,USA,United States,493567,11264282,769640,360254,9939895,605035,125385,1078509,149705,125391,1079344,149727,Admin,,
2021-01-10,US,USA,United States,240644,11504926,785303,168867,10108762,611415,67702,1146211,159058,67717,1147061,159082,Admin,,
2021-01-11,US,USA,United States,1037440,12542366,842859,701613,10810375,629063,315865,1462076,198028,315893,1462954,198052,Admin,,
2021-01-12,US,USA,United States,1216341,13758707,902175,886443,11696818,655219,307689,1769765,230057,307724,1770678,230082,Admin,,
2021-01-13,US,USA,United States,1289621,15048328,944094,1003563,12700381,682850,265433,2035198,243993,265457,2036135,244015,Admin,,
2021-01-14,US,USA,United States,1279559,16327887,965020,1130195,13830576,724466,130815,2166013,223845,130837,2166972,223867,Admin,,
2021-01-15,US,USA,United States,1225145,17553032,968902,1094598,14925174,763648,115593,2281606,189783,115637,2282609,189808,Admin,,
2021-01-16,US,USA,United States,635785,18188817,989219,559140,15484314,792060,69022,2350628,181731,69038,2351647,181757,Admin,,
2021-01-17,US,USA,United States,294926,18483743,996973,252023,15736337,803939,40156,2390784,177796,40161,2391808,177821,Admin,,
2021-01-18,US,USA,United States,850448,19334191,970260,621295,16357632,792465,219350,2610134,164008,219389,2611197,164034,Admin,,
2021-01-19,US,USA,United States,1308756,20642947,983462,950064,17307696,801554,339802,2949936,168596,339821,2951018,168620,Admin,,
2021-01-20,US,USA,United States,1577139,22220086,1024536,1148977,18456673,822327,407098,3357034,188834,407131,3358149,188859,Admin,,
2021-01-21,US,USA,United States,1592274,23812360,1069210,1308979,19765652,847868,260781,3617815,207400,260819,3618968,207428,Admin,,
