Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12131,12131,12131,10617,10617,10617,1355,1355,1355,1359,1359,1359,Admin,,
2020-12-14,US,USA,United States,3628,15759,7879,3509,14126,7063,4,1359,680,4,1363,681,Admin,,
2020-12-15,US,USA,United States,48823,64582,21527,45399,59525,19842,25,1384,461,26,1389,463,Admin,,
2020-12-16,US,USA,United States,157698,222280,55570,150849,210374,52594,196,1580,395,196,1585,396,Admin,,
2020-12-17,US,USA,United States,270176,492456,98491,259385,469759,93952,475,2055,411,475,2060,412,Admin,,
2020-12-18,US,USA,United States,410794,903250,150541,399592,869351,144892,556,2611,435,556,2616,436,Admin,,
2020-12-19,US,USA,United States,179419,1082669,154667,174862,1044213,149173,688,3299,471,688,3304,472,Admin,,
2020-12-20,US,USA,United States,102388,1185057,167560,100269,1144482,161981,451,3750,342,452,3756,342,Admin,,
2020-12-21,US,USA,United States,375955,1561012,220750,367698,1512180,214008,729,4479,446,730,4486,446,Admin,,
2020-12-22,US,USA,United States,442235,2003247,276952,433160,1945340,269402,1869,6348,709,1869,6355,709,Admin,,
2020-12-23,US,USA,United States,559550,2562797,334359,547602,2492942,326081,1573,7921,906,1573,7928,906,Admin,,
2020-12-24,US,USA,United States,191184,2753981,323075,185694,2678636,315554,825,8746,956,825,8753,956,Admin,,
2020-12-25,US,USA,United States,11897,2765878,266089,11808,2690444,260156,35,8781,881,35,8788,881,Admin,,
2020-12-26,US,USA,United States,136431,2902309,259948,133998,2824442,254318,304,9085,827,304,9092,826,Admin,,
2020-12-27,US,USA,United States,91570,2993879,258403,89727,2914169,252812,285,9370,803,285,9377,803,Admin,,
2020-12-28,US,USA,United States,567233,3561112,285728,553444,3467613,279348,2125,11495,1002,2125,11502,1002,Admin,,
2020-12-29,US,USA,United States,696411,4257523,322039,675837,4143450,314016,2634,14129,1112,2635,14137,1111,Admin,,
2020-12-30,US,USA,United States,813760,5071283,358355,791494,4934944,348857,4712,18841,1560,4713,18850,1560,Admin,,
2020-12-31,US,USA,United States,408353,5479636,389379,397142,5332086,379064,1737,20578,1690,1737,20587,1690,Admin,,
2021-01-01,US,USA,United States,40669,5520305,393489,38914,5371000,382937,1013,21591,1830,1022,21609,1831,Admin,,
2021-01-02,US,USA,United States,245526,5765831,409074,238938,5609938,397928,1995,23586,2072,1997,23606,2073,Admin,,
2021-01-03,US,USA,United States,127013,5892844,414137,121250,5731188,402431,1993,25579,2316,1993,25599,2317,Admin,,
2021-01-04,US,USA,United States,618789,6511633,421503,565187,6296375,404109,41227,66806,7902,41228,66827,7903,Admin,,
2021-01-05,US,USA,United States,775153,7286786,432751,681528,6977903,404922,80791,147597,19067,80794,147621,19069,Admin,,
2021-01-06,US,USA,United States,965290,8252076,454399,785085,7762988,404006,163628,311225,41769,163632,311253,41771,Admin,,
2021-01-07,US,USA,United States,1106762,9358838,554171,820843,8583831,464535,265194,576419,79406,265195,576448,79408,Admin,,
2021-01-08,US,USA,United States,1170767,10529605,715614,802719,9386550,573650,346220,922639,128721,346223,922671,128723,Admin,,
2021-01-09,US,USA,United States,482121,11011726,749413,352153,9738703,589824,122732,1045371,145969,122732,1045403,145971,Admin,,
2021-01-10,US,USA,United States,232823,11244549,764529,163037,9901740,595793,66345,1111716,155162,66346,1111749,155164,Admin,,
