Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13689,13689,13689,12194,12194,12194,1545,1545,1545,Admin,,
2020-12-14,US,USA,United States,3986,17675,8837,3893,16087,8044,43,1588,794,Admin,,
2020-12-15,US,USA,United States,49347,67022,22340,46917,63004,21001,107,1695,565,Admin,,
2020-12-16,US,USA,United States,160539,227561,56890,153935,216939,54235,287,1982,495,Admin,,
2020-12-17,US,USA,United States,273418,500979,100195,263763,480702,96140,560,2542,508,Admin,,
2020-12-18,US,USA,United States,416635,917614,152935,405109,885811,147635,772,3314,552,Admin,,
2020-12-19,US,USA,United States,182706,1100320,157188,177958,1063769,151967,892,4206,600,Admin,,
2020-12-20,US,USA,United States,105462,1205782,170299,102719,1166488,164899,599,4805,465,Admin,,
2020-12-21,US,USA,United States,381268,1587050,224196,373499,1539987,217700,961,5766,596,Admin,,
2020-12-22,US,USA,United States,447402,2034452,281061,438324,1978311,273615,2196,7962,895,Admin,,
2020-12-23,US,USA,United States,569211,2603663,339443,558145,2536456,331360,1762,9724,1106,Admin,,
2020-12-24,US,USA,United States,194824,2798487,328215,189803,2726259,320794,776,10500,1136,Admin,,
2020-12-25,US,USA,United States,12366,2810853,270462,12250,2738509,264671,70,10570,1036,Admin,,
2020-12-26,US,USA,United States,139087,2949940,264231,136833,2875342,258796,439,11009,971,Admin,,
2020-12-27,US,USA,United States,94217,3044157,262625,92114,2967456,257281,473,11482,953,Admin,,
2020-12-28,US,USA,United States,582094,3626251,291314,570477,3537933,285421,2537,14019,1179,Admin,,
2020-12-29,US,USA,United States,709878,4336129,328811,692437,4230370,321723,3905,17924,1423,Admin,,
2020-12-30,US,USA,United States,828944,5165073,365915,811589,5041959,357929,6377,24301,2082,Admin,,
2020-12-31,US,USA,United States,414597,5579670,397311,406848,5448807,388935,2447,26748,2321,Admin,,
2021-01-01,US,USA,United States,62512,5642182,404475,58766,5507573,395581,3382,30130,2794,Admin,,
2021-01-02,US,USA,United States,256311,5898493,421221,248614,5756187,411549,2616,32746,3105,Admin,,
2021-01-03,US,USA,United States,134538,6033031,426982,127586,5883773,416617,2271,35017,3362,Admin,,
2021-01-04,US,USA,United States,640650,6673681,435347,585147,6468920,418712,44224,79241,9317,Admin,,
2021-01-05,US,USA,United States,811303,7484984,449836,715418,7184338,421995,86093,165334,21058,Admin,,
2021-01-06,US,USA,United States,1003618,8488602,474789,819812,8004150,423170,169257,334591,44327,Admin,,
2021-01-07,US,USA,United States,1143990,9632592,578988,850865,8855015,486601,274067,608658,83130,Admin,,
2021-01-08,US,USA,United States,1208009,10840601,742631,831865,9686880,597044,355323,963981,133407,Admin,,
2021-01-09,US,USA,United States,499097,11339698,777315,365400,10052280,613728,126190,1090171,151060,Admin,,
2021-01-10,US,USA,United States,245717,11585415,793197,172994,10225274,620214,68136,1158307,160470,Admin,,
2021-01-11,US,USA,United States,1048392,12633807,851446,712742,10938016,638442,317595,1475902,199523,Admin,,
2021-01-12,US,USA,United States,1229153,13862960,911139,900599,11838615,664897,309765,1785667,231476,Admin,,
2021-01-13,US,USA,United States,1299944,15162904,953471,1015513,12854128,692854,267231,2052898,245472,Admin,,
2021-01-14,US,USA,United States,1291523,16454427,974547,1142144,13996272,734465,132052,2184950,225184,Admin,,
2021-01-15,US,USA,United States,1240243,17694670,979152,1108761,15105033,774022,116960,2301910,191132,Admin,,
2021-01-16,US,USA,United States,643427,18338097,999771,565940,15670973,802670,70107,2372017,183120,Admin,,
2021-01-17,US,USA,United States,299106,18637203,1007398,255129,15926102,814404,40986,2413003,179242,Admin,,
2021-01-18,US,USA,United States,864200,19501403,981085,631530,16557632,802802,223114,2636117,165745,Admin,,
2021-01-19,US,USA,United States,1323870,20825273,994616,963296,17520928,811759,345403,2981520,170836,Admin,,
2021-01-20,US,USA,United States,1598304,22423577,1037239,1166417,18687345,833317,413174,3394694,191685,Admin,,
2021-01-21,US,USA,United States,1614693,24038270,1083406,1328617,20015962,859956,265509,3660203,210750,Admin,,
2021-01-22,US,USA,United States,1601656,25639926,1135036,1379757,21395719,898669,202916,3863119,223029,Admin,,
2021-01-23,US,USA,United States,898711,26538637,1171505,739589,22135308,923476,146264,4009383,233909,Admin,,
2021-01-24,US,USA,United States,391677,26930314,1184730,299979,22435287,929884,85834,4095217,240316,Admin,,
2021-01-25,US,USA,United States,1340123,28270437,1252719,849128,23284415,960969,473432,4568649,276076,Admin,,
2021-01-26,US,USA,United States,1634690,29905127,1297122,1047044,24331459,972933,566642,5135291,307681,Admin,,
2021-01-27,US,USA,United States,1897782,31802909,1339904,1241329,25572788,983635,632205,5767496,338971,Admin,,
2021-01-28,US,USA,United States,1927294,33730203,1384561,1360785,26933573,988230,541571,6309067,378409,Admin,,
2021-01-29,US,USA,United States,1871979,35602182,1423179,1353868,28287441,984532,481104,6790171,418150,Admin,,
2021-01-30,US,USA,United States,1009308,36611490,1438979,759105,29046546,987320,235986,7026157,430967,Admin,,
2021-01-31,US,USA,United States,455851,37067341,1448146,324350,29370896,990801,123250,7149407,436312,Admin,,
2021-02-01,US,USA,United States,1315916,38383257,1444688,744008,30114904,975784,546789,7696196,446792,Admin,,
2021-02-02,US,USA,United States,1652968,40036225,1447299,955198,31070102,962663,677857,8374053,462680,Admin,,
2021-02-03,US,USA,United States,2105346,42141571,1476951,1257589,32327691,964986,815340,9189393,488842,Admin,,
2021-02-04,US,USA,United States,2306677,44448248,1531149,1386451,33714142,968653,890117,10079510,538634,Admin,,
2021-02-05,US,USA,United States,2310652,46758900,1593816,1348891,35063033,967942,933466,11012976,603257,Admin,,
2021-02-06,US,USA,United States,1284882,48043782,1633184,852598,35915631,981298,413467,11426443,628612,Admin,,
2021-02-07,US,USA,United States,444469,48488251,1631558,280252,36195883,974998,153843,11580286,632982,Admin,,
2021-02-08,US,USA,United States,1545147,50033398,1664305,833515,37029398,987785,686120,12266406,652887,Admin,,
2021-02-09,US,USA,United States,1938040,51971438,1705030,1036667,38066065,999423,874360,13140766,680959,Admin,,
2021-02-10,US,USA,United States,2261881,54233319,1727392,1220090,39286155,994066,1014913,14155679,709469,Admin,,
2021-02-11,US,USA,United States,2367394,56600713,1736066,1270518,40556673,977504,1068174,15223853,734906,Admin,,
2021-02-12,US,USA,United States,2541885,59142598,1769099,1373936,41930609,981082,1133854,16357707,763533,Admin,,
2021-02-13,US,USA,United States,1455823,60598421,1793519,864796,42795405,982825,566015,16923722,785325,Admin,,
2021-02-14,US,USA,United States,580192,61178613,1812908,342544,43137949,991724,225156,17148878,795513,Admin,,
2021-02-15,US,USA,United States,1150563,62329176,1756539,609379,43747328,959704,516619,17665497,771298,Admin,,
2021-02-16,US,USA,United States,1593809,63922985,1707363,794520,44541848,925112,773388,18438885,756874,Admin,,
2021-02-17,US,USA,United States,1931653,65854638,1660188,927983,45469831,883382,976272,19415157,751354,Admin,,
2021-02-18,US,USA,United States,1823280,67677918,1582457,833729,46303560,820984,955655,20370812,735279,Admin,,
2021-02-19,US,USA,United States,1936275,69614193,1495942,834128,47137688,743868,1069219,21440031,726046,Admin,,
