Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12445,12445,12445,10923,10923,10923,1355,1355,1355,1420,1420,1420,Admin,,
2020-12-14,US,USA,United States,3725,16170,8085,3597,14520,7260,5,1360,680,13,1433,716,Admin,,
2020-12-15,US,USA,United States,49332,65502,21834,45866,60386,20129,25,1385,462,32,1465,488,Admin,,
2020-12-16,US,USA,United States,159107,224609,56152,152207,212593,53148,201,1586,397,209,1674,418,Admin,,
2020-12-17,US,USA,United States,271552,496161,99232,260536,473129,94626,500,2086,417,507,2181,436,Admin,,
2020-12-18,US,USA,United States,413761,909922,151653,402197,875326,145888,602,2688,448,602,2783,463,Admin,,
2020-12-19,US,USA,United States,180464,1090386,155769,175694,1051020,150146,719,3407,487,720,3503,500,Admin,,
2020-12-20,US,USA,United States,103167,1193553,168729,100879,1151899,162997,502,3909,365,537,4040,374,Admin,,
2020-12-21,US,USA,United States,377677,1571230,222151,369186,1521085,215224,823,4732,482,827,4867,490,Admin,,
2020-12-22,US,USA,United States,445334,2016564,278723,435973,1957058,270953,2075,6807,775,2076,6943,782,Admin,,
2020-12-23,US,USA,United States,564038,2580602,336570,551859,2508917,328046,1641,8448,980,1643,8586,987,Admin,,
2020-12-24,US,USA,United States,192928,2773530,325338,187351,2696268,317591,856,9304,1031,857,9443,1037,Admin,,
2020-12-25,US,USA,United States,12029,2785559,267948,11925,2708193,261838,47,9351,952,47,9490,958,Admin,,
2020-12-26,US,USA,United States,137537,2923096,261815,134996,2843189,256024,342,9693,898,344,9834,904,Admin,,
2020-12-27,US,USA,United States,92530,3015626,260296,90631,2933820,254560,321,10014,872,322,10156,873,Admin,,
2020-12-28,US,USA,United States,571877,3587503,288039,557626,3491446,281480,2293,12307,1082,2296,12452,1083,Admin,,
2020-12-29,US,USA,United States,701531,4289034,324638,680302,4171748,316384,2989,15296,1213,2993,15445,1214,Admin,,
2020-12-30,US,USA,United States,819374,5108408,361115,796068,4967816,351271,5434,20730,1755,5437,20882,1756,Admin,,
2020-12-31,US,USA,United States,411694,5520102,392367,400149,5367965,381671,1958,22688,1912,1958,22840,1913,Admin,,
2021-01-01,US,USA,United States,44685,5564787,397032,42530,5410495,386043,1371,24059,2101,1420,24260,2110,Admin,,
2021-01-02,US,USA,United States,248516,5813303,412886,241687,5652182,401285,2126,26185,2356,2132,26392,2365,Admin,,
2021-01-03,US,USA,United States,129157,5942460,418119,122910,5775092,405896,2079,28264,2607,2081,28473,2616,Admin,,
2021-01-04,US,USA,United States,625622,6568082,425797,570956,6346048,407800,41845,70109,8257,41856,70329,8268,Admin,,
2021-01-05,US,USA,United States,786449,7354531,437928,690995,7037043,409328,82116,152225,19561,82123,152452,19572,Admin,,
2021-01-06,US,USA,United States,978992,8333523,460730,796216,7833259,409349,165571,317796,42438,165586,318038,42450,Admin,,
2021-01-07,US,USA,United States,1120005,9453528,561918,830283,8663542,470797,268322,586118,80490,268326,586364,80503,Admin,,
2021-01-08,US,USA,United States,1182260,10635788,724428,809691,9473233,580391,349805,935923,130266,349815,936179,130274,Admin,,
2021-01-09,US,USA,United States,486842,11122630,758475,355771,9829004,596689,123602,1059525,147620,123605,1059784,147627,Admin,,
2021-01-10,US,USA,United States,236914,11359544,773869,166543,9995547,602922,66833,1126358,156871,66836,1126620,156878,Admin,,
2021-01-11,US,USA,United States,1021559,12381103,830431,690435,10685982,619991,312531,1438889,195540,312541,1439161,195547,Admin,,
2021-01-12,US,USA,United States,1197179,13578282,889107,872963,11558945,645986,304425,1743314,227298,304439,1743600,227306,Admin,,
2021-01-13,US,USA,United States,1270003,14848285,930680,989712,12548657,673628,262175,2005489,241099,262184,2005784,241106,Admin,,
2021-01-14,US,USA,United States,1260065,16108350,950688,1115161,13663818,714325,128304,2133793,221096,128312,2134096,221104,Admin,,
2021-01-15,US,USA,United States,1202953,17311303,953645,1077385,14741203,752567,112875,2246668,187249,112886,2246982,187257,Admin,,
2021-01-16,US,USA,United States,624770,17936073,973349,552193,15293396,780627,67513,2314181,179237,67520,2314502,179245,Admin,,
2021-01-17,US,USA,United States,291404,18227477,981133,249981,15543377,792547,39216,2353397,175291,39216,2353718,175299,Admin,,
2021-01-18,US,USA,United States,829604,19057081,953711,610456,16153833,781122,212595,2565992,161015,212604,2566322,161023,Admin,,
2021-01-19,US,USA,United States,1287125,20344206,966560,938953,17092786,790549,332693,2898685,165053,332698,2899020,165060,Admin,,
2021-01-20,US,USA,United States,1551045,21895251,1006709,1134020,18226806,811164,397793,3296478,184427,397800,3296820,184433,Admin,,
2021-01-21,US,USA,United States,1566970,23462221,1050553,1291983,19518789,836424,255017,3551495,202529,255037,3551857,202537,Admin,,
