Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12292,12292,12292,10777,10777,10777,1355,1355,1355,1389,1389,1389,Admin,,
2020-12-14,US,USA,United States,3659,15951,7975,3540,14317,7159,4,1359,680,5,1394,697,Admin,,
2020-12-15,US,USA,United States,48966,64917,21639,45540,59857,19952,25,1384,461,26,1420,473,Admin,,
2020-12-16,US,USA,United States,158374,223291,55822,151516,211373,52843,200,1584,396,202,1622,405,Admin,,
2020-12-17,US,USA,United States,271330,494621,98924,260512,471885,94377,486,2070,414,486,2108,421,Admin,,
2020-12-18,US,USA,United States,412532,907153,151192,401163,873048,145508,577,2647,441,577,2685,447,Admin,,
2020-12-19,US,USA,United States,179988,1087141,155305,175341,1048389,149770,703,3350,479,704,3389,484,Admin,,
2020-12-20,US,USA,United States,102730,1189871,168225,100573,1148962,162598,473,3823,353,474,3863,353,Admin,,
2020-12-21,US,USA,United States,376765,1566636,221526,368376,1517338,214717,793,4616,465,796,4659,466,Admin,,
2020-12-22,US,USA,United States,443018,2009654,277819,433894,1951232,270196,1905,6521,734,1906,6565,735,Admin,,
2020-12-23,US,USA,United States,560505,2570159,335266,548499,2499731,326908,1597,8118,933,1597,8162,934,Admin,,
2020-12-24,US,USA,United States,191475,2761634,323859,185965,2685696,316259,838,8956,984,839,9001,984,Admin,,
2020-12-25,US,USA,United States,11951,2773585,266633,11859,2697555,260644,38,8994,907,38,9039,907,Admin,,
2020-12-26,US,USA,United States,136729,2910314,260453,134275,2831830,254777,323,9317,852,325,9364,853,Admin,,
2020-12-27,US,USA,United States,91840,3002154,258897,89981,2921811,253264,301,9618,828,302,9666,829,Admin,,
2020-12-28,US,USA,United States,568571,3570725,286298,554591,3476402,279866,2187,11805,1027,2188,11854,1027,Admin,,
2020-12-29,US,USA,United States,697594,4268319,322666,676870,4153272,314577,2703,14508,1141,2705,14559,1142,Admin,,
2020-12-30,US,USA,United States,815771,5084090,359133,793293,4946565,349548,4820,19328,1601,4823,19382,1602,Admin,,
2020-12-31,US,USA,United States,409116,5493206,390224,397819,5344384,379813,1805,21133,1740,1805,21187,1740,Admin,,
2021-01-01,US,USA,United States,42133,5535339,394536,40246,5384630,383868,1130,22263,1896,1158,22345,1900,Admin,,
2021-01-02,US,USA,United States,246486,5781825,410215,239840,5624470,398949,2036,24299,2140,2038,24383,2145,Admin,,
2021-01-03,US,USA,United States,127861,5909686,415361,121698,5746168,403480,2037,26336,2388,2038,26421,2393,Admin,,
2021-01-04,US,USA,United States,620553,6530239,422787,566495,6312663,405180,41401,67737,7990,41405,67826,7996,Admin,,
2021-01-05,US,USA,United States,779276,7309515,434456,684837,6997500,406318,81242,148979,19210,81247,149073,19216,Admin,,
2021-01-06,US,USA,United States,968761,8278276,456312,787457,7784957,405485,164612,313591,42038,164621,313694,42044,Admin,,
2021-01-07,US,USA,United States,1109343,9387619,556344,821948,8606905,466074,266519,580110,79854,266521,580215,79861,Admin,,
2021-01-08,US,USA,United States,1174706,10562325,718140,804780,9411685,575294,347731,927841,129368,347736,927951,129372,Admin,,
2021-01-09,US,USA,United States,483437,11045762,751991,353009,9764694,591461,123120,1050961,146666,123121,1051072,146669,Admin,,
2021-01-10,US,USA,United States,234031,11279793,767158,164020,9928714,597507,66533,1117494,155880,66534,1117606,155883,Admin,,
2021-01-11,US,USA,United States,1013555,12293348,823301,685209,10613923,614466,310363,1427857,194303,310370,1427976,194307,Admin,,
2021-01-12,US,USA,United States,1187436,13480784,881609,866193,11480116,640374,301869,1729726,225821,301877,1729853,225825,Admin,,
2021-01-13,US,USA,United States,1257406,14738190,922844,981816,12461932,668139,257841,1987567,239139,257848,1987701,239143,Admin,,
2021-01-14,US,USA,United States,1250151,15988341,942960,1106416,13568348,708778,127390,2114957,219264,127396,2115097,219268,Admin,,
2021-01-15,US,USA,United States,1193611,17181952,945661,1069770,14638118,746633,112061,2227018,185597,112066,2227163,185601,Admin,,
2021-01-16,US,USA,United States,619689,17801641,965125,547934,15186052,774480,66797,2293815,177551,66803,2293966,177556,Admin,,
2021-01-17,US,USA,United States,286544,18088185,972627,245851,15431903,786170,38579,2332394,173557,38579,2332545,173562,Admin,,
2021-01-18,US,USA,United States,817725,18905910,944651,601386,16033289,774195,210452,2542846,159284,210459,2543004,159289,Admin,,
2021-01-19,US,USA,United States,1273390,20179300,956930,929859,16963148,783290,328494,2871340,163088,328498,2871502,163092,Admin,,
2021-01-20,US,USA,United States,1538484,21717784,997084,1126656,18089804,803982,394091,3265431,182552,394093,3265595,182556,Admin,,
2021-01-21,US,USA,United States,1554943,23272727,1040626,1282744,19372548,829171,253077,3518508,200507,253087,3518682,200512,Admin,,
2021-01-22,US,USA,United States,1554449,24827176,1092174,1343195,20715743,868232,194830,3713338,212331,194838,3713520,212336,Admin,,
2021-01-23,US,USA,United States,869509,25696685,1127863,719750,21435493,892777,139615,3852953,222734,139615,3853135,222738,Admin,,
2021-01-24,US,USA,United States,374680,26071365,1140454,289745,21725238,899048,80488,3933441,228721,80489,3933624,228725,Admin,,
2021-01-25,US,USA,United States,1284893,27356258,1207192,821761,22546999,930530,447394,4380835,262570,447400,4381024,262574,Admin,,
2021-01-26,US,USA,United States,1583590,28939848,1251506,1027130,23574129,944426,536516,4917351,292287,536522,4917546,292292,Admin,,
2021-01-27,US,USA,United States,1836092,30775940,1294022,1207762,24781891,956012,602836,5520187,322108,602842,5520388,322113,Admin,,
2021-01-28,US,USA,United States,1859208,32635148,1337488,1325905,26107796,962178,514139,6034326,359403,514147,6034535,359407,Admin,,
2021-01-29,US,USA,United States,1816933,34452081,1374986,1323122,27430918,959311,460971,6495297,397423,460979,6495514,397427,Admin,,
2021-01-30,US,USA,United States,977153,35429234,1390364,740818,28171736,962320,224897,6720194,409606,224898,6720412,409611,Admin,,
2021-01-31,US,USA,United States,435780,35865014,1399092,316879,28488615,966197,114054,6834248,414401,114055,6834467,414406,Admin,,
2021-02-01,US,USA,United States,1236281,37101295,1392148,705007,29193622,949518,514175,7348423,423941,514186,7348653,423947,Admin,,
2021-02-02,US,USA,United States,1583840,38685135,1392183,922739,30116361,934605,642833,7991256,439129,642844,7991497,439135,Admin,,
2021-02-03,US,USA,United States,2014874,40700009,1417724,1221325,31337686,936542,770943,8762199,463145,770953,8762450,463151,Admin,,
2021-02-04,US,USA,United States,2201152,42901161,1466573,1335448,32673134,937905,842845,9605044,510103,842856,9605306,510110,Admin,,
2021-02-05,US,USA,United States,2226015,45127176,1525013,1317258,33990392,937068,890536,10495580,571469,890553,10495859,571477,Admin,,
2021-02-06,US,USA,United States,1238066,46365242,1562286,832490,34822882,950164,394208,10889788,595656,394229,10890088,595668,Admin,,
