Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,26076,26076,26076,21943,21943,21943,4844,4844,4844,Admin,,
2020-12-14,US,USA,United States,4483,30559,15279,4342,26285,13143,103,4947,2473,Admin,,
2020-12-15,US,USA,United States,49241,79800,26600,47014,73299,24433,239,5186,1728,Admin,,
2020-12-16,US,USA,United States,159020,238820,59705,153718,227017,56754,457,5643,1410,Admin,,
2020-12-17,US,USA,United States,271346,510166,102033,264344,491361,98272,711,6354,1270,Admin,,
2020-12-18,US,USA,United States,414203,924369,154061,405728,897089,149515,1170,7524,1254,Admin,,
2020-12-19,US,USA,United States,181484,1105853,157979,177604,1074693,153528,1025,8549,1221,Admin,,
2020-12-20,US,USA,United States,104783,1210636,169222,102905,1177598,165094,672,9221,625,Admin,,
2020-12-21,US,USA,United States,380410,1591046,222926,374001,1551599,217902,1437,10658,815,Admin,,
2020-12-22,US,USA,United States,446630,2037676,279696,438260,1989859,273794,2796,13454,1181,Admin,,
2020-12-23,US,USA,United States,572814,2610490,338810,560502,2550361,331906,2820,16274,1518,Admin,,
2020-12-24,US,USA,United States,195478,2805968,327971,190531,2740892,321362,1068,17342,1569,Admin,,
2020-12-25,US,USA,United States,12598,2818566,270599,12449,2753341,265179,101,17443,1417,Admin,,
2020-12-26,US,USA,United States,141603,2960169,264902,137706,2891047,259479,937,18380,1404,Admin,,
2020-12-27,US,USA,United States,96492,3056661,263717,93250,2984297,258100,701,19081,1408,Admin,,
2020-12-28,US,USA,United States,588741,3645402,293479,574718,3559015,286774,4003,23084,1775,Admin,,
2020-12-29,US,USA,United States,719119,4364521,332406,700624,4259639,324254,5115,28199,2106,Admin,,
2020-12-30,US,USA,United States,839732,5204253,370537,820610,5080249,361413,7556,35755,2783,Admin,,
2020-12-31,US,USA,United States,418242,5622495,402361,408824,5489073,392597,3054,38809,3066,Admin,,
2021-01-01,US,USA,United States,94877,5717372,414115,86777,5575850,403216,6245,45054,3944,Admin,,
2021-01-02,US,USA,United States,263333,5980705,431505,254614,5830464,419917,2770,47824,4206,Admin,,
2021-01-03,US,USA,United States,138107,6118812,437450,131199,5961663,425338,2412,50236,4450,Admin,,
2021-01-04,US,USA,United States,654698,6773510,446872,596055,6557718,428386,45401,95637,10364,Admin,,
2021-01-05,US,USA,United States,827388,7600898,462339,726839,7284557,432131,87700,183337,22162,Admin,,
2021-01-06,US,USA,United States,1017814,8618712,487779,828610,8113167,433274,171336,354673,45559,Admin,,
2021-01-07,US,USA,United States,1166274,9784986,594641,864278,8977445,498339,279265,633938,85018,Admin,,
2021-01-08,US,USA,United States,1232986,11017972,757228,845811,9823256,606772,361587,995525,135781,Admin,,
2021-01-09,US,USA,United States,508183,11526155,792207,370150,10193406,623277,127926,1123451,153661,Admin,,
2021-01-10,US,USA,United States,250327,11776482,808238,175922,10369328,629666,69099,1192550,163187,Admin,,
2021-01-11,US,USA,United States,1066824,12843306,867113,721730,11091058,647620,321152,1513702,202580,Admin,,
2021-01-12,US,USA,United States,1255308,14098614,928245,915175,12006233,674525,313157,1826859,234788,Admin,,
2021-01-13,US,USA,United States,1318297,15416911,971171,1026377,13032610,702778,268884,2095743,248724,Admin,,
2021-01-14,US,USA,United States,1310609,16727520,991790,1152852,14185462,744002,134895,2230638,228100,Admin,,
2021-01-15,US,USA,United States,1253807,17981327,994765,1114875,15300337,782440,119839,2350477,193564,Admin,,
2021-01-16,US,USA,United States,647947,18629274,1014731,565168,15865505,810300,71597,2422074,185517,Admin,,
2021-01-17,US,USA,United States,304301,18933575,1022441,255076,16120581,821608,41902,2463976,181632,Admin,,
2021-01-18,US,USA,United States,882311,19815886,996082,636896,16757477,809488,225844,2689820,168016,Admin,,
2021-01-19,US,USA,United States,1341902,21157788,1008453,962905,17720382,816307,352372,3042192,173619,Admin,,
2021-01-20,US,USA,United States,1596666,22754454,1048220,1149917,18870299,833956,416878,3459070,194761,Admin,,
2021-01-21,US,USA,United States,1625801,24380255,1093247,1326363,20196662,858743,271939,3731009,214338,Admin,,
2021-01-22,US,USA,United States,1623533,26003788,1146065,1389744,21586406,898010,207731,3938740,226894,Admin,,
2021-01-23,US,USA,United States,905112,26908900,1182803,741354,22327760,923179,149226,4087966,237984,Admin,,
2021-01-24,US,USA,United States,394089,27302989,1195630,299003,22626763,929455,87290,4175256,244468,Admin,,
2021-01-25,US,USA,United States,1369358,28672347,1265208,857918,23484681,961029,484265,4659521,281385,Admin,,
2021-01-26,US,USA,United States,1658539,30330886,1310442,1051646,24536327,973706,575722,5235243,313293,Admin,,
2021-01-27,US,USA,United States,1926543,32257429,1357567,1247923,25784250,987707,641251,5876494,345346,Admin,,
2021-01-28,US,USA,United States,1957001,34214430,1404882,1367622,27151872,993601,550839,6427333,385189,Admin,,
2021-01-29,US,USA,United States,1909859,36124289,1445785,1370209,28522081,990811,489980,6917313,425510,Admin,,
2021-01-30,US,USA,United States,1016459,37140748,1461692,757290,29279371,993087,240737,7158050,438583,Admin,,
2021-01-31,US,USA,United States,457951,37598699,1470815,320888,29600259,996214,125688,7283738,444068,Admin,,
2021-02-01,US,USA,United States,1373143,38971842,1471356,763884,30364143,982780,565484,7849222,455671,Admin,,
2021-02-02,US,USA,United States,1690075,40661917,1475861,959239,31323382,969579,692303,8541525,472326,Admin,,
