Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13232,13232,13232,11706,11706,11706,1355,1355,1355,1510,1510,1510,Admin,,
2020-12-14,US,USA,United States,3913,17145,8572,3783,15489,7745,5,1360,680,33,1543,771,Admin,,
2020-12-15,US,USA,United States,49746,66891,22297,46273,61762,20587,27,1387,462,65,1608,536,Admin,,
2020-12-16,US,USA,United States,159595,226486,56621,152592,214354,53589,210,1597,399,250,1858,464,Admin,,
2020-12-17,US,USA,United States,274430,500916,100183,263007,477361,95472,550,2147,429,580,2438,487,Admin,,
2020-12-18,US,USA,United States,418193,919109,153184,405511,882872,147145,692,2839,473,702,3140,523,Admin,,
2020-12-19,US,USA,United States,182058,1101167,157309,176621,1059493,151356,794,3633,519,796,3936,562,Admin,,
2020-12-20,US,USA,United States,104470,1205637,170343,101780,1161273,164224,532,4165,401,571,4507,428,Admin,,
2020-12-21,US,USA,United States,381221,1586858,224244,371710,1532983,216785,913,5078,531,927,5434,555,Admin,,
2020-12-22,US,USA,United States,446874,2033732,280977,437105,1970088,272618,2177,7255,838,2188,7622,859,Admin,,
2020-12-23,US,USA,United States,567964,2601696,339315,555267,2525355,330143,1800,9055,1065,1806,9428,1081,Admin,,
2020-12-24,US,USA,United States,194284,2795980,327866,188539,2713894,319505,914,9969,1117,920,10348,1130,Admin,,
2020-12-25,US,USA,United States,12243,2808223,269873,12121,2726015,263306,58,10027,1027,58,10406,1038,Admin,,
2020-12-26,US,USA,United States,138338,2946561,263627,135685,2861700,257458,415,10442,973,419,10825,984,Admin,,
2020-12-27,US,USA,United States,93199,3039760,262017,91139,2952839,255938,376,10818,950,423,11248,963,Admin,,
2020-12-28,US,USA,United States,578516,3618276,290202,563732,3516571,283370,2557,13375,1185,2565,13813,1197,Admin,,
2020-12-29,US,USA,United States,707986,4326262,327504,685374,4201945,318837,3875,17250,1428,3884,17697,1439,Admin,,
2020-12-30,US,USA,United States,827870,5154132,364633,803413,5005358,354286,6089,23339,2041,6096,23793,2052,Admin,,
2020-12-31,US,USA,United States,415480,5569612,396233,403276,5408634,384963,2397,25736,2252,2401,26194,2263,Admin,,
2021-01-01,US,USA,United States,52991,5622603,402054,49839,5458473,390351,2279,28015,2570,2460,28654,2606,Admin,,
2021-01-02,US,USA,United States,252138,5874741,418311,244467,5702940,405891,2453,30468,2861,2464,31118,2899,Admin,,
2021-01-03,US,USA,United States,130961,6005702,423706,124171,5827111,410610,2225,32693,3125,2228,33346,3156,Admin,,
2021-01-04,US,USA,United States,634328,6640030,431679,577900,6405011,412634,43047,75740,8909,43075,76421,8944,Admin,,
2021-01-05,US,USA,United States,800878,7440908,444949,703163,7108174,415176,83458,159198,20278,83483,159904,20315,Admin,,
2021-01-06,US,USA,United States,995838,8436746,468944,809858,7918032,416096,167825,327023,43383,167874,327778,43426,Admin,,
2021-01-07,US,USA,United States,1132793,9569539,571418,838689,8756721,478298,271787,598810,81868,271804,599582,81912,Admin,,
2021-01-08,US,USA,United States,1197543,10767082,734925,820013,9576734,588323,353922,952732,132102,353952,953534,132125,Admin,,
2021-01-09,US,USA,United States,493015,11260097,769336,360139,9936873,604848,124954,1077686,149603,124960,1078494,149625,Admin,,
2021-01-10,US,USA,United States,240525,11500622,784988,168773,10105646,611219,67680,1145366,158953,67694,1146188,158977,Admin,,
2021-01-11,US,USA,United States,1036932,12537554,842503,701241,10806887,628839,315749,1461115,197911,315777,1461965,197934,Admin,,
2021-01-12,US,USA,United States,1216068,13753622,901816,886277,11693164,654999,307594,1768709,229930,307628,1769593,229955,Admin,,
2021-01-13,US,USA,United States,1289296,15042918,943738,1003321,12696485,682636,265369,2034078,243865,265392,2034985,243886,Admin,,
2021-01-14,US,USA,United States,1279288,16322206,964666,1130002,13826487,724252,130756,2164834,223718,130778,2165763,223740,Admin,,
2021-01-15,US,USA,United States,1224838,17547044,968566,1094380,14920867,763448,115517,2280351,189660,115561,2281324,189684,Admin,,
2021-01-16,US,USA,United States,635653,18182697,988942,559046,15479913,791863,68992,2349343,181665,69007,2350331,181691,Admin,,
2021-01-17,US,USA,United States,294863,18477560,996705,251978,15731891,803749,40143,2389486,177731,40147,2390478,177755,Admin,,
2021-01-18,US,USA,United States,850222,19327782,970032,621176,16353067,792311,219267,2608753,163948,219305,2609783,163974,Admin,,
2021-01-19,US,USA,United States,1308455,20636237,983230,949925,17302992,801404,339667,2948420,168530,339686,2949469,168553,Admin,,
2021-01-20,US,USA,United States,1576606,22212843,1024275,1148701,18451693,822173,406974,3355394,188759,407006,3356475,188784,Admin,,
2021-01-21,US,USA,United States,1591809,23804652,1068920,1308646,19760339,847693,260676,3616070,207319,260714,3617189,207346,Admin,,
2021-01-22,US,USA,United States,1587030,25391682,1120662,1366788,21127127,886609,200266,3816336,219426,200286,3817475,219450,Admin,,
2021-01-23,US,USA,United States,889516,26281198,1156928,732422,21859549,911377,143992,3960328,230141,144001,3961476,230163,Admin,,
2021-01-24,US,USA,United States,385657,26666855,1169899,296391,22155940,917721,83630,4043958,236353,83638,4045114,236376,Admin,,
2021-01-25,US,USA,United States,1321109,27987964,1237168,837991,22993931,948695,463745,4507703,271279,463765,4508879,271299,Admin,,
2021-01-26,US,USA,United States,1621667,29609631,1281913,1039893,24033824,961547,557555,5065258,302405,557579,5066458,302427,Admin,,
