Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,32078,32078,32078,26571,26571,26571,6522,6522,6522,Admin,,
2020-12-14,US,USA,United States,4598,36676,18338,4437,31008,15504,128,6650,3325,Admin,,
2020-12-15,US,USA,United States,47999,84675,28225,45835,76843,25614,265,6915,2305,Admin,,
2020-12-16,US,USA,United States,159408,244083,61021,154190,231033,57758,453,7368,1842,Admin,,
2020-12-17,US,USA,United States,272703,516786,103357,265805,496838,99368,759,8127,1625,Admin,,
2020-12-18,US,USA,United States,416646,933432,155572,408194,905032,150839,1211,9338,1556,Admin,,
2020-12-19,US,USA,United States,182122,1115554,159365,178243,1083275,154754,1073,10411,1487,Admin,,
2020-12-20,US,USA,United States,105608,1221162,169869,103637,1186912,165763,724,11135,659,Admin,,
2020-12-21,US,USA,United States,382515,1603677,223857,375769,1562681,218810,1514,12649,857,Admin,,
2020-12-22,US,USA,United States,448443,2052120,281064,439768,2002449,275087,2963,15612,1242,Admin,,
2020-12-23,US,USA,United States,574833,2626953,340410,563273,2565722,333527,3081,18693,1618,Admin,,
2020-12-24,US,USA,United States,196116,2823069,329469,191279,2757001,322880,1111,19804,1668,Admin,,
2020-12-25,US,USA,United States,12727,2835796,271766,12564,2769565,266362,107,19911,1510,Admin,,
2020-12-26,US,USA,United States,141596,2977392,265977,138367,2907932,260665,962,20873,1495,Admin,,
2020-12-27,US,USA,United States,96358,3073750,264655,93668,3001600,259241,734,21607,1496,Admin,,
2020-12-28,US,USA,United States,591506,3665256,294511,577477,3579077,288057,4269,25876,1890,Admin,,
2020-12-29,US,USA,United States,722024,4387280,333594,703890,4282967,325788,5264,31140,2218,Admin,,
2020-12-30,US,USA,United States,843417,5230697,371963,824842,5107809,363155,7829,38969,2897,Admin,,
2020-12-31,US,USA,United States,420918,5651615,404078,411613,5519422,394632,3202,42171,3195,Admin,,
2021-01-01,US,USA,United States,108136,5759751,417708,97863,5617285,406817,7201,49372,4209,Admin,,
2021-01-02,US,USA,United States,264096,6023847,435208,256135,5873420,423641,2889,52261,4484,Admin,,
2021-01-03,US,USA,United States,139153,6163000,441321,132260,6005680,429154,2466,54727,4731,Admin,,
2021-01-04,US,USA,United States,657894,6820894,450805,600331,6606011,432419,44942,99669,10542,Admin,,
2021-01-05,US,USA,United States,831823,7652717,466491,731944,7337955,436427,87589,187258,22303,Admin,,
2021-01-06,US,USA,United States,1023336,8676053,492194,832346,8170301,437499,172696,359954,45855,Admin,,
2021-01-07,US,USA,United States,1170731,9846784,599310,867723,9038024,502657,281308,641262,85584,Admin,,
2021-01-08,US,USA,United States,1237056,11083840,760584,849093,9887117,609976,363887,1005149,136540,Admin,,
2021-01-09,US,USA,United States,508766,11592606,795537,370930,10258047,626375,128868,1134017,154537,Admin,,
2021-01-10,US,USA,United States,251688,11844294,811613,176737,10434784,632729,69729,1203746,164146,Admin,,
2021-01-11,US,USA,United States,1070952,12915246,870622,724966,11159750,650534,323040,1526786,203874,Admin,,
2021-01-12,US,USA,United States,1259504,14174750,931719,918465,12078215,677180,314895,1841681,236346,Admin,,
2021-01-13,US,USA,United States,1324622,15499372,974760,1031246,13109461,705594,270922,2112603,250378,Admin,,
2021-01-14,US,USA,United States,1316797,16816169,995626,1158394,14267855,747119,136051,2248654,229627,Admin,,
2021-01-15,US,USA,United States,1258122,18074291,998636,1118115,15385970,785550,121090,2369744,194942,Admin,,
2021-01-16,US,USA,United States,650494,18724785,1018883,567698,15953668,813660,72070,2441814,186828,Admin,,
2021-01-17,US,USA,United States,306174,19030959,1026666,256557,16210225,825063,42212,2484026,182897,Admin,,
2021-01-18,US,USA,United States,886246,19917205,1000280,639471,16849696,812849,228311,2712337,169364,Admin,,
2021-01-19,US,USA,United States,1347218,21264423,1012810,966691,17816387,819739,357183,3069520,175406,Admin,,
2021-01-20,US,USA,United States,1606015,22870438,1053009,1155814,18972201,837534,421892,3491412,196973,Admin,,
2021-01-21,US,USA,United States,1634348,24504786,1098374,1332580,20304781,862418,275566,3766978,216903,Admin,,
2021-01-22,US,USA,United States,1629872,26134658,1151481,1394549,21699330,901909,210136,3977114,229624,Admin,,
2021-01-23,US,USA,United States,909456,27044114,1188476,744576,22443906,927177,151182,4128296,240926,Admin,,
2021-01-24,US,USA,United States,396340,27440454,1201356,300676,22744582,933480,88556,4216852,247547,Admin,,
2021-01-25,US,USA,United States,1375171,28815625,1271203,861128,23605710,965145,490407,4707259,284989,Admin,,
2021-01-26,US,USA,United States,1664313,30479938,1316502,1054056,24659766,977626,583375,5290634,317302,Admin,,
2021-01-27,US,USA,United States,1935796,32415734,1363614,1252781,25912547,991478,649857,5940491,349868,Admin,,
2021-01-28,US,USA,United States,1965145,34380879,1410870,1372005,27284552,997110,559533,6500024,390435,Admin,,
