Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12424,12424,12424,10905,10905,10905,1355,1355,1355,1417,1417,1417,Admin,,
2020-12-14,US,USA,United States,3721,16145,8072,3593,14498,7249,5,1360,680,13,1430,715,Admin,,
2020-12-15,US,USA,United States,49307,65452,21817,45841,60339,20113,25,1385,462,31,1461,487,Admin,,
2020-12-16,US,USA,United States,159058,224510,56127,152159,212498,53125,200,1585,396,207,1668,417,Admin,,
2020-12-17,US,USA,United States,271452,495962,99192,260439,472937,94587,499,2084,417,506,2174,434,Admin,,
2020-12-18,US,USA,United States,413898,909860,151643,402344,875281,145880,599,2683,447,599,2773,462,Admin,,
2020-12-19,US,USA,United States,180359,1090219,155745,175597,1050878,150125,713,3396,485,714,3487,498,Admin,,
2020-12-20,US,USA,United States,103146,1193365,168705,100863,1151741,162977,501,3897,363,536,4023,372,Admin,,
2020-12-21,US,USA,United States,378506,1571871,222246,370027,1521768,215324,819,4716,479,823,4846,488,Admin,,
2020-12-22,US,USA,United States,445222,2017093,278805,435867,1957635,271042,2071,6787,772,2072,6918,779,Admin,,
2020-12-23,US,USA,United States,563868,2580961,336635,551705,2509340,328120,1636,8423,977,1638,8556,984,Admin,,
2020-12-24,US,USA,United States,192873,2773834,325410,187301,2696641,317672,853,9276,1027,854,9410,1033,Admin,,
2020-12-25,US,USA,United States,12019,2785853,267999,11916,2708557,261897,47,9323,949,47,9457,954,Admin,,
2020-12-26,US,USA,United States,137430,2923283,261866,134889,2843446,256081,342,9665,896,344,9801,902,Admin,,
2020-12-27,US,USA,United States,92472,3015755,260341,90576,2934022,254612,318,9983,869,319,10120,871,Admin,,
2020-12-28,US,USA,United States,571634,3587389,287931,557403,3491425,281380,2284,12267,1079,2287,12407,1080,Admin,,
2020-12-29,US,USA,United States,701106,4288495,324486,679900,4171325,316241,2978,15245,1208,2982,15389,1210,Admin,,
2020-12-30,US,USA,United States,819014,5107509,360935,795729,4967054,351102,5425,20670,1750,5428,20817,1751,Admin,,
2020-12-31,US,USA,United States,411484,5518993,392165,399948,5367002,381480,1949,22619,1906,1949,22766,1908,Admin,,
2021-01-01,US,USA,United States,44441,5563434,396797,42314,5409316,385823,1345,23964,2092,1392,24158,2100,Admin,,
2021-01-02,US,USA,United States,248431,5811865,412654,241610,5650926,401069,2118,26082,2345,2123,26281,2354,Admin,,
2021-01-03,US,USA,United States,129106,5940971,417888,122866,5773792,405681,2075,28157,2596,2077,28358,2605,Admin,,
2021-01-04,US,USA,United States,625316,6566287,425556,570695,6344487,407580,41808,69965,8243,41819,70177,8252,Admin,,
2021-01-05,US,USA,United States,785772,7352059,437652,690384,7034871,409078,82059,152024,19540,82066,152243,19550,Admin,,
2021-01-06,US,USA,United States,978433,8330492,460426,795739,7830610,409079,165503,317527,42408,165517,317760,42420,Admin,,
2021-01-07,US,USA,United States,1119385,9449877,561554,829859,8660469,470495,268182,585709,80441,268186,585946,80454,Admin,,
2021-01-08,US,USA,United States,1181652,10631529,724013,809353,9469822,580072,349571,935280,130188,349580,935526,130195,Admin,,
2021-01-09,US,USA,United States,486670,11118199,758047,355650,9825472,596364,123559,1058839,147537,123561,1059087,147543,Admin,,
2021-01-10,US,USA,United States,236679,11354878,773415,166322,9991794,602572,66820,1125659,156786,66823,1125910,156793,Admin,,
2021-01-11,US,USA,United States,1020845,12375723,829919,689912,10681706,619603,312358,1438017,195436,312368,1438278,195443,Admin,,
2021-01-12,US,USA,United States,1196341,13572064,888572,872255,11553961,645584,304324,1742341,227188,304338,1742616,227196,Admin,,
2021-01-13,US,USA,United States,1269419,14841483,930141,989337,12543298,673241,261983,2004324,240971,261992,2004608,240978,Admin,,
2021-01-14,US,USA,United States,1258797,16100280,950057,1113959,13657257,713827,128248,2132572,220980,128256,2132864,220988,Admin,,
2021-01-15,US,USA,United States,1202155,17302435,952986,1076673,14733930,752015,112810,2245382,187157,112820,2245684,187165,Admin,,
2021-01-16,US,USA,United States,624510,17926945,972678,551991,15285921,780064,67462,2312844,179144,67469,2313153,179152,Admin,,
2021-01-17,US,USA,United States,291271,18218216,980476,249885,15535806,792002,39184,2352028,175196,39184,2352337,175203,Admin,,
2021-01-18,US,USA,United States,829178,19047394,953095,610164,16145970,780609,212484,2564512,160928,212493,2564830,160936,Admin,,
2021-01-19,US,USA,United States,1286587,20333981,965988,938611,17084581,790089,332513,2897025,164955,332518,2897348,164961,Admin,,
2021-01-20,US,USA,United States,1550484,21884465,1006140,1133716,18218297,810714,397567,3294592,184324,397573,3294921,184330,Admin,,
2021-01-21,US,USA,United States,1566156,23450621,1050048,1291332,19509629,836053,254881,3549473,202414,254900,3549821,202422,Admin,,
2021-01-22,US,USA,United States,1563399,25014020,1101655,1349788,20859417,875070,196314,3745787,214344,196327,3746148,214352,Admin,,
