Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13755,13755,13755,12258,12258,12258,1546,1546,1546,Admin,,
2020-12-14,US,USA,United States,4004,17759,8879,3911,16169,8085,43,1589,794,Admin,,
2020-12-15,US,USA,United States,49408,67167,22389,46976,63145,21048,109,1698,566,Admin,,
2020-12-16,US,USA,United States,160663,227830,56957,154054,217199,54300,292,1990,497,Admin,,
2020-12-17,US,USA,United States,273589,501419,100283,263927,481126,96225,568,2558,511,Admin,,
2020-12-18,US,USA,United States,416918,918337,153056,405381,886507,147751,780,3338,556,Admin,,
2020-12-19,US,USA,United States,182808,1101145,157306,178057,1064564,152081,893,4231,604,Admin,,
2020-12-20,US,USA,United States,105576,1206721,170423,102827,1167391,165019,606,4837,470,Admin,,
2020-12-21,US,USA,United States,381525,1588246,224355,373742,1541133,217852,971,5808,602,Admin,,
2020-12-22,US,USA,United States,447669,2035915,281249,438565,1979698,273793,2219,8027,904,Admin,,
2020-12-23,US,USA,United States,569647,2605562,339676,558548,2538246,331578,1787,9814,1117,Admin,,
2020-12-24,US,USA,United States,194954,2800516,328442,189926,2728172,321007,781,10595,1148,Admin,,
2020-12-25,US,USA,United States,12389,2812905,270652,12271,2740443,264848,72,10667,1047,Admin,,
2020-12-26,US,USA,United States,139200,2952105,264422,136937,2877380,258974,446,11113,983,Admin,,
2020-12-27,US,USA,United States,94516,3046621,262842,92408,2969788,257485,477,11590,964,Admin,,
2020-12-28,US,USA,United States,582717,3629338,291584,571036,3540824,285670,2589,14179,1195,Admin,,
2020-12-29,US,USA,United States,710499,4339837,329131,693016,4233840,322020,3934,18113,1440,Admin,,
2020-12-30,US,USA,United States,829481,5169318,366250,812058,5045898,358236,6434,24547,2104,Admin,,
2020-12-31,US,USA,United States,414982,5584300,397683,407208,5453106,389276,2465,27012,2345,Admin,,
2021-01-01,US,USA,United States,64215,5648515,405087,60312,5513418,396139,3555,30567,2842,Admin,,
2021-01-02,US,USA,United States,256655,5905170,421866,248896,5762314,412133,2631,33198,3155,Admin,,
2021-01-03,US,USA,United States,134780,6039950,427618,127800,5890114,417189,2296,35494,3414,Admin,,
2021-01-04,US,USA,United States,641316,6681266,435989,585692,6475806,419283,44330,79824,9377,Admin,,
2021-01-05,US,USA,United States,811986,7493252,450487,715961,7191767,422561,86200,166024,21130,Admin,,
2021-01-06,US,USA,United States,1004359,8497611,475470,820346,8012113,423745,169434,335458,44415,Admin,,
2021-01-07,US,USA,United States,1144843,9642454,579736,851392,8863505,487200,274351,609809,83256,Admin,,
2021-01-08,US,USA,United States,1208850,10851304,743255,832369,9695874,597494,355607,965416,133549,Admin,,
2021-01-09,US,USA,United States,499412,11350716,777935,365583,10061457,614163,126290,1091706,151215,Admin,,
2021-01-10,US,USA,United States,245969,11596685,793819,173148,10234605,620642,68203,1159909,160630,Admin,,
2021-01-11,US,USA,United States,1049183,12645868,852086,713234,10947839,638862,317831,1477740,199702,Admin,,
2021-01-12,US,USA,United States,1230024,13875892,911805,901151,11848990,665318,310011,1787751,231675,Admin,,
2021-01-13,US,USA,United States,1301279,15177171,954222,1016544,12865534,693346,267457,2055208,245678,Admin,,
2021-01-14,US,USA,United States,1292441,16469612,975308,1142808,14008342,734977,132238,2187446,225376,Admin,,
2021-01-15,US,USA,United States,1241255,17710867,979937,1109518,15117860,774569,117174,2304620,191314,Admin,,
2021-01-16,US,USA,United States,643849,18354716,1000571,566251,15684111,803236,70185,2374805,183299,Admin,,
2021-01-17,US,USA,United States,299345,18654061,1008196,255287,15939398,814970,41045,2415850,179420,Admin,,
2021-01-18,US,USA,United States,864841,19518902,981862,631919,16571317,803354,223293,2639143,165914,Admin,,
2021-01-19,US,USA,United States,1324970,20843872,995425,963725,17535042,812293,345984,2985127,171053,Admin,,
2021-01-20,US,USA,United States,1599901,22443773,1038086,1167534,18702576,833863,413548,3398675,191923,Admin,,
