Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13299,13299,13299,11773,11773,11773,1355,1355,1355,1516,1516,1516,Admin,,
2020-12-14,US,USA,United States,3937,17236,8618,3806,15579,7790,5,1360,680,35,1551,775,Admin,,
2020-12-15,US,USA,United States,49995,67231,22410,46518,62097,20699,28,1388,463,84,1635,545,Admin,,
2020-12-16,US,USA,United States,159990,227221,56805,152968,215065,53766,212,1600,400,267,1902,475,Admin,,
2020-12-17,US,USA,United States,274981,502202,100440,263539,478604,95721,553,2153,431,595,2497,499,Admin,,
2020-12-18,US,USA,United States,418983,921185,153530,406222,884826,147471,712,2865,478,722,3219,536,Admin,,
2020-12-19,US,USA,United States,182230,1103415,157630,176741,1061567,151652,797,3662,523,799,4018,574,Admin,,
2020-12-20,US,USA,United States,104620,1208035,170676,101893,1163460,164527,535,4197,406,574,4592,439,Admin,,
2020-12-21,US,USA,United States,381580,1589615,224625,371991,1535451,217125,925,5122,537,940,5532,568,Admin,,
2020-12-22,US,USA,United States,447276,2036891,281380,437472,1972923,272975,2192,7314,847,2204,7736,871,Admin,,
2020-12-23,US,USA,United States,568484,2605375,339736,555732,2528655,330513,1821,9135,1076,1827,9563,1094,Admin,,
2020-12-24,US,USA,United States,194508,2799883,328240,188707,2717362,319823,921,10056,1129,927,10490,1141,Admin,,
2020-12-25,US,USA,United States,12270,2812153,270138,12145,2729507,263526,60,10116,1036,60,10550,1047,Admin,,
2020-12-26,US,USA,United States,138452,2950605,263884,135788,2865295,257675,424,10540,983,428,10978,994,Admin,,
2020-12-27,US,USA,United States,93607,3044212,262311,91536,2956831,256196,385,10925,961,432,11410,974,Admin,,
2020-12-28,US,USA,United States,580403,3624615,290714,565546,3522377,283847,2593,13518,1199,2602,14012,1211,Admin,,
2020-12-29,US,USA,United States,709977,4334592,328243,687288,4209665,319535,3922,17440,1447,3931,17943,1458,Admin,,
2020-12-30,US,USA,United States,831081,5165673,365756,806366,5016031,355339,6238,23678,2078,6245,24188,2089,Admin,,
2020-12-31,US,USA,United States,417229,5582902,397574,404958,5420989,386232,2430,26108,2293,2435,26623,2304,Admin,,
2021-01-01,US,USA,United States,54274,5637176,403574,51029,5472018,391787,2360,28468,2622,2560,29183,2661,Admin,,
2021-01-02,US,USA,United States,252698,5889874,419895,245002,5717020,407389,2473,30941,2914,2484,31667,2955,Admin,,
2021-01-03,US,USA,United States,131221,6021095,425269,124412,5841432,412086,2238,33179,3179,2241,33908,3214,Admin,,
2021-01-04,US,USA,United States,635959,6657054,433205,578953,6420385,414001,43587,76766,9035,43617,77525,9073,Admin,,
2021-01-05,US,USA,United States,806663,7463717,447017,706997,7127382,416817,85329,162095,20665,85358,162883,20705,Admin,,
2021-01-06,US,USA,United States,997340,8461057,470769,811039,7938421,417484,168093,330188,43787,168143,331026,43834,Admin,,
2021-01-07,US,USA,United States,1134024,9595081,573168,839303,8777724,479534,272341,602529,82346,272359,603385,82394,Admin,,
