Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,26161,26161,26161,22014,22014,22014,4856,4856,4856,Admin,,
2020-12-14,US,USA,United States,4485,30646,15323,4344,26358,13179,103,4959,2479,Admin,,
2020-12-15,US,USA,United States,49249,79895,26631,47019,73377,24459,242,5201,1733,Admin,,
2020-12-16,US,USA,United States,159041,238936,59734,153738,227115,56779,457,5658,1414,Admin,,
2020-12-17,US,USA,United States,271354,510290,102058,264350,491465,98293,713,6371,1274,Admin,,
2020-12-18,US,USA,United States,414216,924506,154084,405740,897205,149534,1171,7542,1257,Admin,,
2020-12-19,US,USA,United States,181482,1105988,157998,177601,1074806,153544,1028,8570,1224,Admin,,
2020-12-20,US,USA,United States,104783,1210771,169230,102904,1177710,165099,672,9242,626,Admin,,
2020-12-21,US,USA,United States,380404,1591175,222932,373991,1551701,217906,1441,10683,817,Admin,,
2020-12-22,US,USA,United States,446669,2037844,279707,438295,1989996,273803,2799,13482,1183,Admin,,
2020-12-23,US,USA,United States,572861,2610705,338824,560544,2550540,331918,2821,16303,1520,Admin,,
2020-12-24,US,USA,United States,195499,2806204,327987,190548,2741088,321375,1071,17374,1571,Admin,,
2020-12-25,US,USA,United States,12600,2818804,270614,12451,2753539,265191,101,17475,1419,Admin,,
2020-12-26,US,USA,United States,141611,2960415,264918,137711,2891250,259492,937,18412,1406,Admin,,
2020-12-27,US,USA,United States,96500,3056915,263734,93258,2984508,258114,701,19113,1410,Admin,,
2020-12-28,US,USA,United States,588739,3645654,293497,574710,3559218,286788,4007,23120,1776,Admin,,
2020-12-29,US,USA,United States,719103,4364757,332416,700604,4259822,324261,5119,28239,2108,Admin,,
2020-12-30,US,USA,United States,839721,5204478,370539,820589,5080411,361410,7565,35804,2785,Admin,,
2020-12-31,US,USA,United States,418281,5622759,402365,408860,5489271,392598,3057,38861,3069,Admin,,
2021-01-01,US,USA,United States,95150,5717909,414157,86992,5576263,403246,6263,45124,3949,Admin,,
2021-01-02,US,USA,United States,263345,5981254,431548,254626,5830889,419948,2771,47895,4211,Admin,,
2021-01-03,US,USA,United States,138154,6119408,437499,131215,5962104,425371,2417,50312,4457,Admin,,
2021-01-04,US,USA,United States,654725,6774133,446925,596073,6558177,428423,45411,95723,10371,Admin,,
2021-01-05,US,USA,United States,827436,7601569,462401,726870,7285047,432175,87714,183437,22171,Admin,,
2021-01-06,US,USA,United States,1017860,8619429,487850,828626,8113673,433323,171363,354800,45570,Admin,,
2021-01-07,US,USA,United States,1166309,9785738,594711,864327,8978000,498390,279251,634051,85027,Admin,,
