Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,26073,26073,26073,21980,21980,21980,4742,4742,4742,Admin,,
2020-12-14,US,USA,United States,4462,30535,15267,4320,26300,13150,102,4844,2422,Admin,,
2020-12-15,US,USA,United States,49233,79768,26589,46997,73297,24432,240,5084,1694,Admin,,
2020-12-16,US,USA,United States,159316,239084,59771,153825,227122,56781,451,5535,1383,Admin,,
2020-12-17,US,USA,United States,272285,511369,102273,265097,492219,98444,730,6265,1253,Admin,,
2020-12-18,US,USA,United States,415266,926635,154439,406267,898486,149748,1226,7491,1248,Admin,,
2020-12-19,US,USA,United States,182219,1108854,158407,178149,1076635,153805,1036,8527,1218,Admin,,
2020-12-20,US,USA,United States,105372,1214226,169736,103342,1179977,165428,752,9279,648,Admin,,
2020-12-21,US,USA,United States,382742,1596968,223776,375886,1555863,218509,1428,10707,837,Admin,,
2020-12-22,US,USA,United States,449663,2046631,280980,440705,1996568,274753,2807,13514,1204,Admin,,
2020-12-23,US,USA,United States,575366,2621997,340416,562556,2559124,333143,2851,16365,1547,Admin,,
2020-12-24,US,USA,United States,196514,2818511,329591,191295,2750419,322600,1135,17500,1605,Admin,,
2020-12-25,US,USA,United States,12679,2831190,272079,12531,2762950,266352,97,17597,1443,Admin,,
2020-12-26,US,USA,United States,142213,2973403,266364,138244,2901194,260651,927,18524,1428,Admin,,
2020-12-27,US,USA,United States,96748,3070151,265132,93454,2994648,259239,752,19276,1428,Admin,,
2020-12-28,US,USA,United States,589088,3659239,294610,575209,3569857,287713,3960,23236,1789,Admin,,
2020-12-29,US,USA,United States,719415,4378654,333146,701023,4270880,324902,5074,28310,2113,Admin,,
2020-12-30,US,USA,United States,841193,5219847,371121,822354,5093234,362016,7024,35334,2709,Admin,,
2020-12-31,US,USA,United States,418657,5638504,402856,409095,5502329,393130,3050,38384,2983,Admin,,
2021-01-01,US,USA,United States,93488,5731992,414400,85690,5588019,403581,6072,44456,3837,Admin,,
2021-01-02,US,USA,United States,263813,5995805,431771,254665,5842684,420213,2803,47259,4105,Admin,,
2021-01-03,US,USA,United States,138326,6134131,437711,131095,5973779,425590,2421,49680,4343,Admin,,
2021-01-04,US,USA,United States,655467,6789598,447194,596213,6569992,428591,45544,95224,10284,Admin,,
2021-01-05,US,USA,United States,827944,7617542,462698,726584,7296576,432242,88004,183228,22131,Admin,,
2021-01-06,US,USA,United States,1018508,8636050,488029,828520,8125096,433123,171937,355165,45690,Admin,,
2021-01-07,US,USA,United States,1167977,9804027,595074,865378,8990474,498306,279454,634619,85176,Admin,,
2021-01-08,US,USA,United States,1235531,11039558,758223,846903,9837377,607051,362012,996631,136025,Admin,,
