Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,32144,32144,32144,26623,26623,26623,6538,6538,6538,Admin,,
2020-12-14,US,USA,United States,4599,36743,18372,4438,31061,15531,128,6666,3333,Admin,,
2020-12-15,US,USA,United States,47999,84742,28247,45835,76896,25632,265,6931,2310,Admin,,
2020-12-16,US,USA,United States,159422,244164,61041,154204,231100,57775,453,7384,1846,Admin,,
2020-12-17,US,USA,United States,272721,516885,103377,265823,496923,99385,759,8143,1629,Admin,,
2020-12-18,US,USA,United States,416672,933557,155593,408220,905143,150857,1211,9354,1559,Admin,,
2020-12-19,US,USA,United States,182128,1115685,159384,178248,1083391,154770,1074,10428,1490,Admin,,
2020-12-20,US,USA,United States,105622,1221307,169880,103649,1187040,165774,727,11155,660,Admin,,
2020-12-21,US,USA,United States,382547,1603854,223873,375797,1562837,218825,1515,12670,858,Admin,,
2020-12-22,US,USA,United States,448475,2052329,281084,439797,2002634,275105,2965,15635,1243,Admin,,
2020-12-23,US,USA,United States,574852,2627181,340431,563292,2565926,333547,3081,18716,1619,Admin,,
2020-12-24,US,USA,United States,196122,2823303,329488,191284,2757210,322898,1112,19828,1669,Admin,,
2020-12-25,US,USA,United States,12728,2836031,271782,12565,2769775,266376,107,19935,1512,Admin,,
2020-12-26,US,USA,United States,141602,2977633,265993,138373,2908148,260680,962,20897,1496,Admin,,
2020-12-27,US,USA,United States,96362,3073995,264670,93671,3001819,259254,735,21632,1497,Admin,,
2020-12-28,US,USA,United States,591542,3665537,294526,577510,3579329,288070,4270,25902,1890,Admin,,
2020-12-29,US,USA,United States,722070,4387607,333611,703932,4283261,325804,5267,31169,2219,Admin,,
2020-12-30,US,USA,United States,843487,5231094,371988,824902,5108163,363177,7838,39007,2899,Admin,,
2020-12-31,US,USA,United States,420947,5652041,404105,411638,5519801,394656,3205,42212,3198,Admin,,
2021-01-01,US,USA,United States,108320,5760361,417761,98017,5617818,406863,7221,49433,4214,Admin,,
2021-01-02,US,USA,United States,264133,6024494,435266,256172,5873990,423692,2889,52322,4489,Admin,,
2021-01-03,US,USA,United States,139170,6163664,441381,132277,6006267,429207,2466,54788,4737,Admin,,
