Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13541,13541,13541,12015,12015,12015,1355,1355,1355,1538,1538,1538,Admin,,
2020-12-14,US,USA,United States,3986,17527,8763,3853,15868,7934,7,1362,681,39,1577,788,Admin,,
2020-12-15,US,USA,United States,50309,67836,22612,46825,62693,20898,32,1394,465,93,1670,556,Admin,,
2020-12-16,US,USA,United States,160903,228739,57184,153869,216562,54141,219,1613,403,279,1949,487,Admin,,
2020-12-17,US,USA,United States,275824,504563,100912,264360,480922,96184,567,2180,436,611,2560,512,Admin,,
2020-12-18,US,USA,United States,420226,924789,154131,407428,888350,148058,733,2913,486,748,3308,551,Admin,,
2020-12-19,US,USA,United States,183331,1108120,158302,177650,1066000,152286,963,3876,554,969,4277,611,Admin,,
2020-12-20,US,USA,United States,105124,1213244,171386,102371,1168371,165194,552,4428,439,625,4902,480,Admin,,
2020-12-21,US,USA,United States,382668,1595912,225483,373033,1541404,217934,947,5375,573,965,5867,612,Admin,,
2020-12-22,US,USA,United States,448670,2044582,282392,438798,1980202,273930,2247,7622,890,2262,8129,922,Admin,,
2020-12-23,US,USA,United States,570210,2614792,340864,557399,2537601,331577,1850,9472,1123,1860,9989,1148,Admin,,
2020-12-24,US,USA,United States,195245,2810037,329353,189423,2727024,320872,935,10407,1175,942,10931,1195,Admin,,
2020-12-25,US,USA,United States,12334,2822371,271083,12206,2739230,264411,62,10469,1079,62,10993,1097,Admin,,
2020-12-26,US,USA,United States,138984,2961355,264747,136293,2875523,258503,441,10910,1005,446,11439,1023,Admin,,
2020-12-27,US,USA,United States,93898,3055253,263144,91819,2967342,256996,399,11309,983,446,11885,997,Admin,,
2020-12-28,US,USA,United States,584468,3639721,291972,569451,3536793,285056,2691,14000,1232,2701,14586,1245,Admin,,
2020-12-29,US,USA,United States,714908,4354629,330006,691937,4228730,321218,4109,18109,1498,4120,18706,1511,Admin,,
2020-12-30,US,USA,United States,835516,5190145,367907,810570,5039300,357386,6402,24511,2148,6411,25117,2161,Admin,,
2020-12-31,US,USA,United States,418644,5608789,399821,406310,5445610,388369,2465,26976,2367,2475,27592,2380,Admin,,
2021-01-01,US,USA,United States,57380,5666169,406256,53855,5499465,394319,2609,29585,2731,2872,30464,2781,Admin,,
2021-01-02,US,USA,United States,254845,5921014,422808,247048,5746513,410141,2540,32125,3031,2554,33018,3082,Admin,,
2021-01-03,US,USA,United States,133727,6054741,428498,126887,5873400,415151,2260,34385,3297,2267,35285,3342,Admin,,
2021-01-04,US,USA,United States,640855,6695596,436553,583303,6456703,417130,44052,78437,9205,44089,79374,9255,Admin,,
