Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,26186,26186,26186,22076,22076,22076,4756,4756,4756,Admin,,
2020-12-14,US,USA,United States,4465,30651,15325,4323,26399,13200,102,4858,2429,Admin,,
2020-12-15,US,USA,United States,49238,79889,26629,47002,73401,24467,240,5098,1699,Admin,,
2020-12-16,US,USA,United States,159334,239223,59805,153842,227243,56811,452,5550,1387,Admin,,
2020-12-17,US,USA,United States,272328,511551,102310,265137,492380,98476,732,6282,1256,Admin,,
2020-12-18,US,USA,United States,415323,926874,154479,406322,898702,149784,1227,7509,1251,Admin,,
2020-12-19,US,USA,United States,182253,1109127,158446,178176,1076878,153840,1043,8552,1221,Admin,,
2020-12-20,US,USA,United States,105399,1214526,169762,103368,1180246,165453,752,9304,649,Admin,,
2020-12-21,US,USA,United States,382796,1597322,223810,375929,1556175,218539,1436,10740,840,Admin,,
2020-12-22,US,USA,United States,449691,2047013,281017,440723,1996898,274785,2816,13556,1208,Admin,,
2020-12-23,US,USA,United States,575418,2622431,340458,562603,2559501,333180,2849,16405,1550,Admin,,
2020-12-24,US,USA,United States,196540,2818971,329631,191317,2750818,322634,1137,17542,1608,Admin,,
2020-12-25,US,USA,United States,12682,2831653,272111,12534,2763352,266379,97,17639,1447,Admin,,
2020-12-26,US,USA,United States,142222,2973875,266392,138251,2901603,260675,929,18568,1430,Admin,,
2020-12-27,US,USA,United States,96748,3070623,265156,93450,2995053,259258,755,19323,1431,Admin,,
2020-12-28,US,USA,United States,589160,3659783,294637,575272,3570325,287736,3968,23291,1793,Admin,,
2020-12-29,US,USA,United States,719482,4379265,333178,701083,4271408,324930,5075,28366,2115,Admin,,
2020-12-30,US,USA,United States,841287,5220552,371160,822438,5093846,362049,7032,35398,2713,Admin,,
2020-12-31,US,USA,United States,418705,5639257,402898,409138,5502984,393167,3053,38451,2987,Admin,,
2021-01-01,US,USA,United States,93782,5733039,414483,85946,5588930,403654,6095,44546,3843,Admin,,
2021-01-02,US,USA,United States,263856,5996895,431860,254703,5843633,420290,2807,47353,4112,Admin,,
2021-01-03,US,USA,United States,138360,6135255,437804,131129,5974762,425673,2422,49775,4350,Admin,,
2021-01-04,US,USA,United States,655570,6790825,447291,596305,6571067,428677,45553,95328,10291,Admin,,
2021-01-05,US,USA,United States,828065,7618890,462803,726684,7297751,432335,88023,183351,22140,Admin,,
2021-01-06,US,USA,United States,1018667,8637557,488143,828647,8126398,433222,171963,355314,45702,Admin,,
2021-01-07,US,USA,United States,1168149,9805706,595207,865482,8991880,498414,279512,634826,85196,Admin,,
2021-01-08,US,USA,United States,1235743,11041449,758344,847062,9838942,607145,362053,996879,136047,Admin,,
2021-01-09,US,USA,United States,509634,11551083,793455,370893,10209835,623743,128311,1125190,153976,Admin,,
2021-01-10,US,USA,United States,251278,11802361,809586,176779,10386614,630265,68957,1194147,163481,Admin,,
2021-01-11,US,USA,United States,1069919,12872280,868779,723728,11110342,648468,321644,1515791,202923,Admin,,
2021-01-12,US,USA,United States,1258387,14130667,930253,916912,12027254,675643,314362,1830153,235257,Admin,,
2021-01-13,US,USA,United States,1321647,15452314,973536,1028676,13055930,704219,269687,2099840,249218,Admin,,
2021-01-14,US,USA,United States,1313108,16765422,994245,1154981,14210911,745576,135193,2235033,228601,Admin,,
2021-01-15,US,USA,United States,1257442,18022864,997345,1117850,15328761,784260,119980,2355013,194019,Admin,,
2021-01-16,US,USA,United States,649269,18672133,1017292,566436,15895197,812195,71641,2426654,185923,Admin,,
2021-01-17,US,USA,United States,306250,18978383,1025146,256668,16151865,823607,42037,2468691,182077,Admin,,
2021-01-18,US,USA,United States,884350,19862733,998636,638250,16790115,811396,226552,2695243,168493,Admin,,
2021-01-19,US,USA,United States,1344347,21207080,1010916,964986,17755101,818264,353052,3048295,174020,Admin,,
2021-01-20,US,USA,United States,1599081,22806161,1050549,1151729,18906830,835843,417613,3465908,195152,Admin,,
2021-01-21,US,USA,United States,1628439,24434600,1095596,1328170,20235000,860584,271961,3737869,214690,Admin,,
2021-01-22,US,USA,United States,1629370,26063970,1148729,1395520,21630520,900251,207814,3945683,227238,Admin,,
2021-01-23,US,USA,United States,910151,26974121,1185998,745166,22375686,925784,149531,4095214,238365,Admin,,
2021-01-24,US,USA,United States,398217,27372338,1199136,303160,22678846,932426,87282,4182496,244829,Admin,,
2021-01-25,US,USA,United States,1375172,28747510,1269253,862184,23541030,964416,484672,4667168,281703,Admin,,
2021-01-26,US,USA,United States,1665512,30413022,1315134,1057239,24598269,977595,576306,5243474,313597,Admin,,
2021-01-27,US,USA,United States,1934524,32347546,1363055,1253742,25852011,992169,641482,5884956,345578,Admin,,
2021-01-28,US,USA,United States,1963304,34310850,1410892,1373037,27225048,998578,550345,6435301,385347,Admin,,
2021-01-29,US,USA,United States,1918643,36229493,1452217,1376892,28601940,995917,489895,6925196,425644,Admin,,
2021-01-30,US,USA,United States,1025158,37254651,1468647,764901,29366841,998736,240607,7165803,438655,Admin,,
2021-01-31,US,USA,United States,465769,37720420,1478297,328320,29695161,1002331,125610,7291413,444131,Admin,,
2021-02-01,US,USA,United States,1387130,39107550,1480005,773866,30469027,989714,566098,7857511,455763,Admin,,
2021-02-02,US,USA,United States,1699575,40807125,1484871,966218,31435245,976711,692764,8550275,472400,Admin,,
2021-02-03,US,USA,United States,2147448,42954573,1515289,1266915,32702160,978593,827301,9377576,498945,Admin,,
2021-02-04,US,USA,United States,2350928,45305501,1570664,1392545,34094705,981380,905616,10283192,549698,Admin,,
2021-02-05,US,USA,United States,2365565,47671066,1634510,1364030,35458735,979542,952002,11235194,615714,Admin,,
2021-02-06,US,USA,United States,1306277,48977343,1674670,856614,36315349,992644,418925,11654119,641188,Admin,,
2021-02-07,US,USA,United States,450943,49428286,1672552,281931,36597280,986017,155257,11809376,645423,Admin,,
2021-02-08,US,USA,United States,1581036,51009322,1700253,840126,37437406,995483,700093,12509469,664565,Admin,,
2021-02-09,US,USA,United States,1976551,52985873,1739821,1041757,38479163,1006274,886743,13396212,692276,Admin,,
2021-02-10,US,USA,United States,2304393,55290266,1762241,1233045,39712208,1001435,1026247,14422459,720697,Admin,,
2021-02-11,US,USA,United States,2406793,57697059,1770222,1280774,40992982,985468,1079153,15501612,745488,Admin,,
2021-02-12,US,USA,United States,2589657,60286716,1802235,1384030,42377012,988325,1150512,16652124,773847,Admin,,
2021-02-13,US,USA,United States,1476284,61763000,1826522,871225,43248237,990413,568199,17220323,795172,Admin,,
2021-02-14,US,USA,United States,595100,62358100,1847116,348694,43596931,999950,228855,17449178,805686,Admin,,
2021-02-15,US,USA,United States,1181888,63539988,1790095,616297,44213228,967975,531421,17980599,781590,Admin,,
2021-02-16,US,USA,United States,1625639,65165627,1739964,802863,45016091,933847,781967,18762566,766622,Admin,,
2021-02-17,US,USA,United States,1967379,67133006,1691820,939452,45955543,891905,982846,19745412,760421,Admin,,
2021-02-18,US,USA,United States,1861260,68994266,1613886,841902,46797445,829209,966069,20711481,744267,Admin,,
2021-02-19,US,USA,United States,1971953,70966219,1525643,831262,47628707,750242,1088609,21800090,735423,Admin,,
2021-02-20,US,USA,United States,1309729,72275948,1501849,604290,48232997,712109,674120,22474210,750555,Admin,,
2021-02-21,US,USA,United States,598352,72874300,1502314,260383,48493380,699493,318722,22792932,763393,Admin,,
2021-02-22,US,USA,United States,1465925,74340225,1542891,626634,49120014,700969,793650,23586582,800854,Admin,,
2021-02-23,US,USA,United States,1949082,76289307,1589097,886891,50006905,712973,1012910,24599492,833846,Admin,,
2021-02-24,US,USA,United States,2533280,78822587,1669940,1263023,51269928,759198,1216980,25816472,867294,Admin,,
2021-02-25,US,USA,United States,2944812,81767399,1824733,1556705,52826633,861313,1321242,27137714,918033,Admin,,
2021-02-26,US,USA,United States,3119371,84886770,1988650,1692526,54519159,984350,1360543,28498257,956881,Admin,,
2021-02-27,US,USA,United States,2000568,86887338,2087341,1156393,55675552,1063222,804334,29302591,975483,Admin,,
2021-02-28,US,USA,United States,861821,87749159,2124979,546155,56221707,1104047,289853,29592444,971358,Admin,,
2021-03-01,US,USA,United States,2044796,89793955,2207675,1203493,57425200,1186455,782280,30374724,969734,Admin,,
2021-03-02,US,USA,United States,2469113,92263068,2281965,1476408,58901608,1270672,948763,31323487,960570,Admin,,
2021-03-03,US,USA,United States,2913092,95176160,2336224,1754333,60655941,1340859,1116666,32440153,946240,Admin,,
2021-03-04,US,USA,United States,3209789,98385949,2374078,1969837,62625778,1399878,1231764,33671917,933457,Admin,,
2021-03-05,US,USA,United States,3236751,101622700,2390847,2017028,64642806,1446235,1293814,34965731,923924,Admin,,
2021-03-06,US,USA,United States,2064698,103687398,2400008,1360460,66003266,1475388,857586,35823317,931532,Admin,,
2021-03-07,US,USA,United States,933194,104620592,2410204,686517,66689783,1495439,342166,36165483,939005,Admin,,
2021-03-08,US,USA,United States,2168193,106788785,2427832,1490409,68180192,1536427,844938,37010421,947956,Admin,,
2021-03-09,US,USA,United States,2710500,109499285,2462316,1815281,69995473,1584838,1074781,38085202,965959,Admin,,
2021-03-10,US,USA,United States,3131379,112630664,2493500,2072712,72068185,1630321,1262596,39347798,986806,Admin,,
2021-03-11,US,USA,United States,3446643,116077307,2527336,2290299,74358484,1676101,1389556,40737354,1009348,Admin,,
2021-03-12,US,USA,United States,3432871,119510178,2555354,2126864,76485348,1691792,1520579,42257933,1041743,Admin,,
2021-03-13,US,USA,United States,2199175,121709353,2574565,1395237,77880585,1696760,1015383,43273316,1064285,Admin,,
2021-03-14,US,USA,United States,990177,122699530,2582705,653043,78533628,1691978,427612,43700928,1076492,Admin,,
2021-03-15,US,USA,United States,2288778,124988308,2599931,1504719,80038347,1694022,865938,44566866,1079492,Admin,,
2021-03-16,US,USA,United States,2891151,127879459,2625739,1935820,81974167,1711242,1043100,45609966,1074966,Admin,,
2021-03-17,US,USA,United States,3173201,131052660,2631713,2136439,84110606,1720346,1122651,46732617,1054974,Admin,,
2021-03-18,US,USA,United States,3415279,134467939,2627233,2307014,86417620,1722734,1200792,47933409,1028007,Admin,,
2021-03-19,US,USA,United States,3343360,137811299,2614445,2223549,88641169,1736546,1214533,49147942,984287,Admin,,
2021-03-20,US,USA,United States,2162118,139973417,2609152,1421375,90062544,1740280,854684,50002626,961330,Admin,,
2021-03-21,US,USA,United States,1028136,141001553,2614574,690919,90753463,1745691,371665,50374291,953337,Admin,,
2021-03-22,US,USA,United States,2370014,143371567,2626179,1614395,92367858,1761359,799691,51173982,943873,Admin,,
2021-03-23,US,USA,United States,3069228,146440795,2651619,1992918,94360776,1769516,1140975,52314957,957855,Admin,,
2021-03-24,US,USA,United States,3560246,150001041,2706911,2215965,96576741,1780876,1411857,53726814,999171,Admin,,
2021-03-25,US,USA,United States,3839005,153840046,2767443,2275567,98852308,1776384,1633642,55360456,1061006,Admin,,
2021-03-26,US,USA,United States,3838473,157678519,2838174,2116294,100968602,1761062,1790059,57150515,1143224,Admin,,
2021-03-27,US,USA,United States,2475713,160154232,2882973,1377485,102346087,1754792,1157772,58308287,1186523,Admin,,
2021-03-28,US,USA,United States,1213833,161368065,2909501,676862,103022949,1752784,547586,58855873,1211654,Admin,,
2021-03-29,US,USA,United States,2842050,164210115,2976935,1616065,104639014,1753022,1265814,60121687,1278243,Admin,,
2021-03-30,US,USA,United States,3595930,167806045,3052178,2021605,106660619,1757120,1647663,61769350,1350627,Admin,,
2021-03-31,US,USA,United States,4172215,171978260,3139602,2416087,109076706,1785709,1927966,63697316,1424357,Admin,,
2021-04-01,US,USA,United States,4546743,176525003,3240708,2530519,111607225,1822131,2223872,65921188,1508676,Admin,,
2021-04-02,US,USA,United States,3658812,180183815,3215042,2062865,113670090,1814498,1804778,67725966,1510778,Admin,,
