Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,32372,32372,32372,26824,26824,26824,6561,6561,6561,Admin,,
2020-12-14,US,USA,United States,4608,36980,18490,4448,31272,15636,128,6689,3345,Admin,,
2020-12-15,US,USA,United States,48133,85113,28371,45963,77235,25745,267,6956,2319,Admin,,
2020-12-16,US,USA,United States,160097,245210,61303,154877,232112,58028,453,7409,1852,Admin,,
2020-12-17,US,USA,United States,273304,518514,103703,266407,498519,99704,765,8174,1635,Admin,,
2020-12-18,US,USA,United States,416839,935353,155892,408383,906902,151150,1214,9388,1565,Admin,,
2020-12-19,US,USA,United States,182226,1117579,159654,178354,1085256,155037,1074,10462,1495,Admin,,
2020-12-20,US,USA,United States,105776,1223355,170140,103805,1189061,166034,736,11198,662,Admin,,
2020-12-21,US,USA,United States,384586,1607941,224423,377828,1566889,219374,1527,12725,862,Admin,,
2020-12-22,US,USA,United States,448866,2056807,281671,440197,2007086,275693,2961,15686,1247,Admin,,
2020-12-23,US,USA,United States,575138,2631945,340962,563585,2570671,334080,3074,18760,1622,Admin,,
2020-12-24,US,USA,United States,196809,2828754,330034,191980,2762651,323447,1106,19866,1670,Admin,,
2020-12-25,US,USA,United States,12667,2841421,272295,12514,2775165,266895,100,19966,1511,Admin,,
2020-12-26,US,USA,United States,141859,2983280,266529,138642,2913807,261222,958,20924,1495,Admin,,
2020-12-27,US,USA,United States,96168,3079448,265156,93495,3007302,259749,734,21658,1494,Admin,,
2020-12-28,US,USA,United States,593494,3672942,295000,579463,3586765,288554,4273,25931,1887,Admin,,
2020-12-29,US,USA,United States,724194,4397136,334333,706082,4292847,326537,5255,31186,2214,Admin,,
2020-12-30,US,USA,United States,844216,5241352,372772,825622,5118469,363971,7863,39049,2898,Admin,,
2020-12-31,US,USA,United States,421595,5662947,404885,412264,5530733,395440,3211,42260,3199,Admin,,
2021-01-01,US,USA,United States,110775,5773722,418900,100169,5630902,407962,7398,49658,4242,Admin,,
2021-01-02,US,USA,United States,264472,6038194,436416,256434,5887336,424790,2968,52626,4529,Admin,,
