Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,27692,27692,27692,23152,23152,23152,5225,5225,5225,Admin,,
2020-12-14,US,USA,United States,4530,32222,16111,4374,27526,13763,113,5338,2669,Admin,,
2020-12-15,US,USA,United States,49618,81840,27280,47294,74820,24940,257,5595,1865,Admin,,
2020-12-16,US,USA,United States,159620,241460,60365,154243,229063,57266,460,6055,1513,Admin,,
2020-12-17,US,USA,United States,272211,513671,102734,265122,494185,98837,725,6780,1356,Admin,,
2020-12-18,US,USA,United States,415731,929402,154900,407234,901419,150237,1181,7961,1326,Admin,,
2020-12-19,US,USA,United States,181622,1111024,158717,177731,1079150,154164,1034,8995,1285,Admin,,
2020-12-20,US,USA,United States,104999,1216023,169761,103110,1182260,165587,681,9676,635,Admin,,
2020-12-21,US,USA,United States,381327,1597350,223589,374868,1557128,218515,1460,11136,828,Admin,,
2020-12-22,US,USA,United States,447108,2044458,280374,438693,1995821,274429,2833,13969,1196,Admin,,
2020-12-23,US,USA,United States,574339,2618797,339619,561968,2557789,332675,2862,16831,1539,Admin,,
2020-12-24,US,USA,United States,195692,2814489,328688,190698,2748487,322043,1083,17914,1590,Admin,,
2020-12-25,US,USA,United States,12626,2827115,271101,12476,2760963,265649,102,18016,1436,Admin,,
2020-12-26,US,USA,United States,141766,2968881,265408,137844,2898807,259951,951,18967,1424,Admin,,
2020-12-27,US,USA,United States,96583,3065464,264205,93332,2992139,258554,708,19675,1428,Admin,,
2020-12-28,US,USA,United States,589952,3655416,294009,575874,3568013,287269,4047,23722,1798,Admin,,
2020-12-29,US,USA,United States,720500,4375916,333065,701945,4269958,324877,5150,28872,2129,Admin,,
2020-12-30,US,USA,United States,841571,5217487,371241,822311,5092269,362069,7624,36496,2809,Admin,,
2020-12-31,US,USA,United States,419154,5636641,403164,409666,5501935,393350,3077,39573,3094,Admin,,
2021-01-01,US,USA,United States,97468,5734109,415284,88830,5590765,404257,6417,45990,3996,Admin,,
2021-01-02,US,USA,United States,263847,5997956,432725,255083,5845848,421006,2801,48791,4260,Admin,,
2021-01-03,US,USA,United States,138489,6136445,438711,131542,5977390,426464,2422,51213,4505,Admin,,
2021-01-04,US,USA,United States,655982,6792427,448144,597141,6574531,429503,45580,96793,10438,Admin,,
