Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12319,12319,12319,10802,10802,10802,1355,1355,1355,1391,1391,1391,Admin,,
2020-12-14,US,USA,United States,3672,15991,7995,3552,14354,7177,4,1359,680,6,1397,698,Admin,,
2020-12-15,US,USA,United States,49066,65057,21685,45640,59994,19998,25,1384,461,27,1424,474,Admin,,
2020-12-16,US,USA,United States,158524,223581,55895,151662,211656,52914,200,1584,396,205,1629,407,Admin,,
2020-12-17,US,USA,United States,271774,495355,99071,260931,472587,94517,489,2073,415,490,2119,423,Admin,,
2020-12-18,US,USA,United States,413002,908357,151392,401612,874199,145700,582,2655,443,582,2701,450,Admin,,
2020-12-19,US,USA,United States,180057,1088414,155487,175397,1049596,149942,704,3359,480,705,3406,486,Admin,,
2020-12-20,US,USA,United States,102850,1191264,168420,100670,1150266,162781,483,3842,355,516,3922,361,Admin,,
2020-12-21,US,USA,United States,377144,1568408,221773,368735,1519001,214950,801,4643,469,805,4727,475,Admin,,
2020-12-22,US,USA,United States,443441,2011849,278113,434295,1953296,270472,1909,6552,738,1910,6637,744,Admin,,
2020-12-23,US,USA,United States,561096,2572945,335623,549060,2502356,327243,1603,8155,939,1604,8241,944,Admin,,
2020-12-24,US,USA,United States,191702,2764647,324184,186184,2688540,316565,843,8998,989,844,9085,995,Admin,,
2020-12-25,US,USA,United States,11974,2776621,266894,11877,2700417,260888,42,9040,912,42,9127,918,Admin,,
2020-12-26,US,USA,United States,136821,2913442,260718,134366,2834783,255027,324,9364,858,326,9453,863,Admin,,
2020-12-27,US,USA,United States,91923,3005365,259157,90060,2924843,253511,302,9666,832,303,9756,833,Admin,,
2020-12-28,US,USA,United States,569633,3574998,286655,555555,3480398,280200,2207,11873,1033,2210,11966,1034,Admin,,
2020-12-29,US,USA,United States,698716,4273714,323123,677762,4158160,314981,2800,14673,1160,2802,14768,1161,Admin,,
2020-12-30,US,USA,United States,816665,5090379,359633,793986,4952146,349970,4880,19553,1628,4883,19651,1630,Admin,,
2020-12-31,US,USA,United States,410126,5500505,390836,398717,5350863,380332,1879,21432,1776,1879,21530,1777,Admin,,
2021-01-01,US,USA,United States,42666,5543171,395221,40730,5391593,384454,1167,22599,1937,1199,22729,1943,Admin,,
2021-01-02,US,USA,United States,246907,5790078,410948,240204,5631797,399573,2089,24688,2189,2091,24820,2195,Admin,,
2021-01-03,US,USA,United States,127983,5918061,416099,121800,5753597,404108,2055,26743,2440,2056,26876,2445,Admin,,
2021-01-04,US,USA,United States,621734,6539795,423542,567548,6321145,405821,41466,68209,8048,41471,68347,8054,Admin,,
2021-01-05,US,USA,United States,780931,7320726,435287,686160,7007305,407021,81548,149757,19298,81553,149900,19304,Admin,,
2021-01-06,US,USA,United States,971660,8292386,457429,789786,7797091,406421,164811,314568,42145,164820,314720,42152,Admin,,
2021-01-07,US,USA,United States,1112444,9404830,557760,824309,8621400,467220,267079,581647,80031,267081,581801,80038,Admin,,
2021-01-08,US,USA,United States,1177677,10582507,719905,806832,9428232,576663,348374,930021,129632,348380,930181,129636,Admin,,
2021-01-09,US,USA,United States,484390,11066897,753831,353870,9782102,592901,123194,1053215,146932,123196,1053377,146936,Admin,,
2021-01-10,US,USA,United States,234275,11301172,769015,164210,9946312,598959,66569,1119784,156149,66570,1119947,156153,Admin,,
2021-01-11,US,USA,United States,1015089,12316261,825209,686195,10632507,615909,310804,1430588,194626,310813,1430760,194630,Admin,,
2021-01-12,US,USA,United States,1189316,13505577,883550,867618,11500125,641831,302216,1732804,226150,302224,1732984,226154,Admin,,
2021-01-13,US,USA,United States,1259315,14764892,924643,983185,12483310,669460,258270,1991074,239501,258278,1991262,239506,Admin,,
2021-01-14,US,USA,United States,1252124,16017016,944598,1107993,13591303,709986,127681,2118755,219587,127688,2118950,219592,Admin,,
2021-01-15,US,USA,United States,1196811,17213827,947331,1072244,14663547,747902,112234,2230989,185853,112241,2231191,185858,Admin,,
2021-01-16,US,USA,United States,620660,17834487,966798,548801,15212348,775749,66877,2297866,177807,66884,2298075,177814,Admin,,
2021-01-17,US,USA,United States,287095,18121582,974344,246333,15458681,787481,38618,2336484,173814,38618,2336693,173820,Admin,,
2021-01-18,US,USA,United States,819321,18940903,946377,602376,16061057,775507,210649,2547133,159506,210657,2547350,159512,Admin,,
2021-01-19,US,USA,United States,1275304,20216207,958661,930937,16991994,784553,329112,2876245,163349,329116,2876466,163354,Admin,,
2021-01-20,US,USA,United States,1541738,21757945,999007,1128847,18120841,805362,394753,3270998,182846,394756,3271222,182851,Admin,,
2021-01-21,US,USA,United States,1558070,23316015,1042714,1284826,19405667,830623,253534,3524532,200825,253549,3524771,200831,Admin,,
2021-01-22,US,USA,United States,1557013,24873028,1094171,1345074,20750741,869599,195065,3719597,212658,195076,3719847,212665,Admin,,
2021-01-23,US,USA,United States,870611,25743639,1129878,720401,21471142,894113,140014,3859611,223106,140017,3859864,223112,Admin,,
2021-01-24,US,USA,United States,375315,26118954,1142481,290118,21761260,900368,80719,3940330,229121,80721,3940585,229127,Admin,,
2021-01-25,US,USA,United States,1286820,27405774,1209267,822550,22583810,931822,448221,4388551,263060,448227,4388812,263066,Admin,,
2021-01-26,US,USA,United States,1585754,28991528,1253617,1028140,23611950,945708,537477,4926028,292826,537484,4926296,292832,Admin,,
2021-01-27,US,USA,United States,1839019,30830547,1296086,1208758,24820708,957124,604309,5530337,322763,604317,5530613,322770,Admin,,
2021-01-28,US,USA,United States,1863254,32693801,1339683,1327927,26148635,963281,515688,6046025,360213,515711,6046324,360221,Admin,,
