Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12586,12586,12586,11063,11063,11063,1355,1355,1355,1422,1422,1422,Admin,,
2020-12-14,US,USA,United States,3761,16347,8173,3633,14696,7348,5,1360,680,17,1439,719,Admin,,
2020-12-15,US,USA,United States,49442,65789,21929,45974,60670,20223,26,1386,462,37,1476,492,Admin,,
2020-12-16,US,USA,United States,159288,225077,56269,152380,213050,53263,203,1589,397,212,1688,422,Admin,,
2020-12-17,US,USA,United States,271815,496892,99378,260775,473825,94765,510,2099,420,524,2212,442,Admin,,
2020-12-18,US,USA,United States,414228,911120,151853,402521,876346,146058,613,2712,452,613,2825,470,Admin,,
2020-12-19,US,USA,United States,180693,1091813,155973,175844,1052190,150313,727,3439,491,728,3553,507,Admin,,
2020-12-20,US,USA,United States,103380,1195193,168943,101044,1153234,163167,506,3945,370,541,4094,381,Admin,,
2020-12-21,US,USA,United States,378164,1573357,222430,369570,1522804,215444,843,4788,490,847,4941,500,Admin,,
2020-12-22,US,USA,United States,445768,2019125,279048,436376,1959180,271216,2094,6882,785,2095,7036,794,Admin,,
2020-12-23,US,USA,United States,564572,2583697,336945,552349,2511529,328354,1672,8554,995,1674,8710,1003,Admin,,
2020-12-24,US,USA,United States,193158,2776855,325709,187557,2699086,317894,870,9424,1046,873,9583,1053,Admin,,
2020-12-25,US,USA,United States,12066,2788921,268257,11957,2711043,262100,52,9476,966,52,9635,972,Admin,,
2020-12-26,US,USA,United States,137702,2926623,262115,135134,2846177,256284,366,9842,915,368,10003,921,Admin,,
2020-12-27,US,USA,United States,92735,3019358,260595,90777,2936954,254817,332,10174,890,379,10382,898,Admin,,
2020-12-28,US,USA,United States,573125,3592483,288446,558809,3495763,281851,2336,12510,1103,2339,12721,1111,Admin,,
2020-12-29,US,USA,United States,702274,4294757,325090,680950,4176713,316790,3045,15555,1239,3049,15770,1247,Admin,,
