Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,22645,22645,22645,19233,19233,19233,4034,4034,4034,Admin,,
2020-12-14,US,USA,United States,4356,27001,13500,4219,23452,11726,97,4131,2065,Admin,,
2020-12-15,US,USA,United States,49063,76064,25354,46859,70311,23437,214,4345,1448,Admin,,
2020-12-16,US,USA,United States,159217,235281,58820,153791,224102,56026,399,4744,1186,Admin,,
2020-12-17,US,USA,United States,270991,506272,101254,264011,488113,97623,583,5327,1065,Admin,,
2020-12-18,US,USA,United States,413556,919828,153304,404886,892999,148833,987,6314,1052,Admin,,
2020-12-19,US,USA,United States,180929,1100757,157251,177075,1070074,152868,950,7264,1037,Admin,,
2020-12-20,US,USA,United States,104356,1205113,168924,102462,1172536,164758,666,7930,556,Admin,,
2020-12-21,US,USA,United States,380728,1585841,222691,374316,1546852,217629,1104,9034,700,Admin,,
2020-12-22,US,USA,United States,448075,2033916,279693,439782,1986634,273760,2320,11354,1001,Admin,,
2020-12-23,US,USA,United States,573448,2607364,338869,562209,2548843,332106,2000,13354,1230,Admin,,
2020-12-24,US,USA,United States,196038,2803402,328161,191256,2740099,321712,899,14253,1275,Admin,,
2020-12-25,US,USA,United States,12591,2815993,270880,12455,2752554,265651,89,14342,1146,Admin,,
2020-12-26,US,USA,United States,141487,2957480,265246,138509,2891063,260141,650,14992,1104,Admin,,
2020-12-27,US,USA,United States,96341,3053821,264101,93508,2984571,258862,564,15556,1089,Admin,,
2020-12-28,US,USA,United States,585954,3639775,293419,574137,3558708,287408,2777,18333,1328,Admin,,
2020-12-29,US,USA,United States,716511,4356286,331767,699656,4258364,324533,4110,22443,1584,Admin,,
2020-12-30,US,USA,United States,836297,5192583,369317,819815,5078179,361334,5880,28323,2138,Admin,,
2020-12-31,US,USA,United States,415776,5608359,400708,407329,5485508,392201,2633,30956,2386,Admin,,
2021-01-01,US,USA,United States,86691,5695050,411293,79682,5565190,401805,5502,36458,3159,Admin,,
2021-01-02,US,USA,United States,261215,5956265,428397,252616,5817806,418106,2599,39057,3437,Admin,,
2021-01-03,US,USA,United States,136614,6092879,434151,129559,5947365,423256,2289,41346,3684,Admin,,
2021-01-04,US,USA,United States,650554,6743433,443379,592894,6540259,425936,44791,86137,9686,Admin,,
2021-01-05,US,USA,United States,822929,7566362,458582,723620,7263879,429359,87256,173393,21564,Admin,,
2021-01-06,US,USA,United States,1012870,8579232,483807,825604,8089483,430186,170896,344289,45138,Admin,,
2021-01-07,US,USA,United States,1161904,9741136,590396,862724,8952207,495243,277825,622114,84451,Admin,,
2021-01-08,US,USA,United States,1229119,10970255,753600,844728,9796935,604535,359607,981721,135037,Admin,,
2021-01-09,US,USA,United States,506265,11476520,788607,369515,10166450,621235,127572,1109293,152890,Admin,,
2021-01-10,US,USA,United States,249055,11725575,804670,175612,10342062,627814,68362,1177655,162329,Admin,,
2021-01-11,US,USA,United States,1064218,12789793,863765,721983,11064045,646255,320171,1497826,201669,Admin,,
2021-01-12,US,USA,United States,1252190,14041983,925088,914580,11978625,673535,312681,1810507,233873,Admin,,
2021-01-13,US,USA,United States,1314144,15356127,968127,1025618,13004243,702109,268430,2078937,247806,Admin,,
2021-01-14,US,USA,United States,1305274,16661401,988609,1151256,14155499,743327,133990,2212927,227259,Admin,,
2021-01-15,US,USA,United States,1251139,17912540,991755,1115165,15270664,781961,118839,2331766,192863,Admin,,
2021-01-16,US,USA,United States,645575,18558115,1011656,564191,15834855,809772,70655,2402421,184732,Admin,,
2021-01-17,US,USA,United States,304616,18862731,1019593,255451,16090306,821178,41744,2444165,180930,Admin,,
2021-01-18,US,USA,United States,880098,19742829,993290,637433,16727739,809099,225210,2669375,167364,Admin,,
2021-01-19,US,USA,United States,1337636,21080465,1005497,962953,17690692,816010,350652,3020027,172788,Admin,,
2021-01-20,US,USA,United States,1590726,22671191,1045009,1149084,18839776,833648,415269,3435296,193765,Admin,,
2021-01-21,US,USA,United States,1622065,24293256,1090265,1327342,20167118,858803,269777,3705073,213163,Admin,,
2021-01-22,US,USA,United States,1621323,25914579,1143148,1392762,21559880,898459,205804,3910877,225587,Admin,,
2021-01-23,US,USA,United States,909516,26824095,1180854,747140,22307020,924595,147656,4058533,236587,Admin,,
2021-01-24,US,USA,United States,396234,27220329,1193942,302185,22609205,931271,86674,4145207,243006,Admin,,
2021-01-25,US,USA,United States,1368655,28588984,1263736,861043,23470248,963216,481815,4627022,279663,Admin,,
2021-01-26,US,USA,United States,1656644,30245628,1309309,1054586,24524834,976306,572785,5199807,311397,Admin,,
2021-01-27,US,USA,United States,1926530,32172158,1357281,1253199,25778033,991180,637087,5836894,343085,Admin,,
2021-01-28,US,USA,United States,1962209,34134367,1405873,1377466,27155499,998340,546907,6383801,382675,Admin,,
2021-01-29,US,USA,United States,1910254,36044621,1447148,1374555,28530054,995739,484661,6868462,422512,Admin,,
2021-01-30,US,USA,United States,1020268,37064889,1462970,763127,29293181,998023,238430,7106892,435479,Admin,,
2021-01-31,US,USA,United States,462396,37527285,1472422,326880,29620061,1001551,124229,7231121,440844,Admin,,
2021-02-01,US,USA,United States,1371972,38899257,1472896,768384,30388445,988314,559309,7790430,451915,Admin,,
