Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,20802,20802,20802,17705,17705,17705,3721,3721,3721,Admin,,
2020-12-14,US,USA,United States,4309,25111,12555,4173,21878,10939,96,3817,1908,Admin,,
2020-12-15,US,USA,United States,48633,73744,24581,46443,68321,22774,185,4002,1334,Admin,,
2020-12-16,US,USA,United States,158707,232451,58112,153289,221610,55403,372,4374,1093,Admin,,
2020-12-17,US,USA,United States,270508,502959,100591,263499,485109,97022,545,4919,983,Admin,,
2020-12-18,US,USA,United States,413285,916244,152707,404774,889883,148314,960,5879,979,Admin,,
2020-12-19,US,USA,United States,180897,1097141,156734,177136,1067019,152431,942,6821,974,Admin,,
2020-12-20,US,USA,United States,104226,1201367,168652,102342,1169361,164522,640,7461,534,Admin,,
2020-12-21,US,USA,United States,380589,1581956,222406,374240,1543601,217389,1145,8606,684,Admin,,
2020-12-22,US,USA,United States,448338,2030294,279507,439814,1983415,273585,2433,11039,1005,Admin,,
2020-12-23,US,USA,United States,571999,2602293,338548,560553,2543968,331765,2038,13077,1243,Admin,,
2020-12-24,US,USA,United States,195687,2797980,327860,190877,2734845,321391,901,13978,1294,Admin,,
2020-12-25,US,USA,United States,12639,2810619,270625,12507,2747352,265353,85,14063,1169,Admin,,
2020-12-26,US,USA,United States,141022,2951641,264928,138113,2885465,259778,596,14659,1119,Admin,,
2020-12-27,US,USA,United States,96045,3047686,263759,93225,2978690,258476,562,15221,1108,Admin,,
2020-12-28,US,USA,United States,586955,3634641,293240,575103,3553793,287170,3010,18231,1375,Admin,,
2020-12-29,US,USA,United States,716279,4350920,331518,699670,4253463,324293,4149,22380,1620,Admin,,
2020-12-30,US,USA,United States,837140,5188060,369395,820688,5074151,361455,5995,28375,2185,Admin,,
2020-12-31,US,USA,United States,420123,5608183,401457,411663,5485814,392996,2747,31122,2449,Admin,,
2021-01-01,US,USA,United States,83228,5691411,411541,76624,5562438,402155,5297,36419,3193,Admin,,
2021-01-02,US,USA,United States,261354,5952765,428732,252764,5815202,418534,2585,39004,3477,Admin,,
2021-01-03,US,USA,United States,136930,6089695,434572,129783,5944985,423756,2335,41339,3731,Admin,,
2021-01-04,US,USA,United States,649836,6739531,443555,592432,6537417,426232,44794,86133,9700,Admin,,
2021-01-05,US,USA,United States,823708,7563239,458902,724908,7262325,429837,87241,173374,21570,Admin,,
2021-01-06,US,USA,United States,1013914,8577153,484156,827039,8089364,430745,170816,344190,45116,Admin,,
2021-01-07,US,USA,United States,1160686,9737839,589950,861727,8951091,495040,277968,622158,84433,Admin,,
2021-01-08,US,USA,United States,1226879,10964718,753329,842274,9793365,604418,360210,982368,135135,Admin,,
2021-01-09,US,USA,United States,505642,11470360,788227,368658,10162023,620974,127842,1110210,153029,Admin,,
2021-01-10,US,USA,United States,248882,11719242,804221,175098,10337121,627448,68756,1178966,162518,Admin,,
2021-01-11,US,USA,United States,1064957,12784199,863524,721880,11059001,645941,321634,1500600,202066,Admin,,
2021-01-12,US,USA,United States,1249394,14033593,924336,911134,11970135,672544,313587,1814187,234401,Admin,,
2021-01-13,US,USA,United States,1317583,15351176,967717,1027005,12997140,701111,270183,2084370,248597,Admin,,
2021-01-14,US,USA,United States,1306549,16657725,988555,1152048,14149188,742585,134377,2218747,228084,Admin,,
2021-01-15,US,USA,United States,1259205,17916930,993173,1122585,15271773,782630,119440,2338187,193688,Admin,,
2021-01-16,US,USA,United States,653764,18570694,1014333,571674,15843447,811632,71399,2409586,185625,Admin,,
2021-01-17,US,USA,United States,306674,18877368,1022589,257384,16100831,823387,41885,2451471,181786,Admin,,
2021-01-18,US,USA,United States,882944,19760312,996587,639177,16740008,811572,227546,2679017,168345,Admin,,
2021-01-19,US,USA,United States,1345650,21105962,1010338,971953,17711961,820261,351185,3030202,173716,Admin,,
2021-01-20,US,USA,United States,1619906,22725868,1053527,1176481,18888442,841615,418849,3449051,194954,Admin,,
2021-01-21,US,USA,United States,1642785,24368653,1101561,1347156,20235598,869487,271952,3721003,214608,Admin,,
2021-01-22,US,USA,United States,1619697,25988350,1153060,1392157,21627755,907997,205657,3926660,226924,Admin,,
2021-01-23,US,USA,United States,906019,26894369,1189096,744092,22371847,932629,147864,4074524,237848,Admin,,
2021-01-24,US,USA,United States,396604,27290973,1201943,302821,22674668,939120,86840,4161364,244270,Admin,,
2021-01-25,US,USA,United States,1366371,28657344,1271004,860391,23535059,970722,481800,4643164,280592,Admin,,
2021-01-26,US,USA,United States,1652322,30309666,1314814,1053978,24589037,982439,572100,5215264,312151,Admin,,
2021-01-27,US,USA,United States,1919600,32229266,1357628,1250160,25839197,992965,637667,5852931,343411,Admin,,
2021-01-28,US,USA,United States,1949766,34179032,1401482,1369506,27208703,996158,547163,6400094,382727,Admin,,
2021-01-29,US,USA,United States,1905214,36084246,1442270,1374179,28582882,993590,484636,6884730,422581,Admin,,
2021-01-30,US,USA,United States,1020020,37104266,1458556,764330,29347212,996481,238843,7123573,435578,Admin,,
2021-01-31,US,USA,United States,461373,37565639,1467809,326825,29674037,999910,124359,7247932,440938,Admin,,
2021-02-01,US,USA,United States,1357484,38923123,1466539,762575,30436612,985936,559099,7807031,451981,Admin,,
2021-02-02,US,USA,United States,1677605,40600728,1470151,962544,31399156,972874,684836,8491867,468086,Admin,,
2021-02-03,US,USA,United States,2126389,42727117,1499693,1262969,32662125,974704,821071,9312938,494286,Admin,,
2021-02-04,US,USA,United States,2328456,45055573,1553791,1390959,34053084,977769,897097,10210035,544277,Admin,,
2021-02-05,US,USA,United States,2348729,47404302,1617150,1364655,35417739,976408,942215,11152250,609645,Admin,,
2021-02-06,US,USA,United States,1295302,48699604,1656476,855794,36273533,989474,416552,11568802,635032,Admin,,
2021-02-07,US,USA,United States,447775,49147379,1654534,280362,36553895,982837,154881,11723683,639393,Admin,,
2021-02-08,US,USA,United States,1568596,50715975,1684693,838135,37392030,993631,696304,12419987,658993,Admin,,
2021-02-09,US,USA,United States,1961559,52677534,1725258,1041985,38434015,1004980,880680,13300667,686971,Admin,,
2021-02-10,US,USA,United States,2291932,54969466,1748907,1228232,39662247,1000017,1024396,14325063,716017,Admin,,
2021-02-11,US,USA,United States,2392687,57362153,1758082,1274624,40936871,983398,1077745,15402808,741824,Admin,,
2021-02-12,US,USA,United States,2572476,59934629,1790046,1380555,42317426,985670,1145026,16547834,770797,Admin,,
2021-02-13,US,USA,United States,1469381,61404010,1814915,865522,43182948,987059,571244,17119078,792896,Admin,,
2021-02-14,US,USA,United States,591415,61995425,1835435,347302,43530250,996622,227979,17347057,803339,Admin,,
2021-02-15,US,USA,United States,1174170,63169595,1779088,616425,44146675,964949,528492,17875549,779366,Admin,,
2021-02-16,US,USA,United States,1617365,64786960,1729918,801011,44947686,930524,780029,18655578,764987,Admin,,
2021-02-17,US,USA,United States,1955644,66742604,1681876,931935,45879621,888196,986049,19641627,759509,Admin,,
2021-02-18,US,USA,United States,1848887,68591491,1604191,834882,46714503,825376,967571,20609198,743770,Admin,,
2021-02-19,US,USA,United States,1960587,70552078,1516778,833062,47547565,747163,1083418,21692616,734968,Admin,,
2021-02-20,US,USA,United States,1304712,71856790,1493254,606260,48153825,710125,669714,22362330,749036,Admin,,
2021-02-21,US,USA,United States,593459,72450249,1493546,259469,48413294,697578,316504,22678834,761682,Admin,,
2021-02-22,US,USA,United States,1455660,73905909,1533759,629546,49042840,699452,786394,23465228,798525,Admin,,
2021-02-23,US,USA,United States,1935628,75841537,1579225,887553,49930393,711815,1004526,24469754,830596,Admin,,
2021-02-24,US,USA,United States,2520918,78362455,1659978,1263765,51194158,759220,1209200,25678954,862475,Admin,,
2021-02-25,US,USA,United States,2927636,81290091,1814085,1553685,52747843,861906,1312976,26991930,911818,Admin,,
2021-02-26,US,USA,United States,3096694,84386785,1976386,1686776,54434619,983865,1349636,28341566,949850,Admin,,
