Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,19516,19516,19516,16710,16710,16710,3351,3351,3351,Admin,,
2020-12-14,US,USA,United States,4277,23793,11896,4149,20859,10430,88,3439,1719,Admin,,
2020-12-15,US,USA,United States,49012,72805,24268,46411,67270,22423,177,3616,1205,Admin,,
2020-12-16,US,USA,United States,160410,233215,58303,153546,220816,55204,357,3973,993,Admin,,
2020-12-17,US,USA,United States,273546,506761,101352,263788,484604,96921,541,4514,902,Admin,,
2020-12-18,US,USA,United States,415970,922731,153788,404300,888904,148151,921,5435,905,Admin,,
2020-12-19,US,USA,United States,181700,1104431,157775,176916,1065820,152260,935,6370,910,Admin,,
2020-12-20,US,USA,United States,105176,1209607,170013,102376,1168196,164498,615,6985,519,Admin,,
2020-12-21,US,USA,United States,381977,1591584,223970,373962,1542158,217328,1125,8110,667,Admin,,
2020-12-22,US,USA,United States,448399,2039983,281025,439554,1981712,273492,2366,10476,980,Admin,,
2020-12-23,US,USA,United States,572100,2612083,339838,560050,2541762,331564,1956,12432,1208,Admin,,
2020-12-24,US,USA,United States,195438,2807521,328680,190235,2731997,321056,860,13292,1254,Admin,,
2020-12-25,US,USA,United States,12520,2820041,271044,12391,2744388,265069,81,13373,1134,Admin,,
2020-12-26,US,USA,United States,140441,2960482,265150,137522,2881910,259441,540,13913,1077,Admin,,
2020-12-27,US,USA,United States,95637,3056119,263787,92847,2974757,258080,533,14446,1065,Admin,,
2020-12-28,US,USA,United States,586180,3642299,292959,573414,3548171,286573,2884,17330,1317,Admin,,
2020-12-29,US,USA,United States,715322,4357621,331091,696880,4245051,323334,4104,21434,1565,Admin,,
2020-12-30,US,USA,United States,835741,5193362,368754,816999,5062050,360041,6378,27812,2197,Admin,,
2020-12-31,US,USA,United States,418846,5612208,400669,409970,5472020,391432,2695,30507,2459,Admin,,
2021-01-01,US,USA,United States,79721,5691929,410269,73539,5545559,400167,5002,35509,3162,Admin,,
2021-01-02,US,USA,United States,260572,5952501,427431,251669,5797228,416474,2824,38333,3488,Admin,,
2021-01-03,US,USA,United States,136309,6088810,433241,129091,5926319,421652,2394,40727,3754,Admin,,
2021-01-04,US,USA,United States,647684,6736494,442027,590320,6516639,424067,44779,85506,9739,Admin,,
2021-01-05,US,USA,United States,820762,7557256,457090,722189,7238828,427682,87050,172556,21588,Admin,,
2021-01-06,US,USA,United States,1012763,8570019,482379,826043,8064871,428974,170549,343105,45041,Admin,,
2021-01-07,US,USA,United States,1157510,9727529,587903,859523,8924394,493196,276573,619678,84167,Admin,,
2021-01-08,US,USA,United States,1222924,10950453,751217,840021,9764415,602694,358450,978128,134659,Admin,,
2021-01-09,US,USA,United States,504281,11454734,786033,368042,10132457,619318,127165,1105293,152422,Admin,,
2021-01-10,US,USA,United States,247937,11702671,801980,174432,10306889,625796,68518,1173811,161869,Admin,,
2021-01-11,US,USA,United States,1061874,12764545,861150,719911,11026800,644309,320536,1494347,201263,Admin,,
2021-01-12,US,USA,United States,1246957,14011502,922035,910197,11936997,671167,312436,1806783,233461,Admin,,
2021-01-13,US,USA,United States,1314427,15325929,965130,1024703,12961700,699547,269377,2076160,247579,Admin,,
2021-01-14,US,USA,United States,1303867,16629796,986038,1150218,14111918,741075,133731,2209891,227173,Admin,,
