Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12137,12137,12137,10623,10623,10623,1355,1355,1355,1359,1359,1359,Admin,,
2020-12-14,US,USA,United States,3629,15766,7883,3510,14133,7067,4,1359,680,4,1363,681,Admin,,
2020-12-15,US,USA,United States,48827,64593,21531,45403,59536,19845,25,1384,461,26,1389,463,Admin,,
2020-12-16,US,USA,United States,157954,222547,55636,151102,210638,52660,196,1580,395,196,1585,396,Admin,,
2020-12-17,US,USA,United States,270586,493133,98626,259792,470430,94086,476,2056,411,476,2061,412,Admin,,
2020-12-18,US,USA,United States,411208,904341,150723,400003,870433,145072,558,2614,436,558,2619,436,Admin,,
2020-12-19,US,USA,United States,179583,1083924,154846,175025,1045458,149351,689,3303,472,689,3308,472,Admin,,
2020-12-20,US,USA,United States,102425,1186349,167744,100305,1145763,162163,452,3755,343,453,3761,343,Admin,,
2020-12-21,US,USA,United States,375985,1562334,220938,367728,1513491,214194,729,4484,446,730,4491,446,Admin,,
2020-12-22,US,USA,United States,442279,2004613,277145,433201,1946692,269594,1871,6355,710,1871,6362,710,Admin,,
2020-12-23,US,USA,United States,559609,2564222,334525,547660,2494352,326245,1574,7929,907,1574,7936,907,Admin,,
2020-12-24,US,USA,United States,191199,2755421,323184,185709,2680061,315662,825,8754,957,825,8761,957,Admin,,
2020-12-25,US,USA,United States,11897,2767318,266139,11808,2691869,260205,35,8789,882,35,8796,882,Admin,,
2020-12-26,US,USA,United States,136456,2903774,259978,134022,2825891,254348,305,9094,827,305,9101,827,Admin,,
2020-12-27,US,USA,United States,91584,2995358,258429,89739,2915630,252838,287,9381,804,287,9388,803,Admin,,
2020-12-28,US,USA,United States,567430,3562788,285779,553544,3469174,279383,2128,11509,1004,2128,11516,1003,Admin,,
2020-12-29,US,USA,United States,696524,4259312,322099,675944,4145118,314061,2638,14147,1113,2640,14156,1113,Admin,,
2020-12-30,US,USA,United States,814136,5073448,358460,791861,4936979,348947,4720,18867,1563,4721,18877,1563,Admin,,
2020-12-31,US,USA,United States,408657,5482105,389526,397441,5334420,379194,1740,20607,1693,1740,20617,1693,Admin,,
2021-01-01,US,USA,United States,40741,5522846,393646,38979,5373399,383076,1018,21625,1834,1029,21646,1835,Admin,,
2021-01-02,US,USA,United States,245635,5768481,409243,239043,5612442,398079,1997,23622,2075,1999,23645,2077,Admin,,
2021-01-03,US,USA,United States,127423,5895904,414363,121314,5733756,402589,1998,25620,2320,1999,25644,2322,Admin,,
2021-01-04,US,USA,United States,619244,6515148,421765,565412,6299168,404285,41239,66859,7907,41240,66884,7909,Admin,,
2021-01-05,US,USA,United States,776647,7291795,433211,682765,6981933,405259,80809,147668,19074,80812,147696,19077,Admin,,
2021-01-06,US,USA,United States,965819,8257614,454880,785325,7767258,404326,163914,311582,41816,163919,311615,41819,Admin,,
2021-01-07,US,USA,United States,1107313,9364927,554688,820946,8588204,464826,265603,577185,79511,265604,577219,79514,Admin,,
2021-01-08,US,USA,United States,1171509,10536436,716227,802880,9391084,573955,346784,923969,128906,346787,924006,128908,Admin,,
