Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12370,12370,12370,10850,10850,10850,1355,1355,1355,1403,1403,1403,Admin,,
2020-12-14,US,USA,United States,3705,16075,8037,3578,14428,7214,4,1359,680,7,1410,705,Admin,,
2020-12-15,US,USA,United States,49280,65355,21785,45815,60243,20081,25,1384,461,28,1438,479,Admin,,
2020-12-16,US,USA,United States,158991,224346,56086,152092,212335,53084,200,1584,396,206,1644,411,Admin,,
2020-12-17,US,USA,United States,271218,495564,99112,260212,472547,94509,496,2080,416,498,2142,428,Admin,,
2020-12-18,US,USA,United States,413704,909268,151544,402156,874703,145784,590,2670,445,590,2732,455,Admin,,
2020-12-19,US,USA,United States,180232,1089500,155642,175483,1050186,150027,709,3379,483,710,3442,491,Admin,,
2020-12-20,US,USA,United States,103055,1192555,168597,100786,1150972,162875,498,3877,360,531,3973,367,Admin,,
2020-12-21,US,USA,United States,378204,1570759,222097,369732,1520704,215182,813,4690,476,817,4790,482,Admin,,
2020-12-22,US,USA,United States,444973,2015732,278625,435626,1956330,270870,2065,6755,767,2066,6856,774,Admin,,
2020-12-23,US,USA,United States,563337,2579069,336389,551195,2507525,327884,1621,8376,970,1623,8479,976,Admin,,
2020-12-24,US,USA,United States,192103,2771172,325086,186534,2694059,317359,851,9227,1021,852,9331,1027,Admin,,
2020-12-25,US,USA,United States,12003,2783175,267701,11902,2705961,261608,45,9272,943,45,9376,949,Admin,,
2020-12-26,US,USA,United States,137096,2920271,261538,134560,2840521,255762,335,9607,890,337,9713,895,Admin,,
2020-12-27,US,USA,United States,92255,3012526,259995,90367,2930888,254274,310,9917,863,311,10024,864,Admin,,
2020-12-28,US,USA,United States,571250,3583776,287573,557062,3487950,281035,2254,12171,1069,2257,12281,1070,Admin,,
2020-12-29,US,USA,United States,700385,4284161,324061,679216,4167166,315834,2942,15113,1194,2944,15225,1195,Admin,,
2020-12-30,US,USA,United States,818288,5102449,360482,795417,4962583,350723,5015,20128,1679,5018,20243,1680,Admin,,
2020-12-31,US,USA,United States,411088,5513537,391766,399579,5362162,381158,1922,22050,1832,1922,22165,1833,Admin,,
2021-01-01,US,USA,United States,43641,5557178,396286,41579,5403741,385397,1285,23335,2009,1326,23491,2016,Admin,,
2021-01-02,US,USA,United States,247733,5804911,412091,241000,5644741,400603,2109,25444,2262,2114,25605,2270,Admin,,
2021-01-03,US,USA,United States,128646,5933557,417290,122455,5767196,405187,2062,27506,2513,2063,27668,2520,Admin,,
2021-01-04,US,USA,United States,623731,6557288,424787,569187,6336383,406919,41735,69241,8153,41744,69412,8161,Admin,,
2021-01-05,US,USA,United States,783894,7341182,436717,688627,7025010,408263,81976,151217,19443,81982,151394,19452,Admin,,
2021-01-06,US,USA,United States,977077,8318259,459401,794562,7819572,408141,165344,316561,42348,165354,316748,42357,Admin,,
2021-01-07,US,USA,United States,1117878,9436137,560371,828640,8648212,469436,267917,584478,80347,267920,584668,80357,Admin,,
2021-01-08,US,USA,United States,1180153,10616290,722730,808150,9456362,578946,349289,933767,130062,349296,933964,130067,Admin,,
2021-01-09,US,USA,United States,485790,11102080,756738,354982,9811344,595229,123362,1057129,147384,123364,1057328,147389,Admin,,
2021-01-10,US,USA,United States,235532,11337612,772007,165330,9976674,601354,66688,1123817,156616,66690,1124018,156621,Admin,,
2021-01-11,US,USA,United States,1019614,12357226,828562,689046,10665720,618477,312041,1435858,195231,312050,1436068,195236,Admin,,
