Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,23263,23263,23263,19757,19757,19757,4144,4144,4144,Admin,,
2020-12-14,US,USA,United States,4402,27665,13832,4264,24021,12011,99,4243,2121,Admin,,
2020-12-15,US,USA,United States,50770,78435,26145,48551,72572,24191,222,4465,1488,Admin,,
2020-12-16,US,USA,United States,161333,239768,59942,155888,228460,57115,412,4877,1219,Admin,,
2020-12-17,US,USA,United States,273471,513239,102647,266442,494902,98980,612,5489,1097,Admin,,
2020-12-18,US,USA,United States,416506,929745,154957,407720,902622,150437,1032,6521,1086,Admin,,
2020-12-19,US,USA,United States,181777,1111522,158788,177856,1080478,154354,969,7490,1070,Admin,,
2020-12-20,US,USA,United States,104671,1216193,170418,102744,1183222,166209,682,8172,575,Admin,,
2020-12-21,US,USA,United States,381676,1597869,224314,375212,1558434,219202,1135,9307,723,Admin,,
2020-12-22,US,USA,United States,450176,2048045,281372,441720,2000154,275369,2393,11700,1033,Admin,,
2020-12-23,US,USA,United States,579865,2627910,341163,567795,2567949,334213,2223,13923,1292,Admin,,
2020-12-24,US,USA,United States,197715,2825625,330340,192743,2760692,323684,983,14906,1345,Admin,,
2020-12-25,US,USA,United States,12617,2838242,272642,12479,2773171,267221,91,14997,1210,Admin,,
2020-12-26,US,USA,United States,142553,2980795,267039,139019,2912190,261673,705,15702,1173,Admin,,
2020-12-27,US,USA,United States,97289,3078084,265984,94144,3006334,260445,629,16331,1165,Admin,,
2020-12-28,US,USA,United States,589941,3668025,295736,577214,3583548,289302,3147,19478,1453,Admin,,
2020-12-29,US,USA,United States,720003,4388028,334283,702817,4286365,326602,4341,23819,1731,Admin,,
2020-12-30,US,USA,United States,842717,5230745,371833,825957,5112322,363482,5985,29804,2268,Admin,,
2020-12-31,US,USA,United States,419262,5650007,403483,410605,5522927,394605,2694,32498,2513,Admin,,
2021-01-01,US,USA,United States,88225,5738232,414284,81035,5603962,404399,5623,38121,3303,Admin,,
2021-01-02,US,USA,United States,262421,6000653,431408,253736,5857698,420787,2625,40746,3577,Admin,,
2021-01-03,US,USA,United States,136928,6137581,437071,129842,5987540,425887,2302,43048,3816,Admin,,
2021-01-04,US,USA,United States,655015,6792596,446367,597046,6584586,428720,44893,87941,9780,Admin,,
2021-01-05,US,USA,United States,827635,7620231,461743,727454,7312040,432239,87764,175705,21698,Admin,,
2021-01-06,US,USA,United States,1022102,8642333,487369,831380,8143420,433014,173882,349587,45683,Admin,,
2021-01-07,US,USA,United States,1174900,9817233,595318,872421,9015841,498988,280313,629900,85343,Admin,,
2021-01-08,US,USA,United States,1242607,11059840,760229,855054,9870895,609562,361858,991758,136233,Admin,,
2021-01-09,US,USA,United States,509925,11569765,795587,371720,10242615,626417,128353,1120111,154195,Admin,,
2021-01-10,US,USA,United States,250097,11819862,811754,176047,10418662,633017,68598,1188709,163665,Admin,,
2021-01-11,US,USA,United States,1068383,12888245,870807,724533,11143195,651230,321039,1509748,203115,Admin,,
2021-01-12,US,USA,United States,1257384,14145629,932199,918359,12061554,678502,313731,1823479,235396,Admin,,
2021-01-13,US,USA,United States,1322624,15468253,975131,1031123,13092677,707037,270968,2094447,249265,Admin,,
2021-01-14,US,USA,United States,1318079,16786332,995585,1161803,14254480,748377,135291,2229738,228548,Admin,,
