Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,14135,14135,14135,12636,12636,12636,1564,1564,1564,Admin,,
2020-12-14,US,USA,United States,4078,18213,9106,3985,16621,8311,45,1609,804,Admin,,
2020-12-15,US,USA,United States,49577,67790,22596,47136,63757,21252,132,1741,580,Admin,,
2020-12-16,US,USA,United States,161115,228905,57226,154495,218252,54563,307,2048,512,Admin,,
2020-12-17,US,USA,United States,274150,503055,100611,264505,482757,96551,602,2650,530,Admin,,
2020-12-18,US,USA,United States,417491,920546,153424,405931,888688,148115,809,3459,576,Admin,,
2020-12-19,US,USA,United States,182828,1103374,157624,178061,1066749,152393,909,4368,624,Admin,,
2020-12-20,US,USA,United States,105674,1209048,170701,102923,1169672,165291,614,4982,488,Admin,,
2020-12-21,US,USA,United States,381731,1590779,224652,373917,1543589,218138,998,5980,624,Admin,,
2020-12-22,US,USA,United States,448348,2039127,281619,439155,1982744,274141,2277,8257,930,Admin,,
2020-12-23,US,USA,United States,570406,2609533,340089,559721,2542465,332030,1837,10094,1149,Admin,,
2020-12-24,US,USA,United States,195426,2804959,328843,190382,2732847,321441,808,10902,1178,Admin,,
2020-12-25,US,USA,United States,12435,2817394,270978,12310,2745157,265210,78,10980,1074,Admin,,
2020-12-26,US,USA,United States,139554,2956948,264796,137287,2882444,259385,472,11452,1012,Admin,,
2020-12-27,US,USA,United States,94802,3051750,263243,92668,2975112,257920,494,11946,994,Admin,,
2020-12-28,US,USA,United States,584170,3635920,292163,572293,3547405,286259,2702,14648,1238,Admin,,
2020-12-29,US,USA,United States,712592,4348512,329912,695104,4242509,322824,4014,18662,1486,Admin,,
2020-12-30,US,USA,United States,832241,5180753,367317,814639,5057148,359240,6626,25288,2170,Admin,,
2020-12-31,US,USA,United States,416151,5596904,398849,408225,5465373,390361,2591,27879,2425,Admin,,
2021-01-01,US,USA,United States,69637,5666541,407021,65220,5530593,397919,4090,31969,2998,Admin,,
2021-01-02,US,USA,United States,257852,5924393,423920,249998,5780591,414021,2670,34639,3312,Admin,,
2021-01-03,US,USA,United States,135041,6059434,429669,128006,5908597,419069,2342,36981,3576,Admin,,
2021-01-04,US,USA,United States,643720,6703154,438176,587617,6496214,421258,44758,81739,9584,Admin,,
2021-01-05,US,USA,United States,814614,7517768,452750,718061,7214275,424538,86677,168416,21393,Admin,,
2021-01-06,US,USA,United States,1007221,8524989,477748,822353,8036628,425640,170280,338696,44772,Admin,,
2021-01-07,US,USA,United States,1148355,9673344,582348,853876,8890504,489304,275390,614086,83743,Admin,,
2021-01-08,US,USA,United States,1213037,10886381,745691,834634,9725138,599221,357263,971349,134197,Admin,,
2021-01-09,US,USA,United States,500507,11386888,780356,366293,10091431,615834,126600,1097949,151901,Admin,,
2021-01-10,US,USA,United States,246451,11633339,796272,173399,10264830,622319,68373,1166322,161334,Admin,,
2021-01-11,US,USA,United States,1051908,12685247,854584,714814,10979644,640490,318720,1485042,200471,Admin,,
2021-01-12,US,USA,United States,1232567,13917814,914292,902912,11882556,666897,310908,1795950,232504,Admin,,
2021-01-13,US,USA,United States,1304701,15222515,956789,1019107,12901663,695005,268200,2064150,246493,Admin,,
2021-01-14,US,USA,United States,1295742,16518257,977844,1145333,14046996,736642,132890,2197040,226136,Admin,,
2021-01-15,US,USA,United States,1245202,17763459,982439,1112476,15159472,776333,117959,2314999,191950,Admin,,
2021-01-16,US,USA,United States,645684,18409143,1003179,567594,15727066,805091,70613,2385612,183951,Admin,,
2021-01-17,US,USA,United States,300239,18709382,1010863,255801,15982867,816862,41352,2426964,180091,Admin,,
2021-01-18,US,USA,United States,867665,19577047,984542,633487,16616354,805244,224419,2651383,166620,Admin,,
2021-01-19,US,USA,United States,1328141,20905188,998196,965281,17581635,814154,347650,2999033,171869,Admin,,
2021-01-20,US,USA,United States,1604555,22509743,1041032,1169916,18751551,835698,415316,3414349,192885,Admin,,
2021-01-21,US,USA,United States,1621486,24131229,1087567,1333232,20084783,862541,267260,3681609,212081,Admin,,
2021-01-22,US,USA,United States,1606703,25737932,1139210,1383104,21467887,901202,204217,3885826,224403,Admin,,
2021-01-23,US,USA,United States,901142,26639074,1175704,741049,22208936,925981,147052,4032878,235323,Admin,,
2021-01-24,US,USA,United States,393082,27032156,1188967,300738,22509674,932401,86355,4119233,241752,Admin,,
2021-01-25,US,USA,United States,1345712,28377868,1257260,851559,23361233,963554,476033,4595266,277697,Admin,,
2021-01-26,US,USA,United States,1640279,30018147,1301851,1049581,24410814,975597,569195,5164461,309346,Admin,,
2021-01-27,US,USA,United States,1905380,31923527,1344826,1245014,25655828,986325,635485,5799946,340799,Admin,,
2021-01-28,US,USA,United States,1934167,33857694,1389495,1364167,27019995,990745,544546,6344492,380411,Admin,,
2021-01-29,US,USA,United States,1878898,35736592,1428380,1357663,28377658,987110,483459,6827951,420303,Admin,,
2021-01-30,US,USA,United States,1013768,36750360,1444469,761839,29139497,990080,237105,7065056,433168,Admin,,
2021-01-31,US,USA,United States,458052,37208412,1453750,325566,29465063,993627,123841,7188897,438523,Admin,,
2021-02-01,US,USA,United States,1330814,38539226,1451622,751816,30216879,979378,551941,7740838,449367,Admin,,
2021-02-02,US,USA,United States,1662174,40201400,1454750,959210,31176089,966468,681995,8422833,465481,Admin,,
2021-02-03,US,USA,United States,2113454,42314854,1484475,1260709,32436798,968710,819234,9242067,491731,Admin,,
