Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12752,12752,12752,11228,11228,11228,1355,1355,1355,1435,1435,1435,Admin,,
2020-12-14,US,USA,United States,3814,16566,8283,3686,14914,7457,5,1360,680,23,1458,729,Admin,,
2020-12-15,US,USA,United States,49463,66029,22009,45992,60906,20302,27,1387,462,49,1507,502,Admin,,
2020-12-16,US,USA,United States,159783,225812,56453,152840,213746,53437,207,1594,399,232,1739,434,Admin,,
2020-12-17,US,USA,United States,272694,498506,99701,261633,475379,95076,512,2106,421,533,2272,454,Admin,,
2020-12-18,US,USA,United States,415238,913744,152290,403338,878717,146453,658,2764,461,661,2933,488,Admin,,
2020-12-19,US,USA,United States,181093,1094837,156405,176236,1054953,150708,745,3509,501,746,3679,525,Admin,,
2020-12-20,US,USA,United States,103646,1198483,169390,101285,1156238,163573,521,4030,382,559,4238,400,Admin,,
2020-12-21,US,USA,United States,379025,1577508,222991,370325,1526563,215950,865,4895,505,869,5107,521,Admin,,
2020-12-22,US,USA,United States,445407,2022915,279555,435919,1962482,271654,2109,7004,802,2112,7219,816,Admin,,
2020-12-23,US,USA,United States,565900,2588815,337571,553576,2516058,328902,1724,8728,1019,1729,8948,1029,Admin,,
2020-12-24,US,USA,United States,193695,2782510,326286,188066,2704124,318392,889,9617,1073,892,9840,1081,Admin,,
2020-12-25,US,USA,United States,12145,2794655,268701,12032,2716156,262491,55,9672,987,55,9895,994,Admin,,
2020-12-26,US,USA,United States,137948,2932603,262538,135354,2851510,256651,386,10058,936,389,10284,943,Admin,,
