Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,19002,19002,19002,16296,16296,16296,3239,3239,3239,Admin,,
2020-12-14,US,USA,United States,4264,23266,11633,4137,20433,10217,88,3327,1663,Admin,,
2020-12-15,US,USA,United States,48990,72256,24085,46404,66837,22279,173,3500,1166,Admin,,
2020-12-16,US,USA,United States,160320,232576,58144,153471,220308,55077,349,3849,962,Admin,,
2020-12-17,US,USA,United States,273301,505877,101175,263554,483862,96772,538,4387,877,Admin,,
2020-12-18,US,USA,United States,415636,921513,153585,403993,887855,147976,910,5297,882,Admin,,
2020-12-19,US,USA,United States,181543,1103056,157579,176773,1064628,152090,931,6228,889,Admin,,
2020-12-20,US,USA,United States,105045,1208101,169871,102255,1166883,164370,607,6835,513,Admin,,
2020-12-21,US,USA,United States,381697,1589798,223790,373704,1540587,217165,1106,7941,659,Admin,,
2020-12-22,US,USA,United States,448053,2037851,280799,439233,1979820,273283,2355,10296,970,Admin,,
2020-12-23,US,USA,United States,571585,2609436,339551,559581,2539401,331299,1928,12224,1196,Admin,,
2020-12-24,US,USA,United States,195308,2804744,328409,190124,2729525,320809,847,13071,1240,Admin,,
2020-12-25,US,USA,United States,12514,2817258,270820,12387,2741912,264865,80,13151,1122,Admin,,
2020-12-26,US,USA,United States,140379,2957637,264940,137474,2879386,259251,531,13682,1064,Admin,,
2020-12-27,US,USA,United States,95558,3053195,263584,92781,2972167,257898,527,14209,1053,Admin,,
2020-12-28,US,USA,United States,585534,3638729,292704,573097,3545264,286382,2853,17062,1303,Admin,,
2020-12-29,US,USA,United States,714087,4352816,330709,696483,4241747,323132,4059,21121,1546,Admin,,
2020-12-30,US,USA,United States,834974,5187790,368336,816510,5058257,359837,6331,27452,2175,Admin,,
2020-12-31,US,USA,United States,418297,5606087,400191,409666,5467923,391200,2679,30131,2437,Admin,,
2021-01-01,US,USA,United States,78359,5684446,409598,72345,5540268,399765,4880,35011,3122,Admin,,
2021-01-02,US,USA,United States,259480,5943926,426612,251397,5791665,416040,2807,37818,3448,Admin,,
2021-01-03,US,USA,United States,136160,6080086,432413,128956,5920621,421208,2384,40202,3713,Admin,,
2021-01-04,US,USA,United States,646797,6726883,441164,589746,6510367,423586,44372,84574,9644,Admin,,
2021-01-05,US,USA,United States,819554,7546437,456231,721575,7231942,427171,86353,170927,21400,Admin,,
2021-01-06,US,USA,United States,1011951,8558388,481514,825402,8057344,428441,170058,340985,44790,Admin,,
2021-01-07,US,USA,United States,1156050,9714438,586907,858782,8916126,492600,274712,615697,83652,Admin,,
2021-01-08,US,USA,United States,1221333,10935771,750189,839412,9755538,602181,355711,971408,133771,Admin,,
2021-01-09,US,USA,United States,503680,11439451,785075,367828,10123366,618814,126887,1098295,151496,Admin,,
2021-01-10,US,USA,United States,247631,11687082,800999,174215,10297581,625280,68282,1166577,160910,Admin,,
2021-01-11,US,USA,United States,1060771,12747853,860138,719461,11017042,643811,317986,1484563,199998,Admin,,
2021-01-12,US,USA,United States,1244937,13992790,920907,909221,11926263,670617,310408,1794971,232006,Admin,,
2021-01-13,US,USA,United States,1313081,15305871,963926,1024068,12950331,698998,268408,2063379,246056,Admin,,
2021-01-14,US,USA,United States,1302278,16608149,984815,1149171,14099502,740482,132899,2196278,225797,Admin,,
2021-01-15,US,USA,United States,1255255,17863404,989661,1119848,15219350,780545,118272,2314550,191877,Admin,,
2021-01-16,US,USA,United States,651476,18514880,1010775,570248,15789598,809462,70648,2385198,183843,Admin,,
2021-01-17,US,USA,United States,305865,18820745,1019094,257043,16046641,821294,41396,2426594,180002,Admin,,
2021-01-18,US,USA,United States,877485,19698230,992911,636094,16682735,809385,226020,2652614,166864,Admin,,
2021-01-19,US,USA,United States,1340671,21038901,1006587,970472,17653207,818135,348235,3000849,172268,Admin,,
2021-01-20,US,USA,United States,1614094,22652995,1049589,1174530,18827737,839629,415609,3416458,193297,Admin,,
2021-01-21,US,USA,United States,1631015,24284010,1096551,1338427,20166164,866666,268195,3684653,212625,Admin,,
2021-01-22,US,USA,United States,1614602,25898612,1147886,1387771,21553935,904941,203724,3888377,224832,Admin,,
2021-01-23,US,USA,United States,904123,26802735,1183979,742449,22296384,929541,147187,4035564,235766,Admin,,
2021-01-24,US,USA,United States,395502,27198237,1196784,301981,22598365,935961,86603,4122167,242224,Admin,,
2021-01-25,US,USA,United States,1355449,28553686,1265065,855034,23453399,967238,476308,4598475,277980,Admin,,
2021-01-26,US,USA,United States,1650136,30203822,1309274,1053961,24507360,979165,570122,5168597,309678,Admin,,
2021-01-27,US,USA,United States,1917647,32121469,1352639,1250169,25757529,989970,635638,5804235,341111,Admin,,
2021-01-28,US,USA,United States,1946697,34068166,1397736,1368909,27126438,994325,545906,6350141,380784,Admin,,
2021-01-29,US,USA,United States,1890566,35958732,1437160,1362320,28488758,990689,482120,6832261,420554,Admin,,
2021-01-30,US,USA,United States,1019222,36977954,1453602,764801,29253559,993882,236670,7068931,433338,Admin,,
2021-01-31,US,USA,United States,460309,37438263,1462860,326387,29579946,997369,124657,7193588,438774,Admin,,
2021-02-01,US,USA,United States,1349931,38788194,1462072,760253,30340199,983829,554742,7748330,449979,Admin,,
2021-02-02,US,USA,United States,1673840,40462034,1465458,963015,31303214,970836,680596,8428926,465761,Admin,,
2021-02-03,US,USA,United States,2126894,42588928,1495351,1265804,32569018,973070,817912,9246838,491800,Admin,,
2021-02-04,US,USA,United States,2329305,44918233,1550009,1395411,33964429,976856,893119,10139957,541402,Admin,,
2021-02-05,US,USA,United States,2335295,47253528,1613542,1358014,35322443,976241,935742,11075699,606205,Admin,,
2021-02-06,US,USA,United States,1296215,48549743,1653112,858915,36181358,989686,412786,11488485,631364,Admin,,
2021-02-07,US,USA,United States,446767,48996510,1651178,280066,36461424,983068,154514,11642999,635630,Admin,,
2021-02-08,US,USA,United States,1564626,50561136,1681848,840393,37301817,994517,690766,12333765,655062,Admin,,
2021-02-09,US,USA,United States,1958886,52520022,1722569,1044593,38346410,1006171,875501,13209266,682905,Admin,,
2021-02-10,US,USA,United States,2286141,54806163,1745319,1228298,39574708,1000813,1018184,14227450,711516,Admin,,
2021-02-11,US,USA,United States,2390034,57196197,1753994,1279024,40853732,984186,1069238,15296688,736675,Admin,,
2021-02-12,US,USA,United States,2568215,59764412,1787269,1382250,42235982,987648,1136200,16432888,765312,Admin,,
2021-02-13,US,USA,United States,1470533,61234945,1812171,868848,43104830,989067,567991,17000879,787484,Admin,,
2021-02-14,US,USA,United States,591436,61826381,1832838,347317,43452147,998675,226559,17227438,797777,Admin,,
2021-02-15,US,USA,United States,1172263,62998644,1776786,619849,44071996,967168,522046,17749484,773674,Admin,,
2021-02-16,US,USA,United States,1616554,64615198,1727882,802280,44874276,932552,775420,18524904,759376,Admin,,
2021-02-17,US,USA,United States,1956680,66571878,1680816,935846,45810122,890773,980524,19505428,753996,Admin,,
2021-02-18,US,USA,United States,1849272,68421150,1603564,840648,46650770,828148,958443,20463871,738169,Admin,,
2021-02-19,US,USA,United States,1959725,70380875,1516637,839713,47490483,750643,1070939,21534810,728846,Admin,,
2021-02-20,US,USA,United States,1307374,71688249,1493329,611456,48101939,713873,663616,22198426,742506,Admin,,
2021-02-21,US,USA,United States,592793,72281042,1493523,260706,48362645,701500,313767,22512193,754965,Admin,,
2021-02-22,US,USA,United States,1454971,73736013,1533909,632866,48995511,703359,777224,23289417,791419,Admin,,
2021-02-23,US,USA,United States,1932826,75668839,1579091,889139,49884650,715768,995078,24284495,822798,Admin,,
2021-02-24,US,USA,United States,2515911,78184750,1658981,1263254,51147904,762540,1201352,25485847,854345,Admin,,
2021-02-25,US,USA,United States,2920162,81104912,1811966,1552732,52700636,864267,1302604,26788451,903511,Admin,,
2021-02-26,US,USA,United States,3094854,84199766,1974127,1694168,54394804,986332,1336488,28124939,941447,Admin,,
2021-02-27,US,USA,United States,1992679,86192445,2072028,1154730,55549534,1063942,798794,28923733,960758,Admin,,
2021-02-28,US,USA,United States,851960,87044405,2109051,542823,56092357,1104245,285019,29208752,956651,Admin,,
2021-03-01,US,USA,United States,1998683,89043088,2186725,1184166,57276523,1183002,761206,29969958,954363,Admin,,
2021-03-02,US,USA,United States,2451882,91494970,2260875,1476404,58752927,1266897,930816,30900774,945182,Admin,,
2021-03-03,US,USA,United States,2895222,94390192,2315063,1751609,60504536,1336662,1100475,32001249,930771,Admin,,
2021-03-04,US,USA,United States,3195377,97585569,2354379,1971454,62475990,1396479,1214410,33215659,918172,Admin,,
2021-03-05,US,USA,United States,3218402,100803971,2372029,2022180,64498170,1443338,1270145,34485804,908695,Admin,,
2021-03-06,US,USA,United States,2053126,102857097,2380664,1357742,65855912,1472340,846336,35332140,915486,Admin,,
