Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,21848,21848,21848,18572,18572,18572,3884,3884,3884,Admin,,
2020-12-14,US,USA,United States,4322,26170,13085,4185,22757,11379,96,3980,1990,Admin,,
2020-12-15,US,USA,United States,48708,74878,24959,46509,69266,23089,195,4175,1391,Admin,,
2020-12-16,US,USA,United States,158803,233681,58420,153370,222636,55659,381,4556,1139,Admin,,
2020-12-17,US,USA,United States,270520,504201,100840,263484,486120,97224,560,5116,1023,Admin,,
2020-12-18,US,USA,United States,413006,917207,152867,404465,890585,148431,964,6080,1013,Admin,,
2020-12-19,US,USA,United States,180670,1097877,156839,176918,1067503,152500,938,7018,1002,Admin,,
2020-12-20,US,USA,United States,104172,1202049,168600,102322,1169825,164465,649,7667,540,Admin,,
2020-12-21,US,USA,United States,380364,1582413,222320,374062,1543887,217304,1088,8755,682,Admin,,
2020-12-22,US,USA,United States,447845,2030258,279340,439519,1983406,273449,2307,11062,983,Admin,,
2020-12-23,US,USA,United States,571379,2601637,338279,560115,2543521,331555,1978,13040,1212,Admin,,
2020-12-24,US,USA,United States,195350,2796987,327540,190529,2734050,321133,902,13942,1260,Admin,,
2020-12-25,US,USA,United States,12562,2809549,270334,12428,2746478,265128,87,14029,1135,Admin,,
2020-12-26,US,USA,United States,140771,2950320,264634,137905,2884383,259554,605,14634,1088,Admin,,
2020-12-27,US,USA,United States,96277,3046597,263506,93458,2977841,258288,555,15189,1074,Admin,,
2020-12-28,US,USA,United States,585987,3632584,292881,574263,3552104,286888,2742,17931,1310,Admin,,
2020-12-29,US,USA,United States,715800,4348384,331160,698996,4251100,323956,4017,21948,1555,Admin,,
2020-12-30,US,USA,United States,836195,5184579,368991,819753,5070853,361047,5816,27764,2103,Admin,,
2020-12-31,US,USA,United States,419721,5604300,401044,411284,5482137,392584,2615,30379,2348,Admin,,
2021-01-01,US,USA,United States,84600,5688900,411335,77857,5559994,401931,5275,35654,3089,Admin,,
2021-01-02,US,USA,United States,260819,5949719,428485,252260,5812254,418267,2573,38227,3370,Admin,,
2021-01-03,US,USA,United States,136474,6086193,434228,129436,5941690,423407,2274,40501,3616,Admin,,
