Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,14433,14433,14433,12932,12932,12932,1766,1766,1766,Admin,,
2020-12-14,US,USA,United States,4135,18568,9284,4038,16970,8485,54,1820,910,Admin,,
2020-12-15,US,USA,United States,49763,68331,22777,47299,64269,21423,144,1964,654,Admin,,
2020-12-16,US,USA,United States,161417,229748,57437,154772,219041,54760,311,2275,568,Admin,,
2020-12-17,US,USA,United States,274558,504306,100861,264802,483843,96769,609,2884,576,Admin,,
2020-12-18,US,USA,United States,417998,922304,153717,406360,890203,148367,816,3700,616,Admin,,
2020-12-19,US,USA,United States,182998,1105302,157900,178212,1068415,152631,916,4616,659,Admin,,
2020-12-20,US,USA,United States,105856,1211158,170960,103094,1171509,165511,622,5238,496,Admin,,
2020-12-21,US,USA,United States,382294,1593452,224983,374383,1545892,218417,1013,6251,633,Admin,,
2020-12-22,US,USA,United States,448813,2042265,281990,439546,1985438,274453,2296,8547,940,Admin,,
2020-12-23,US,USA,United States,571146,2613411,340523,560375,2545813,332396,1858,10405,1161,Admin,,
2020-12-24,US,USA,United States,195767,2809178,329267,190686,2736499,321808,826,11231,1192,Admin,,
2020-12-25,US,USA,United States,12478,2821656,271336,12349,2748848,265521,81,11312,1087,Admin,,
2020-12-26,US,USA,United States,139799,2961455,265164,137465,2886313,259700,495,11807,1027,Admin,,
2020-12-27,US,USA,United States,94938,3056393,263605,92789,2979102,258228,506,12313,1010,Admin,,
2020-12-28,US,USA,United States,585172,3641565,292587,573009,3552111,286603,2751,15064,1259,Admin,,
2020-12-29,US,USA,United States,713694,4355259,330427,696008,4248119,323240,4068,19132,1512,Admin,,
2020-12-30,US,USA,United States,833455,5188714,367900,815457,5063576,359680,6687,25819,2202,Admin,,
2020-12-31,US,USA,United States,416945,5605659,399497,408907,5472483,390855,2643,28462,2461,Admin,,
2021-01-01,US,USA,United States,71632,5677291,407947,66832,5539315,398638,4360,32822,3072,Admin,,
2021-01-02,US,USA,United States,258343,5935634,424882,250403,5789718,414772,2706,35528,3388,Admin,,
2021-01-03,US,USA,United States,135325,6070959,430652,128185,5917903,419829,2355,37883,3652,Admin,,
2021-01-04,US,USA,United States,645273,6716232,439238,588647,6506550,422063,44880,82763,9671,Admin,,
