Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12886,12886,12886,11361,11361,11361,1355,1355,1355,1464,1464,1464,Admin,,
2020-12-14,US,USA,United States,3866,16752,8376,3738,15099,7550,5,1360,680,31,1495,747,Admin,,
2020-12-15,US,USA,United States,49601,66353,22117,46130,61229,20410,27,1387,462,63,1558,519,Admin,,
2020-12-16,US,USA,United States,160313,226666,56666,153368,214597,53649,208,1595,399,246,1804,451,Admin,,
2020-12-17,US,USA,United States,273365,500031,100006,262146,476743,95349,516,2111,422,545,2349,469,Admin,,
2020-12-18,US,USA,United States,416128,916159,152693,403989,880732,146789,665,2776,463,675,3024,504,Admin,,
2020-12-19,US,USA,United States,181284,1097443,156777,176378,1057110,151016,783,3559,508,785,3809,544,Admin,,
2020-12-20,US,USA,United States,103827,1201270,169769,101458,1158568,163887,527,4086,390,566,4375,415,Admin,,
2020-12-21,US,USA,United States,379799,1581069,223473,370944,1529512,216345,886,4972,516,899,5274,539,Admin,,
2020-12-22,US,USA,United States,446142,2027211,280122,436553,1966065,272119,2137,7109,817,2148,7422,837,Admin,,
2020-12-23,US,USA,United States,567044,2594255,338227,554572,2520637,329434,1767,8876,1040,1773,9195,1055,Admin,,
2020-12-24,US,USA,United States,193936,2788191,326880,188261,2708898,318879,903,9779,1095,908,10103,1107,Admin,,
2020-12-25,US,USA,United States,12168,2800359,269171,12053,2720951,262888,57,9836,1009,57,10160,1019,Admin,,
2020-12-26,US,USA,United States,138073,2938432,262998,135457,2856408,257043,401,10237,954,404,10564,965,Admin,,
2020-12-27,US,USA,United States,93074,3031506,261462,91029,2947437,255553,368,10605,931,415,10979,943,Admin,,
2020-12-28,US,USA,United States,577834,3609340,289753,563201,3510638,283018,2488,13093,1160,2496,13475,1171,Admin,,
2020-12-29,US,USA,United States,707129,4316469,327036,684714,4195352,318470,3818,16911,1400,3826,17301,1411,Admin,,
2020-12-30,US,USA,United States,826876,5143345,364155,802652,4998004,353910,5998,22909,2005,6004,23305,2015,Admin,,
2020-12-31,US,USA,United States,414862,5558207,395716,402764,5400768,384553,2357,25266,2212,2360,25665,2223,Admin,,
2021-01-01,US,USA,United States,51301,5609508,401307,48281,5449049,389728,2161,27427,2513,2312,27977,2545,Admin,,
2021-01-02,US,USA,United States,251277,5860785,417479,243898,5692947,405220,2429,29856,2803,2438,30415,2835,Admin,,
2021-01-03,US,USA,United States,130513,5991298,422827,123955,5816902,409924,2198,32054,3064,2201,32616,3091,Admin,,
2021-01-04,US,USA,United States,632736,6624034,430670,576761,6393663,411861,42803,74857,8823,42828,75444,8852,Admin,,
2021-01-05,US,USA,United States,798867,7422901,443776,701942,7095605,414322,83070,157927,20145,83093,158537,20176,Admin,,
2021-01-06,US,USA,United States,993697,8416598,467607,808658,7904263,415180,167339,325266,43194,167383,325920,43230,Admin,,
2021-01-07,US,USA,United States,1130577,9547175,569852,837794,8742057,477327,270885,596151,81555,270902,596822,81593,Admin,,
2021-01-08,US,USA,United States,1195238,10742413,733272,819145,9561202,587450,352739,948890,131638,352767,949589,131658,Admin,,
2021-01-09,US,USA,United States,491560,11233973,767598,359065,9920267,603903,124743,1073633,149111,124749,1074338,149131,Admin,,
2021-01-10,US,USA,United States,239877,11473850,783221,168464,10088731,610261,67556,1141189,158448,67569,1141907,158470,Admin,,
2021-01-11,US,USA,United States,1033938,12507788,840536,699033,10787764,627729,315118,1456307,197350,315144,1457051,197372,Admin,,
2021-01-12,US,USA,United States,1213597,13721385,899783,884387,11672151,653792,307255,1763562,229376,307285,1764336,229399,Admin,,
2021-01-13,US,USA,United States,1285722,15007107,941501,1000608,12672759,681214,264766,2028328,243295,264788,2029124,243314,Admin,,
2021-01-14,US,USA,United States,1276741,16283848,962381,1128235,13800994,722705,130268,2158596,223206,130289,2159413,223227,Admin,,
2021-01-15,US,USA,United States,1222095,17505943,966218,1092274,14893268,761724,115136,2273732,189263,115174,2274587,189285,Admin,,
2021-01-16,US,USA,United States,634495,18140438,986637,558203,15451471,790172,68812,2342544,181273,68826,2343413,181296,Admin,,
2021-01-17,US,USA,United States,294107,18434545,994385,251453,15702924,802028,40001,2382545,177337,40004,2383417,177358,Admin,,
2021-01-18,US,USA,United States,847276,19281821,967719,619390,16322314,790650,218876,2601421,163588,218908,2602325,163610,Admin,,
2021-01-19,US,USA,United States,1304854,20586675,980755,947861,17270175,799718,338866,2940287,168104,338882,2941207,168124,Admin,,
2021-01-20,US,USA,United States,1572123,22158798,1021670,1145846,18416021,820466,405767,3346054,188247,405794,3347001,188268,Admin,,
2021-01-21,US,USA,United States,1586923,23745721,1065981,1304827,19720848,845693,260060,3606114,206788,260093,3607094,206811,Admin,,
2021-01-22,US,USA,United States,1581954,25327675,1117390,1362528,21083376,884301,199757,3805871,218877,199773,3806867,218897,Admin,,
2021-01-23,US,USA,United States,885967,26213642,1153314,730163,21813539,908867,143475,3949346,229543,143484,3950351,229562,Admin,,
2021-01-24,US,USA,United States,383405,26597047,1166071,294658,22108197,915039,83312,4032658,235730,83319,4033670,235750,Admin,,
2021-01-25,US,USA,United States,1317354,27914401,1233225,835740,22943937,945946,462620,4495278,270551,462639,4496309,270569,Admin,,
2021-01-26,US,USA,United States,1617979,29532380,1277957,1037564,23981501,958761,556472,5051750,301638,556494,5052803,301656,Admin,,
2021-01-27,US,USA,United States,1874199,31406579,1321111,1224065,25205566,969935,619608,5671358,332186,619627,5672430,332204,Admin,,
2021-01-28,US,USA,United States,1901153,33307732,1366001,1347915,26553481,976090,529042,6200400,370612,529073,6201503,370629,Admin,,
2021-01-29,US,USA,United States,1851257,35158989,1404473,1340410,27893891,972931,472075,6672475,409515,472098,6673601,409533,Admin,,
2021-01-30,US,USA,United States,996739,36155728,1420298,751812,28645703,976023,230174,6902649,421900,230176,6903777,421918,Admin,,
2021-01-31,US,USA,United States,446101,36601829,1429254,320133,28965836,979663,118596,7021245,426941,118607,7022384,426959,Admin,,
2021-02-01,US,USA,United States,1278563,37880392,1423713,724042,29689878,963706,530646,7551891,436659,530830,7553214,436700,Admin,,
2021-02-02,US,USA,United States,1625886,39506278,1424842,941644,30631522,950003,661489,8213380,451661,661542,8214756,451707,Admin,,
2021-02-03,US,USA,United States,2075800,41582078,1453642,1242407,31873929,952623,800466,9013846,477498,800514,9015270,477548,Admin,,
2021-02-04,US,USA,United States,2264042,43846120,1505484,1363303,33237232,954822,871203,9885049,526378,871261,9886531,526432,Admin,,
2021-02-05,US,USA,United States,2272526,46118646,1565665,1332721,34569953,953723,914379,10799428,589565,914437,10800968,589623,Admin,,
2021-02-06,US,USA,United States,1263269,47381915,1603741,841639,35411592,966556,404659,11204087,614491,404698,11205666,614555,Admin,,
2021-02-07,US,USA,United States,434190,47816105,1602039,276716,35688308,960353,149891,11353978,618962,149910,11355576,619027,Admin,,
2021-02-08,US,USA,United States,1507088,49323193,1634685,819799,36508107,974033,667229,12021207,638474,667295,12022871,638522,Admin,,
2021-02-09,US,USA,United States,1893123,51216316,1672862,1021086,37529193,985382,851903,12873110,665676,851974,12874845,665727,Admin,,
