Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12301,12301,12301,10785,10785,10785,1355,1355,1355,1389,1389,1389,Admin,,
2020-12-14,US,USA,United States,3667,15968,7984,3548,14333,7167,4,1359,680,6,1395,697,Admin,,
2020-12-15,US,USA,United States,48994,64962,21654,45568,59901,19967,25,1384,461,27,1422,474,Admin,,
2020-12-16,US,USA,United States,158449,223411,55852,151587,211488,52872,200,1584,396,204,1626,406,Admin,,
2020-12-17,US,USA,United States,271600,495011,99002,260774,472262,94452,486,2070,414,487,2113,422,Admin,,
2020-12-18,US,USA,United States,412782,907793,151298,401407,873669,145612,581,2651,442,581,2694,449,Admin,,
2020-12-19,US,USA,United States,180032,1087825,155403,175375,1049044,149863,704,3355,479,705,3399,485,Admin,,
2020-12-20,US,USA,United States,102797,1190622,168331,100618,1149662,162697,482,3837,355,483,3882,356,Admin,,
2020-12-21,US,USA,United States,376991,1567613,221663,368596,1518258,214846,797,4634,468,800,4682,469,Admin,,
2020-12-22,US,USA,United States,443246,2010859,277985,434117,1952375,270353,1906,6540,737,1907,6589,738,Admin,,
2020-12-23,US,USA,United States,560827,2571686,335467,548803,2501178,327099,1600,8140,937,1601,8190,937,Admin,,
2020-12-24,US,USA,United States,191599,2763285,324039,186087,2687265,316429,840,8980,987,841,9031,988,Admin,,
2020-12-25,US,USA,United States,11959,2775244,266778,11865,2699130,260780,39,9019,910,39,9070,910,Admin,,
2020-12-26,US,USA,United States,136766,2912010,260597,134312,2833442,254914,323,9342,855,325,9395,856,Admin,,
2020-12-27,US,USA,United States,91878,3003888,259038,90015,2923457,253399,302,9644,830,303,9698,830,Admin,,
2020-12-28,US,USA,United States,569060,3572948,286476,555060,3478517,280037,2201,11845,1030,2202,11900,1031,Admin,,
2020-12-29,US,USA,United States,697960,4270908,322864,677204,4155721,314764,2713,14558,1145,2715,14615,1146,Admin,,
2020-12-30,US,USA,United States,816129,5087037,359335,793626,4949347,349738,4842,19400,1609,4845,19460,1610,Admin,,
2020-12-31,US,USA,United States,409335,5496372,390441,398019,5347366,380014,1814,21214,1748,1814,21274,1749,Admin,,
2021-01-01,US,USA,United States,42378,5538750,394786,40462,5387828,384100,1152,22366,1907,1181,22455,1912,Admin,,
2021-01-02,US,USA,United States,246653,5785403,410484,239997,5627825,399198,2045,24411,2153,2047,24502,2158,Admin,,
2021-01-03,US,USA,United States,127936,5913339,415635,121764,5749589,403733,2045,26456,2402,2046,26548,2407,Admin,,
2021-01-04,US,USA,United States,621000,6534339,423055,566905,6316494,405425,41422,67878,8005,41426,67974,8010,Admin,,
2021-01-05,US,USA,United States,779821,7314160,434750,685183,7001677,406565,81437,149315,19251,81442,149416,19257,Admin,,
2021-01-06,US,USA,United States,969483,8283643,456658,788054,7789731,405769,164717,314032,42090,164726,314142,42097,Admin,,
2021-01-07,US,USA,United States,1110275,9393918,556792,822458,8612189,466403,266920,580952,79963,266922,581064,79970,Admin,,
2021-01-08,US,USA,United States,1175735,10569653,718700,805320,9417509,575669,348125,929077,129530,348130,929194,129534,Admin,,
