Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,19621,19621,19621,16767,16767,16767,3396,3396,3396,Admin,,
2020-12-14,US,USA,United States,4282,23903,11951,4153,20920,10460,89,3485,1742,Admin,,
2020-12-15,US,USA,United States,48519,72422,24140,46334,67254,22418,179,3664,1221,Admin,,
2020-12-16,US,USA,United States,158479,230901,57725,153082,220336,55084,357,4021,1005,Admin,,
2020-12-17,US,USA,United States,270049,500950,100190,263088,483424,96685,531,4552,910,Admin,,
2020-12-18,US,USA,United States,412570,913520,152253,404121,887545,147924,932,5484,914,Admin,,
2020-12-19,US,USA,United States,180598,1094118,156302,176893,1064438,152063,934,6418,916,Admin,,
2020-12-20,US,USA,United States,103873,1197991,168338,102070,1166508,164249,622,7040,520,Admin,,
2020-12-21,US,USA,United States,380279,1578270,222052,374019,1540527,217087,1115,8155,667,Admin,,
2020-12-22,US,USA,United States,447394,2025664,279034,438925,1979452,273171,2407,10562,985,Admin,,
2020-12-23,US,USA,United States,570715,2596379,337925,559367,2538819,331212,1977,12539,1216,Admin,,
2020-12-24,US,USA,United States,195071,2791450,327214,190299,2729118,320813,876,13415,1266,Admin,,
2020-12-25,US,USA,United States,12535,2803985,270066,12405,2741523,264854,83,13498,1144,Admin,,
2020-12-26,US,USA,United States,140431,2944416,264328,137582,2879105,259238,547,14045,1089,Admin,,
2020-12-27,US,USA,United States,95672,3040088,263156,92879,2971984,257925,541,14586,1078,Admin,,
2020-12-28,US,USA,United States,584375,3624463,292313,572758,3544742,286316,2912,17498,1334,Admin,,
2020-12-29,US,USA,United States,712378,4336841,330168,696137,4240879,323061,4081,21579,1573,Admin,,
2020-12-30,US,USA,United States,832869,5169710,367618,816263,5057142,359760,6266,27845,2186,Admin,,
