Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13766,13766,13766,12269,12269,12269,1546,1546,1546,Admin,,
2020-12-14,US,USA,United States,4004,17770,8885,3911,16180,8090,43,1589,794,Admin,,
2020-12-15,US,USA,United States,49422,67192,22397,46990,63170,21057,109,1698,566,Admin,,
2020-12-16,US,USA,United States,160675,227867,56966,154066,217236,54309,292,1990,497,Admin,,
2020-12-17,US,USA,United States,273616,501483,100296,263951,481187,96237,570,2560,512,Admin,,
2020-12-18,US,USA,United States,416953,918436,153072,405415,886602,147767,781,3341,556,Admin,,
2020-12-19,US,USA,United States,182822,1101258,157322,178071,1064673,152096,893,4234,604,Admin,,
2020-12-20,US,USA,United States,105588,1206846,170440,102837,1167510,165034,607,4841,470,Admin,,
2020-12-21,US,USA,United States,381548,1588394,224374,373762,1541272,217870,973,5814,603,Admin,,
2020-12-22,US,USA,United States,447700,2036094,281271,438588,1979860,273813,2222,8036,905,Admin,,
2020-12-23,US,USA,United States,569702,2605796,339704,558603,2538463,331604,1787,9823,1119,Admin,,
2020-12-24,US,USA,United States,194983,2800779,328470,189954,2728417,321033,782,10605,1149,Admin,,
2020-12-25,US,USA,United States,12391,2813170,270676,12273,2740690,264870,72,10677,1048,Admin,,
2020-12-26,US,USA,United States,139217,2952387,264447,136952,2877642,258996,448,11125,984,Admin,,
2020-12-27,US,USA,United States,94526,3046913,262866,92417,2970059,257507,478,11603,966,Admin,,
2020-12-28,US,USA,United States,582761,3629674,291611,571076,3541135,285695,2593,14196,1197,Admin,,
2020-12-29,US,USA,United States,711010,4340684,329227,693503,4234638,322111,3958,18154,1445,Admin,,
