Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,19051,19051,19051,16335,16335,16335,3249,3249,3249,Admin,,
2020-12-14,US,USA,United States,4269,23320,11660,4141,20476,10238,88,3337,1668,Admin,,
2020-12-15,US,USA,United States,48999,72319,24106,46412,66888,22296,174,3511,1170,Admin,,
2020-12-16,US,USA,United States,160343,232662,58165,153494,220382,55096,349,3860,965,Admin,,
2020-12-17,US,USA,United States,273326,505988,101197,263578,483960,96792,538,4398,879,Admin,,
2020-12-18,US,USA,United States,415671,921659,153609,404026,887986,147998,912,5310,885,Admin,,
2020-12-19,US,USA,United States,181557,1103216,157602,176787,1064773,152110,931,6241,891,Admin,,
2020-12-20,US,USA,United States,105068,1208284,169890,102276,1167049,164388,609,6850,514,Admin,,
2020-12-21,US,USA,United States,381738,1590022,223814,373741,1540790,217188,1109,7959,660,Admin,,
2020-12-22,US,USA,United States,448116,2038138,280831,439292,1980082,273313,2357,10316,972,Admin,,
2020-12-23,US,USA,United States,571668,2609806,339592,559660,2539742,331337,1930,12246,1198,Admin,,
2020-12-24,US,USA,United States,195331,2805137,328449,190146,2729888,320847,848,13094,1242,Admin,,
2020-12-25,US,USA,United States,12515,2817652,270856,12388,2742276,264899,80,13174,1123,Admin,,
2020-12-26,US,USA,United States,140396,2958048,264976,137491,2879767,259285,531,13705,1066,Admin,,
2020-12-27,US,USA,United States,95567,3053615,263618,92788,2972555,257929,527,14232,1054,Admin,,
2020-12-28,US,USA,United States,585594,3639209,292741,573152,3545707,286417,2854,17086,1303,Admin,,
2020-12-29,US,USA,United States,714172,4353381,330749,696562,4242269,323170,4065,21151,1547,Admin,,
2020-12-30,US,USA,United States,835052,5188433,368375,816578,5058847,359872,6340,27491,2177,Admin,,
2020-12-31,US,USA,United States,418346,5606779,400234,409712,5468559,391239,2683,30174,2440,Admin,,
2021-01-01,US,USA,United States,78535,5685314,409666,72498,5541057,399826,4900,35074,3128,Admin,,
2021-01-02,US,USA,United States,259524,5944838,426684,251434,5792491,416103,2813,37887,3454,Admin,,
2021-01-03,US,USA,United States,136183,6081021,432486,128972,5921463,421273,2389,40276,3720,Admin,,
2021-01-04,US,USA,United States,646871,6727892,441240,589804,6511267,423651,44383,84659,9653,Admin,,
2021-01-05,US,USA,United States,819653,7547545,456309,721656,7232923,427236,86366,171025,21410,Admin,,
2021-01-06,US,USA,United States,1012044,8559589,481593,825464,8058387,428506,170080,341105,44802,Admin,,
2021-01-07,US,USA,United States,1156169,9715758,586997,858866,8917253,492671,274738,615843,83667,Admin,,
2021-01-08,US,USA,United States,1221441,10937199,750269,839465,9756718,602237,356044,971887,133830,Admin,,
2021-01-09,US,USA,United States,503736,11440935,785156,367869,10124587,618871,126901,1098788,151557,Admin,,
2021-01-10,US,USA,United States,247687,11688622,801085,174258,10298845,625340,68293,1167081,160972,Admin,,
2021-01-11,US,USA,United States,1060879,12749501,860229,719521,11018366,643871,318019,1485100,200063,Admin,,
2021-01-12,US,USA,United States,1245070,13994571,921003,909310,11927676,670679,310449,1795549,232074,Admin,,
2021-01-13,US,USA,United States,1313239,15307810,964031,1024175,12951851,699066,268450,2063999,246127,Admin,,
2021-01-14,US,USA,United States,1302716,16610526,984966,1149577,14101428,740596,132924,2196923,225868,Admin,,
2021-01-15,US,USA,United States,1255594,17866120,989845,1120151,15221579,780694,118299,2315222,191905,Admin,,
2021-01-16,US,USA,United States,651545,18517665,1010961,570306,15791885,809614,70655,2385877,183869,Admin,,
2021-01-17,US,USA,United States,305908,18823573,1019278,257077,16048962,821445,41402,2427279,180028,Admin,,
2021-01-18,US,USA,United States,877618,19701191,993098,636176,16685138,809539,226062,2653341,166891,Admin,,
2021-01-19,US,USA,United States,1340970,21042161,1006798,970711,17655849,818310,348284,3001625,172296,Admin,,
2021-01-20,US,USA,United States,1614405,22656566,1049822,1174757,18830606,839822,415681,3417306,193329,Admin,,
2021-01-21,US,USA,United States,1631265,24287831,1096757,1338618,20169224,866828,268241,3685547,212660,Admin,,
2021-01-22,US,USA,United States,1614779,25902610,1148070,1387902,21557126,905078,203757,3889304,224868,Admin,,
2021-01-23,US,USA,United States,904241,26806851,1184169,742551,22299677,929685,147200,4036504,235803,Admin,,
2021-01-24,US,USA,United States,395531,27202382,1196972,302011,22601688,936104,86599,4123103,242260,Admin,,
2021-01-25,US,USA,United States,1355610,28557992,1265257,855096,23456784,967378,476382,4599485,278020,Admin,,
2021-01-26,US,USA,United States,1650315,30208307,1309449,1054043,24510827,979283,570196,5169681,309722,Admin,,
2021-01-27,US,USA,United States,1917871,32126178,1352801,1250281,25761108,990072,635730,5805411,341157,Admin,,
2021-01-28,US,USA,United States,1947003,34073181,1397907,1369102,27130210,994427,546000,6351411,380837,Admin,,
2021-01-29,US,USA,United States,1890732,35963913,1437329,1362401,28492611,990784,482183,6833594,420612,Admin,,
2021-01-30,US,USA,United States,1019337,36983250,1453771,764885,29257496,993974,236690,7070284,433397,Admin,,
2021-01-31,US,USA,United States,460371,37443621,1463034,326416,29583912,997461,124687,7194971,438838,Admin,,
2021-02-01,US,USA,United States,1350220,38793841,1462264,760396,30344308,983932,554834,7749805,450045,Admin,,
2021-02-02,US,USA,United States,1674062,40467903,1465656,963130,31307438,970944,680679,8430484,465829,Admin,,
2021-02-03,US,USA,United States,2127111,42595014,1495548,1265898,32573336,973175,818003,9248487,491868,Admin,,
2021-02-04,US,USA,United States,2329861,44924875,1550242,1395523,33968859,976950,890209,10138696,541040,Admin,,
