Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,26103,26103,26103,22005,22005,22005,4747,4747,4747,Admin,,
2020-12-14,US,USA,United States,4462,30565,15282,4320,26325,13163,102,4849,2424,Admin,,
2020-12-15,US,USA,United States,49234,79799,26599,46998,73323,24441,240,5089,1696,Admin,,
2020-12-16,US,USA,United States,159326,239125,59781,153835,227158,56790,451,5540,1385,Admin,,
2020-12-17,US,USA,United States,272300,511425,102285,265109,492267,98453,732,6272,1254,Admin,,
2020-12-18,US,USA,United States,415295,926720,154453,406294,898561,149760,1227,7499,1249,Admin,,
2020-12-19,US,USA,United States,182230,1108950,158421,178159,1076720,153817,1037,8536,1219,Admin,,
2020-12-20,US,USA,United States,105384,1214334,169747,103354,1180074,165438,752,9288,648,Admin,,
2020-12-21,US,USA,United States,382772,1597106,223791,375912,1555986,218523,1432,10720,838,Admin,,
2020-12-22,US,USA,United States,449671,2046777,280996,440711,1996697,274768,2808,13528,1205,Admin,,
2020-12-23,US,USA,United States,575385,2622162,340433,562574,2559271,333159,2852,16380,1548,Admin,,
2020-12-24,US,USA,United States,196522,2818684,329608,191303,2750574,322615,1135,17515,1606,Admin,,
2020-12-25,US,USA,United States,12681,2831365,272092,12533,2763107,266364,97,17612,1444,Admin,,
2020-12-26,US,USA,United States,142217,2973582,266376,138247,2901354,260662,928,18540,1429,Admin,,
2020-12-27,US,USA,United States,96748,3070330,265142,93453,2994807,259248,753,19293,1429,Admin,,
2020-12-28,US,USA,United States,589123,3659453,294621,575240,3570047,287723,3963,23256,1790,Admin,,
2020-12-29,US,USA,United States,719451,4378904,333161,701058,4271105,324915,5074,28330,2114,Admin,,
2020-12-30,US,USA,United States,841238,5220142,371140,822396,5093501,362033,7027,35357,2711,Admin,,
2020-12-31,US,USA,United States,418684,5638826,402877,409120,5502621,393150,3052,38409,2984,Admin,,
2021-01-01,US,USA,United States,93655,5732481,414445,85835,5588456,403621,6085,44494,3840,Admin,,
2021-01-02,US,USA,United States,263831,5996312,431818,254679,5843135,420254,2807,47301,4108,Admin,,
2021-01-03,US,USA,United States,138345,6134657,437761,131113,5974248,425634,2422,49723,4347,Admin,,
2021-01-04,US,USA,United States,655515,6790172,447245,596255,6570503,428637,45548,95271,10287,Admin,,
2021-01-05,US,USA,United States,828002,7618174,462752,726633,7297136,432290,88011,183282,22136,Admin,,
2021-01-06,US,USA,United States,1018564,8636738,488085,828569,8125705,433172,171942,355224,45695,Admin,,
2021-01-07,US,USA,United States,1168053,9804791,595137,865414,8991119,498357,279485,634709,85185,Admin,,
2021-01-08,US,USA,United States,1235646,11040437,758279,846992,9838111,607094,362037,996746,136036,Admin,,
2021-01-09,US,USA,United States,509609,11550046,793390,370876,10208987,623693,128310,1125056,153965,Admin,,
2021-01-10,US,USA,United States,251256,11801302,809520,176764,10385751,630215,68953,1194009,163469,Admin,,
2021-01-11,US,USA,United States,1069840,12871142,868710,723681,11109432,648418,321622,1515631,202908,Admin,,
2021-01-12,US,USA,United States,1258290,14129432,930179,916831,12026263,675590,314346,1829977,235242,Admin,,
2021-01-13,US,USA,United States,1321563,15450995,973465,1028609,13054872,704167,269677,2099654,249204,Admin,,
2021-01-14,US,USA,United States,1312986,16763981,994170,1154883,14209755,745519,135173,2234827,228588,Admin,,
2021-01-15,US,USA,United States,1257343,18021324,997269,1117776,15327531,784203,119966,2354793,194006,Admin,,
2021-01-16,US,USA,United States,649219,18670543,1017213,566393,15893924,812134,71635,2426428,185910,Admin,,
2021-01-17,US,USA,United States,306215,18976758,1025065,256643,16150567,823545,42029,2468457,182064,Admin,,
2021-01-18,US,USA,United States,884262,19861020,998554,638191,16788758,811332,226541,2694998,168481,Admin,,
2021-01-19,US,USA,United States,1344232,21205252,1010831,964904,17753662,818200,353026,3048024,174006,Admin,,
2021-01-20,US,USA,United States,1598933,22804185,1050455,1151621,18905283,835773,417579,3465603,195135,Admin,,
2021-01-21,US,USA,United States,1628293,24432478,1095499,1328050,20233333,860511,271936,3737539,214673,Admin,,
2021-01-22,US,USA,United States,1629250,26061728,1148629,1395417,21628750,900174,207802,3945341,227221,Admin,,
2021-01-23,US,USA,United States,910098,26971826,1185897,745123,22373873,925707,149521,4094862,238347,Admin,,
2021-01-24,US,USA,United States,398183,27370009,1199035,303129,22677002,932348,87281,4182143,244812,Admin,,
2021-01-25,US,USA,United States,1375068,28745077,1269151,862121,23539123,964338,484636,4666779,281683,Admin,,
2021-01-26,US,USA,United States,1665425,30410502,1315035,1057195,24596318,977522,576271,5243050,313575,Admin,,
2021-01-27,US,USA,United States,1934398,32344900,1362959,1253658,25849976,992099,641448,5884498,345556,Admin,,
