Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,28944,28944,28944,24159,24159,24159,5527,5527,5527,Admin,,
2020-12-14,US,USA,United States,4552,33496,16748,4393,28552,14276,118,5645,2822,Admin,,
2020-12-15,US,USA,United States,49671,83167,27722,47344,75896,25299,259,5904,1968,Admin,,
2020-12-16,US,USA,United States,159734,242901,60725,154350,230246,57562,465,6369,1592,Admin,,
2020-12-17,US,USA,United States,272368,515269,103053,265260,495506,99101,738,7107,1421,Admin,,
2020-12-18,US,USA,United States,416050,931319,155219,407518,903024,150504,1195,8302,1383,Admin,,
2020-12-19,US,USA,United States,181762,1113081,159011,177842,1080866,154409,1045,9347,1335,Admin,,
2020-12-20,US,USA,United States,105156,1218237,169899,103227,1184093,165705,697,10044,645,Admin,,
2020-12-21,US,USA,United States,381576,1599813,223759,375057,1559150,218657,1476,11520,839,Admin,,
2020-12-22,US,USA,United States,447332,2047145,280568,438857,1998007,274587,2854,14374,1210,Admin,,
2020-12-23,US,USA,United States,574672,2621817,339845,562243,2560250,332858,2902,17276,1558,Admin,,
2020-12-24,US,USA,United States,195807,2817624,328907,190806,2751056,322221,1087,18363,1608,Admin,,
2020-12-25,US,USA,United States,12642,2830266,271278,12490,2763546,265789,101,18464,1451,Admin,,
2020-12-26,US,USA,United States,141846,2972112,265575,137908,2901454,260084,964,19428,1440,Admin,,
2020-12-27,US,USA,United States,96646,3068758,264360,93373,2994827,258676,716,20144,1442,Admin,,
2020-12-28,US,USA,United States,590499,3659257,294206,576188,3571015,287409,4085,24229,1815,Admin,,
2020-12-29,US,USA,United States,721444,4380701,333365,702460,4273475,325067,5203,29432,2151,Admin,,
2020-12-30,US,USA,United States,842631,5223332,371645,822872,5096347,362300,7706,37138,2837,Admin,,
2020-12-31,US,USA,United States,419891,5643223,403657,410038,5506385,393618,3108,40246,3126,Admin,,
2021-01-01,US,USA,United States,100419,5743642,416196,91128,5597513,404852,6619,46865,4057,Admin,,
2021-01-02,US,USA,United States,264177,6007819,433672,255343,5852856,421629,2822,49687,4322,Admin,,
2021-01-03,US,USA,United States,138738,6146557,439685,131749,5984605,427111,2433,52120,4568,Admin,,
2021-01-04,US,USA,United States,656743,6803300,449149,597597,6582202,430170,45656,97776,10506,Admin,,
2021-01-05,US,USA,United States,830771,7634071,464767,728999,7311201,433961,88223,185999,22366,Admin,,
2021-01-06,US,USA,United States,1020526,8654597,490180,830269,8141470,435018,171957,357956,45831,Admin,,
2021-01-07,US,USA,United States,1169325,9823922,597242,865907,9007377,500142,280287,638243,85428,Admin,,
2021-01-08,US,USA,United States,1235627,11059549,759415,847002,9854379,608124,362696,1000939,136296,Admin,,
2021-01-09,US,USA,United States,508635,11568184,794337,370253,10224632,624539,128320,1129259,154224,Admin,,
2021-01-10,US,USA,United States,250920,11819104,810363,176240,10400872,630895,69410,1198669,163792,Admin,,
2021-01-11,US,USA,United States,1069870,12888974,869382,723195,11124067,648838,322091,1520760,203283,Admin,,
2021-01-12,US,USA,United States,1257494,14146468,930342,916221,12040288,675584,313969,1834729,235532,Admin,,
2021-01-13,US,USA,United States,1322818,15469286,973527,1028947,13069235,703966,270024,2104753,249542,Admin,,
2021-01-14,US,USA,United States,1315472,16784758,994405,1156146,14225381,745429,135501,2240254,228858,Admin,,
2021-01-15,US,USA,United States,1255838,18040596,997292,1115876,15341257,783840,120314,2360568,194232,Admin,,
2021-01-16,US,USA,United States,648768,18689364,1017311,565778,15907035,811772,71791,2432359,186157,Admin,,
2021-01-17,US,USA,United States,304767,18994131,1025003,255432,16162467,823085,41997,2474356,182241,Admin,,
2021-01-18,US,USA,United States,883968,19878099,998446,637938,16800405,810905,226223,2700579,168545,Admin,,
2021-01-19,US,USA,United States,1345429,21223528,1011008,964716,17765121,817833,354065,3054644,174273,Admin,,
2021-01-20,US,USA,United States,1601208,22824736,1050778,1153019,18918140,835558,418228,3472872,195445,Admin,,
2021-01-21,US,USA,United States,1629440,24454176,1095631,1328884,20247024,860235,273151,3746023,215109,Admin,,
2021-01-22,US,USA,United States,1626353,26080529,1148561,1391685,21638709,899636,208526,3954549,227711,Admin,,
2021-01-23,US,USA,United States,906320,26986849,1185355,742264,22380973,924848,149513,4104062,238814,Admin,,
