Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12566,12566,12566,11043,11043,11043,1355,1355,1355,1421,1421,1421,Admin,,
2020-12-14,US,USA,United States,3757,16323,8161,3629,14672,7336,5,1360,680,16,1437,718,Admin,,
2020-12-15,US,USA,United States,49431,65754,21918,45963,60635,20212,26,1386,462,37,1474,491,Admin,,
2020-12-16,US,USA,United States,159235,224989,56247,152327,212962,53241,203,1589,397,211,1685,421,Admin,,
2020-12-17,US,USA,United States,271751,496740,99348,260716,473678,94736,506,2095,419,518,2203,440,Admin,,
2020-12-18,US,USA,United States,414161,910901,151816,402459,876137,146023,609,2704,451,609,2812,468,Admin,,
2020-12-19,US,USA,United States,180667,1091568,155938,175823,1051960,150280,726,3430,490,727,3539,505,Admin,,
2020-12-20,US,USA,United States,103343,1194911,168906,101007,1152967,163132,506,3936,369,541,4080,379,Admin,,
2020-12-21,US,USA,United States,378068,1572979,222379,369495,1522462,215399,838,4774,488,842,4922,497,Admin,,
2020-12-22,US,USA,United States,445654,2018633,278982,436269,1958731,271157,2091,6865,783,2092,7014,791,Admin,,
2020-12-23,US,USA,United States,564442,2583075,336869,552230,2510961,328286,1666,8531,992,1668,8682,999,Admin,,
2020-12-24,US,USA,United States,193097,2776172,325633,187501,2698462,317826,865,9396,1043,868,9550,1049,Admin,,
2020-12-25,US,USA,United States,12060,2788232,268190,11951,2710413,262039,52,9448,963,52,9602,970,Admin,,
2020-12-26,US,USA,United States,137685,2925917,262049,135127,2845540,256226,358,9806,911,360,9962,917,Admin,,
2020-12-27,US,USA,United States,92711,3018628,260531,90755,2936295,254761,330,10136,886,377,10339,894,Admin,,
2020-12-28,US,USA,United States,572975,3591603,288374,558671,3494966,281786,2327,12463,1098,2330,12669,1106,Admin,,
2020-12-29,US,USA,United States,701778,4293381,324964,680473,4175439,316673,3032,15495,1233,3036,15705,1241,Admin,,
2020-12-30,US,USA,United States,820319,5113700,361517,796904,4972343,351626,5518,21013,1783,5521,21226,1792,Admin,,
2020-12-31,US,USA,United States,412208,5525908,392819,400582,5372925,382066,2032,23045,1950,2033,23259,1958,Admin,,
2021-01-01,US,USA,United States,45961,5571869,397662,43610,5416535,386589,1552,24597,2164,1616,24875,2181,Admin,,
2021-01-02,US,USA,United States,249010,5820879,413566,242082,5658617,401868,2219,26816,2430,2226,27101,2448,Admin,,
