Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13554,13554,13554,12028,12028,12028,1355,1355,1355,1541,1541,1541,Admin,,
2020-12-14,US,USA,United States,4005,17559,8779,3871,15899,7950,7,1362,681,39,1580,790,Admin,,
2020-12-15,US,USA,United States,50346,67905,22635,46857,62756,20919,32,1394,465,93,1673,557,Admin,,
2020-12-16,US,USA,United States,160962,228867,57216,153927,216683,54171,219,1613,403,279,1952,488,Admin,,
2020-12-17,US,USA,United States,275917,504784,100956,264445,481128,96226,569,2182,436,613,2565,513,Admin,,
2020-12-18,US,USA,United States,420428,925212,154202,407581,888709,148118,734,2916,486,749,3314,552,Admin,,
2020-12-19,US,USA,United States,183532,1108744,158392,177753,1066462,152352,963,3879,554,969,4283,611,Admin,,
2020-12-20,US,USA,United States,105189,1213933,171482,102423,1168885,165265,552,4431,439,625,4908,481,Admin,,
2020-12-21,US,USA,United States,382822,1596755,225599,373167,1542052,218022,948,5379,574,966,5874,613,Admin,,
2020-12-22,US,USA,United States,448914,2045669,282537,439029,1981081,274046,2251,7630,891,2266,8140,923,Admin,,
2020-12-23,US,USA,United States,570714,2616383,341073,557884,2538965,331755,1852,9482,1124,1862,10002,1150,Admin,,
2020-12-24,US,USA,United States,195325,2811708,329560,189498,2728463,321048,938,10420,1177,945,10947,1197,Admin,,
2020-12-25,US,USA,United States,12338,2824046,271262,12210,2740673,264566,62,10482,1081,62,11009,1099,Admin,,
2020-12-26,US,USA,United States,139217,2963263,264931,136511,2877184,258675,441,10923,1006,446,11455,1024,Admin,,
2020-12-27,US,USA,United States,94059,3057322,263341,91971,2969155,257181,400,11323,985,447,11902,999,Admin,,
2020-12-28,US,USA,United States,585048,3642370,292230,569991,3539146,285299,2694,14017,1234,2704,14606,1247,Admin,,
