Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,31018,31018,31018,25749,25749,25749,6218,6218,6218,Admin,,
2020-12-14,US,USA,United States,4582,35600,17800,4421,30170,15085,120,6338,3169,Admin,,
2020-12-15,US,USA,United States,49793,85393,28464,47459,77629,25876,267,6605,2202,Admin,,
2020-12-16,US,USA,United States,159955,245348,61337,154553,232182,58046,478,7083,1771,Admin,,
2020-12-17,US,USA,United States,272681,518029,103606,265548,497730,99546,756,7839,1568,Admin,,
2020-12-18,US,USA,United States,416480,934509,155752,407757,905487,150915,1216,9055,1509,Admin,,
2020-12-19,US,USA,United States,181906,1116415,159488,177964,1083451,154779,1066,10121,1446,Admin,,
2020-12-20,US,USA,United States,105377,1221792,170111,103428,1186879,165876,713,10834,659,Admin,,
2020-12-21,US,USA,United States,382088,1603880,224040,375321,1562200,218861,1505,12339,857,Admin,,
2020-12-22,US,USA,United States,447815,2051695,280900,439219,2001419,274827,2889,15228,1232,Admin,,
2020-12-23,US,USA,United States,575240,2626935,340227,562736,2564155,333139,2957,18185,1586,Admin,,
2020-12-24,US,USA,United States,196051,2822986,329280,191007,2755162,322490,1109,19294,1636,Admin,,
2020-12-25,US,USA,United States,12666,2835652,271592,12508,2767670,266026,105,19399,1478,Admin,,
2020-12-26,US,USA,United States,141985,2977637,265889,138030,2905700,260321,974,20373,1465,Admin,,
2020-12-27,US,USA,United States,96767,3074404,264659,93474,2999174,258899,730,21103,1467,Admin,,
2020-12-28,US,USA,United States,591338,3665742,294552,576866,3576040,287691,4209,25312,1853,Admin,,
2020-12-29,US,USA,United States,722240,4387982,333755,703109,4279149,325390,5261,30573,2192,Admin,,
