Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,18795,18795,18795,16129,16129,16129,3190,3190,3190,Admin,,
2020-12-14,US,USA,United States,4243,23038,11519,4117,20246,10123,87,3277,1638,Admin,,
2020-12-15,US,USA,United States,48934,71972,23990,46354,66600,22200,170,3447,1149,Admin,,
2020-12-16,US,USA,United States,160228,232200,58050,153397,219997,54999,345,3792,948,Admin,,
2020-12-17,US,USA,United States,273176,505376,101075,263434,483431,96686,534,4326,865,Admin,,
2020-12-18,US,USA,United States,415480,920856,153476,403845,887276,147879,905,5231,871,Admin,,
2020-12-19,US,USA,United States,181483,1102339,157477,176722,1063998,152000,927,6158,879,Admin,,
2020-12-20,US,USA,United States,104984,1207323,169789,102200,1166198,164296,603,6761,510,Admin,,
2020-12-21,US,USA,United States,381524,1588847,223687,373540,1539738,217070,1103,7864,655,Admin,,
2020-12-22,US,USA,United States,447916,2036763,280684,439114,1978852,273179,2341,10205,965,Admin,,
2020-12-23,US,USA,United States,571406,2608169,339424,559423,2538275,331183,1918,12123,1190,Admin,,
2020-12-24,US,USA,United States,195264,2803433,328293,190086,2728361,320704,842,12965,1234,Admin,,
2020-12-25,US,USA,United States,12507,2815940,270726,12380,2740741,264781,80,13045,1116,Admin,,
2020-12-26,US,USA,United States,140334,2956274,264847,137435,2878176,259168,527,13572,1059,Admin,,
2020-12-27,US,USA,United States,95519,3051793,263495,92747,2970923,257818,523,14095,1047,Admin,,
2020-12-28,US,USA,United States,585320,3637113,292609,572902,3543825,286298,2840,16935,1295,Admin,,
2020-12-29,US,USA,United States,713944,4351057,330613,696360,4240185,323048,4047,20982,1539,Admin,,
2020-12-30,US,USA,United States,834746,5185803,368233,816320,5056505,359747,6309,27291,2166,Admin,,
2020-12-31,US,USA,United States,418183,5603986,400079,409563,5466068,391101,2672,29963,2428,Admin,,
2021-01-01,US,USA,United States,77828,5681814,409410,71868,5537936,399599,4848,34811,3109,Admin,,
2021-01-02,US,USA,United States,259405,5941219,426420,251328,5789264,415870,2803,37614,3434,Admin,,
2021-01-03,US,USA,United States,136086,6077305,432216,128886,5918150,421032,2382,39996,3700,Admin,,
2021-01-04,US,USA,United States,646539,6723844,440961,589545,6507695,423410,44330,84326,9627,Admin,,
2021-01-05,US,USA,United States,819254,7543098,456005,721351,7229046,426980,86291,170617,21376,Admin,,
2021-01-06,US,USA,United States,1011597,8554695,481270,825146,8054192,428241,169924,340541,44750,Admin,,
2021-01-07,US,USA,United States,1155698,9710393,586629,858585,8912777,492387,274586,615127,83594,Admin,,
2021-01-08,US,USA,United States,1220982,10931375,749937,839243,9752020,602012,355840,970967,133736,Admin,,
2021-01-09,US,USA,United States,503526,11434901,784811,367737,10119757,618642,126846,1097813,151457,Admin,,
2021-01-10,US,USA,United States,247536,11682437,800733,174147,10293904,625108,68261,1166074,160868,Admin,,
2021-01-11,US,USA,United States,1060413,12742850,859858,719281,11013185,643641,317851,1483925,199942,Admin,,
2021-01-12,US,USA,United States,1244554,13987404,920615,909006,11922191,670449,310281,1794206,231941,Admin,,
2021-01-13,US,USA,United States,1312674,15300078,963626,1023848,12946039,698835,268277,2062483,245991,Admin,,
2021-01-14,US,USA,United States,1301914,16601992,984514,1148948,14094987,740316,132800,2195283,225736,Admin,,
2021-01-15,US,USA,United States,1254915,17856907,989361,1119600,15214587,780367,118201,2313484,191788,Admin,,
2021-01-16,US,USA,United States,651286,18508193,1010470,570131,15784718,809280,70595,2384079,183752,Admin,,
2021-01-17,US,USA,United States,305776,18813969,1018790,256987,16041705,821114,41368,2425447,179910,Admin,,
2021-01-18,US,USA,United States,877195,19691164,992616,635962,16677667,809212,225886,2651333,166772,Admin,,
