Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,31173,31173,31173,25843,25843,25843,6313,6313,6313,Admin,,
2020-12-14,US,USA,United States,4583,35756,17878,4424,30267,15134,121,6434,3217,Admin,,
2020-12-15,US,USA,United States,47931,83687,27896,45772,76039,25346,257,6691,2230,Admin,,
2020-12-16,US,USA,United States,159360,243047,60762,154152,230191,57548,447,7138,1785,Admin,,
2020-12-17,US,USA,United States,272545,515592,103118,265660,495851,99170,749,7887,1577,Admin,,
2020-12-18,US,USA,United States,416326,931918,155320,407901,903752,150625,1193,9080,1513,Admin,,
2020-12-19,US,USA,United States,181954,1113872,159125,178093,1081845,154549,1065,10145,1449,Admin,,
2020-12-20,US,USA,United States,105449,1219321,169735,103497,1185342,165643,716,10861,650,Admin,,
2020-12-21,US,USA,United States,382160,1601481,223675,375441,1560783,218645,1500,12361,847,Admin,,
2020-12-22,US,USA,United States,447945,2049426,280820,439355,2000138,274871,2890,15251,1223,Admin,,
2020-12-23,US,USA,United States,574340,2623766,340103,562915,2563053,333266,2963,18214,1582,Admin,,
2020-12-24,US,USA,United States,195962,2819728,329162,191138,2754191,322620,1103,19317,1633,Admin,,
2020-12-25,US,USA,United States,12678,2832406,271498,12520,2766711,266137,105,19422,1477,Admin,,
2020-12-26,US,USA,United States,141361,2973767,265699,138149,2904860,260431,952,20374,1461,Admin,,
2020-12-27,US,USA,United States,96179,3069946,264375,93501,2998361,259003,729,21103,1463,Admin,,
2020-12-28,US,USA,United States,591067,3661013,294219,577120,3575481,287814,4203,25306,1849,Admin,,
2020-12-29,US,USA,United States,721482,4382495,333296,703415,4278896,325537,5236,30542,2184,Admin,,
2020-12-30,US,USA,United States,842716,5225211,371635,824221,5103117,362866,7779,38321,2872,Admin,,
2020-12-31,US,USA,United States,420419,5645630,403700,411175,5514292,394300,3176,41497,3169,Admin,,
2021-01-01,US,USA,United States,105380,5751010,416943,95462,5609754,406149,7012,48509,4155,Admin,,
2021-01-02,US,USA,United States,263889,6014899,434447,255968,5865722,422980,2872,51381,4430,Admin,,
2021-01-03,US,USA,United States,138976,6153875,440561,132105,5997827,428495,2457,53838,4676,Admin,,
2021-01-04,US,USA,United States,657091,6810966,449993,599613,6597440,431708,44892,98730,10489,Admin,,
2021-01-05,US,USA,United States,830924,7641890,465628,731181,7328621,435675,87512,186242,22243,Admin,,
2021-01-06,US,USA,United States,1022400,8664290,491297,831602,8160223,436729,172611,358853,45790,Admin,,
2021-01-07,US,USA,United States,1169732,9834022,598342,867055,9027278,501855,281064,639917,85489,Admin,,
2021-01-08,US,USA,United States,1235780,11069802,759827,848234,9875512,609394,363575,1003492,136426,Admin,,
2021-01-09,US,USA,United States,508512,11578314,794774,370812,10246324,625800,128773,1132265,154412,Admin,,
2021-01-10,US,USA,United States,251441,11829755,810840,176573,10422897,632153,69662,1201927,164013,Admin,,
2021-01-11,US,USA,United States,1069707,12899462,869785,724146,11147043,649943,322704,1524631,203700,Admin,,
2021-01-12,US,USA,United States,1258282,14157744,930836,917642,12064685,676581,314598,1839229,236141,Admin,,
2021-01-13,US,USA,United States,1323306,15481050,973823,1030349,13095034,704973,270661,2109890,250148,Admin,,
2021-01-14,US,USA,United States,1315736,16796786,994681,1157613,14252647,746481,135863,2245753,229405,Admin,,
2021-01-15,US,USA,United States,1256671,18053457,997665,1117180,15369827,784902,120849,2366602,194730,Admin,,
2021-01-16,US,USA,United States,649068,18702525,1017744,566801,15936628,812901,71967,2438569,186615,Admin,,
2021-01-17,US,USA,United States,305542,19008067,1025473,256065,16192693,824257,42125,2480694,182681,Admin,,
2021-01-18,US,USA,United States,885199,19893266,999115,638766,16831459,812059,228057,2708751,169160,Admin,,
2021-01-19,US,USA,United States,1345986,21239252,1011644,965970,17797429,818963,356788,3065539,175187,Admin,,
2021-01-20,US,USA,United States,1602094,22841346,1051471,1154426,18951855,836689,421463,3487002,196730,Admin,,
2021-01-21,US,USA,United States,1631703,24473049,1096609,1331004,20282859,861459,275126,3762128,216625,Admin,,
2021-01-22,US,USA,United States,1627671,26100720,1149609,1393250,21676109,900897,209855,3971983,229340,Admin,,
2021-01-23,US,USA,United States,908288,27009008,1186640,743772,22419881,926179,150993,4122976,240630,Admin,,
2021-01-24,US,USA,United States,395593,27404601,1199505,300091,22719972,932468,88462,4211438,247249,Admin,,
2021-01-25,US,USA,United States,1373779,28778380,1269302,860135,23580107,964093,490116,4701554,284686,Admin,,
2021-01-26,US,USA,United States,1662677,30441057,1314544,1053122,24633229,976543,582822,5284376,316977,Admin,,
2021-01-27,US,USA,United States,1933747,32374804,1361923,1251430,25884659,990401,649368,5933744,349535,Admin,,
2021-01-28,US,USA,United States,1963021,34337825,1409254,1370627,27255286,996061,559057,6492801,390096,Admin,,
2021-01-29,US,USA,United States,1915309,36253134,1450345,1373013,28628299,993170,496865,6989666,431098,Admin,,
2021-01-30,US,USA,United States,1019111,37272245,1466177,758722,29387021,995306,242989,7232655,444240,Admin,,
2021-01-31,US,USA,United States,459753,37731998,1475342,322029,29709050,998440,127552,7360207,449824,Admin,,
2021-02-01,US,USA,United States,1386646,39118644,1477181,770748,30479798,985670,574303,7934510,461851,Admin,,
2021-02-02,US,USA,United States,1697015,40815659,1482086,962879,31442677,972778,700410,8634920,478649,Admin,,
2021-02-03,US,USA,United States,2139505,42955164,1511480,1260051,32702728,974010,835556,9470476,505247,Admin,,
2021-02-04,US,USA,United States,2346856,45302020,1566314,1388467,34091195,976558,913996,10384472,555953,Admin,,
2021-02-05,US,USA,United States,2356266,47658286,1629307,1354994,35446189,973984,961790,11346262,622371,Admin,,
2021-02-06,US,USA,United States,1302144,48960430,1669741,852727,36298916,987414,422592,11768854,648028,Admin,,
2021-02-07,US,USA,United States,444398,49404828,1667547,276871,36575787,980962,156968,11925822,652231,Admin,,
2021-02-08,US,USA,United States,1580072,50984900,1695179,837149,37412936,990448,705777,12631599,671013,Admin,,
2021-02-09,US,USA,United States,1974995,52959895,1734891,1037059,38449995,1001045,896570,13528169,699036,Admin,,
2021-02-10,US,USA,United States,2305978,55265873,1758673,1228903,39678898,996596,1036943,14565112,727805,Admin,,
2021-02-11,US,USA,United States,2407323,57673196,1767311,1276406,40955304,980587,1090358,15655470,753000,Admin,,
2021-02-12,US,USA,United States,2585894,60259090,1800115,1378523,42333827,983948,1158186,16813656,781056,Admin,,
2021-02-13,US,USA,United States,1475545,61734635,1824886,869642,43203469,986365,572114,17385770,802417,Admin,,
2021-02-14,US,USA,United States,592524,62327159,1846047,346362,43549831,996292,229249,17615019,812742,Admin,,
2021-02-15,US,USA,United States,1178573,63505732,1788690,609913,44159744,963830,535135,18150154,788365,Admin,,
2021-02-16,US,USA,United States,1621707,65127439,1738221,796621,44956365,929481,788021,18938175,772858,Admin,,
2021-02-17,US,USA,United States,1965834,67093273,1689629,932875,45889240,887192,990706,19928881,766253,Admin,,
2021-02-18,US,USA,United States,1857536,68950809,1611088,833501,46722741,823920,975067,20903948,749783,Admin,,
2021-02-19,US,USA,United States,1967978,70918787,1522814,823781,47546522,744671,1096228,22000176,740931,Admin,,
2021-02-20,US,USA,United States,1306449,72225236,1498657,596587,48143109,705663,680590,22680766,756428,Admin,,
2021-02-21,US,USA,United States,596022,72821258,1499157,254361,48397470,692520,323637,23004403,769912,Admin,,
2021-02-22,US,USA,United States,1462590,74283848,1539731,617328,49014798,693579,802446,23806849,808099,Admin,,
2021-02-23,US,USA,United States,1939189,76223037,1585085,866621,49881419,703579,1026576,24833425,842179,Admin,,
2021-02-24,US,USA,United States,2529057,78752094,1665546,1245633,51127052,748259,1234076,26067501,876946,Admin,,
2021-02-25,US,USA,United States,2939671,81691765,1820137,1537212,52664264,848789,1341955,27409456,929358,Admin,,
2021-02-26,US,USA,United States,3115583,84807348,1984080,1673205,54337469,970135,1382826,28792282,970301,Admin,,
2021-02-27,US,USA,United States,1996632,86803980,2082678,1140957,55478426,1047902,817597,29609879,989873,Admin,,
2021-02-28,US,USA,United States,855686,87659666,2119773,534749,56013175,1087958,294996,29904875,985782,Admin,,
2021-03-01,US,USA,United States,2054607,89714273,2204346,1200699,57213874,1171297,795200,30700075,984747,Admin,,
2021-03-02,US,USA,United States,2464882,92179155,2279445,1464020,58677894,1256639,960530,31660605,975311,Admin,,
2021-03-03,US,USA,United States,2904428,95083583,2333070,1742950,60420844,1327685,1122552,32783157,959379,Admin,,
2021-03-04,US,USA,United States,3204860,98288443,2370954,1957106,62377950,1387669,1243836,34026993,945362,Admin,,
2021-03-05,US,USA,United States,3230557,101519000,2387379,2004321,64382271,1434972,1306838,35333831,934507,Admin,,
2021-03-06,US,USA,United States,2059441,103578441,2396352,1350824,65733095,1464953,862651,36196482,940943,Admin,,
2021-03-07,US,USA,United States,924887,104503328,2406237,677510,66410605,1485347,343115,36539597,947817,Admin,,
2021-03-08,US,USA,United States,2165564,106668892,2422088,1482980,67893585,1525673,851286,37390883,955830,Admin,,
2021-03-09,US,USA,United States,2708819,109377711,2456937,1810227,69703812,1575131,1080709,38471592,972998,Admin,,
2021-03-10,US,USA,United States,3126303,112504014,2488633,2063700,71767512,1620953,1268709,39740301,993878,Admin,,
2021-03-11,US,USA,United States,3441544,115945558,2522445,2278135,74045647,1666814,1399664,41139965,1016139,Admin,,
2021-03-12,US,USA,United States,3428856,119374414,2550773,2118249,76163896,1683089,1528629,42668594,1047823,Admin,,
2021-03-13,US,USA,United States,2191382,121565796,2569622,1384835,77548731,1687948,1018251,43686845,1070052,Admin,,
2021-03-14,US,USA,United States,984056,122549852,2578075,648292,78197023,1683774,426516,44113361,1081966,Admin,,
2021-03-15,US,USA,United States,2283543,124833395,2594929,1498687,79695710,1686018,869305,44982666,1084540,Admin,,
2021-03-16,US,USA,United States,2889030,127722425,2620673,1930815,81626525,1703245,1048798,46031464,1079982,Admin,,
2021-03-17,US,USA,United States,3170389,130892814,2626971,2128480,83755005,1712499,1130824,47162288,1060284,Admin,,
2021-03-18,US,USA,United States,3404502,134297316,2621680,2296660,86051665,1715145,1205111,48367399,1032491,Admin,,
2021-03-19,US,USA,United States,3340062,137637378,2608995,2214817,88266482,1728941,1223559,49590958,988909,Admin,,
2021-03-20,US,USA,United States,2156896,139794274,2604068,1411653,89678135,1732772,860088,50451046,966314,Admin,,
2021-03-21,US,USA,United States,1020304,140814578,2609247,683604,90361739,1737817,371502,50822548,958455,Admin,,
2021-03-22,US,USA,United States,2366228,143180806,2621059,1604874,91966613,1752986,807624,51630172,949644,Admin,,
2021-03-23,US,USA,United States,3068055,146248861,2646634,1984359,93950972,1760635,1153046,52783218,964536,Admin,,
2021-03-24,US,USA,United States,3560783,149809644,2702404,2210347,96161319,1772331,1423655,54206873,1006369,Admin,,
2021-03-25,US,USA,United States,3839512,153649156,2764549,2268297,98429616,1768279,1649118,55855991,1069799,Admin,,
2021-03-26,US,USA,United States,3833408,157482564,2835027,2105862,100535478,1752714,1801464,57657455,1152357,Admin,,
2021-03-27,US,USA,United States,2475080,159957644,2880481,1372116,101907594,1747066,1164450,58821905,1195837,Admin,,
