Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,13608,13608,13608,12082,12082,12082,1355,1355,1355,1546,1546,1546,Admin,,
2020-12-14,US,USA,United States,4018,17626,8813,3884,15966,7983,7,1362,681,40,1586,793,Admin,,
2020-12-15,US,USA,United States,50406,68032,22677,46916,62882,20961,32,1394,465,94,1680,560,Admin,,
2020-12-16,US,USA,United States,161270,229302,57325,154231,217113,54278,222,1616,404,282,1962,490,Admin,,
2020-12-17,US,USA,United States,276135,505437,101087,264643,481756,96351,578,2194,439,625,2587,517,Admin,,
2020-12-18,US,USA,United States,420715,926152,154358,407849,889605,148268,748,2942,490,763,3350,558,Admin,,
2020-12-19,US,USA,United States,183672,1109824,158546,177879,1067484,152498,967,3909,558,973,4323,617,Admin,,
2020-12-20,US,USA,United States,105267,1215091,171640,102493,1169977,165414,558,4467,445,631,4954,486,Admin,,
2020-12-21,US,USA,United States,383085,1598176,225792,373415,1543392,218204,958,5425,580,976,5930,620,Admin,,
2020-12-22,US,USA,United States,449130,2047306,282753,439224,1982616,274248,2264,7689,899,2281,8211,933,Admin,,
2020-12-23,US,USA,United States,571059,2618365,341294,558208,2540824,331959,1864,9553,1134,1874,10085,1160,Admin,,
2020-12-24,US,USA,United States,195416,2813781,329763,189586,2730410,321236,940,10493,1186,947,11032,1206,Admin,,
2020-12-25,US,USA,United States,12356,2826137,271426,12223,2742633,264718,67,10560,1088,67,11099,1107,Admin,,
2020-12-26,US,USA,United States,139329,2965466,265091,136615,2879248,258823,446,11006,1014,451,11550,1032,Admin,,
2020-12-27,US,USA,United States,94118,3059584,263499,92022,2971270,257328,408,11414,992,455,12005,1007,Admin,,
2020-12-28,US,USA,United States,585442,3645026,292407,570356,3541626,285462,2716,14130,1244,2727,14732,1257,Admin,,
2020-12-29,US,USA,United States,715821,4360847,330505,692747,4234373,321680,4134,18264,1511,4145,18877,1523,Admin,,
2020-12-30,US,USA,United States,836870,5197717,368478,811713,5046086,357895,6438,24702,2164,6448,25325,2177,Admin,,
2020-12-31,US,USA,United States,419245,5616962,400454,406713,5452799,388913,2496,27198,2386,2506,27831,2399,Admin,,
2021-01-01,US,USA,United States,58708,5675670,407076,55067,5507866,395033,2707,29905,2764,3002,30833,2819,Admin,,
2021-01-02,US,USA,United States,255831,5931501,423719,247932,5755798,410936,2566,32471,3066,2581,33414,3123,Admin,,
2021-01-03,US,USA,United States,134132,6065633,429435,127200,5882998,415961,2267,34738,3332,2275,35689,3383,Admin,,
2021-01-04,US,USA,United States,642175,6707808,437540,584436,6467434,417973,44131,78869,9248,44171,79860,9304,Admin,,
2021-01-05,US,USA,United States,815446,7523254,451772,714700,7182134,421109,86189,165058,20971,86227,166087,21030,Admin,,
2021-01-06,US,USA,United States,1006840,8530094,476053,818899,8001033,422135,169314,334372,44239,169369,335456,44304,Admin,,
2021-01-07,US,USA,United States,1147059,9677153,580027,849628,8850661,485409,274462,608834,83091,274489,609945,83159,Admin,,
2021-01-08,US,USA,United States,1211064,10888217,744649,830168,9680829,596138,356695,965529,133661,356735,966680,133692,Admin,,
2021-01-09,US,USA,United States,499273,11387490,779427,364999,10045828,612861,126041,1091570,151300,126051,1092731,151331,Admin,,
2021-01-10,US,USA,United States,244875,11632365,795247,172535,10218363,619338,68075,1159645,160701,68093,1160824,160733,Admin,,
2021-01-11,US,USA,United States,1049842,12682207,853485,711547,10929910,637497,317638,1477283,199773,317670,1478494,199804,Admin,,
2021-01-12,US,USA,United States,1233046,13915253,913142,900260,11830170,664005,310022,1787305,231750,310067,1788561,231782,Admin,,
2021-01-13,US,USA,United States,1302909,15218162,955438,1014753,12844923,691984,267066,2054371,245714,267106,2055667,245744,Admin,,
2021-01-14,US,USA,United States,1292384,16510546,976199,1141429,13986352,733670,131936,2186307,225353,131965,2187632,225383,Admin,,
2021-01-15,US,USA,United States,1239813,17750359,980306,1107469,15093821,773285,116900,2303207,191097,116961,2304593,191130,Admin,,
2021-01-16,US,USA,United States,642914,18393273,1000826,565284,15659105,801897,69834,2373041,183067,69853,2374446,183102,Admin,,
2021-01-17,US,USA,United States,298433,18691706,1008477,254892,15913997,813662,40695,2413736,179156,40703,2415149,179189,Admin,,
2021-01-18,US,USA,United States,863107,19554813,981800,630573,16544570,802094,222272,2636008,165532,222319,2637468,165567,Admin,,
2021-01-19,US,USA,United States,1326198,20881011,995108,961730,17506300,810876,344992,2981000,170528,345022,2982490,170561,Admin,,
2021-01-20,US,USA,United States,1597908,22478919,1037251,1163059,18669359,832062,413046,3394046,191382,413092,3395582,191416,Admin,,
2021-01-21,US,USA,United States,1612723,24091642,1083013,1324604,19993963,858230,264704,3658750,210349,264751,3660333,210385,Admin,,
2021-01-22,US,USA,United States,1603088,25694730,1134910,1379419,21373382,897080,202662,3861412,222601,202684,3863017,222632,Admin,,
2021-01-23,US,USA,United States,897947,26592677,1171343,738690,22112072,921852,145788,4007200,233451,145799,4008816,233481,Admin,,
2021-01-24,US,USA,United States,390855,26983532,1184546,299490,22411562,928224,85527,4092727,239856,85539,4094355,239886,Admin,,
2021-01-25,US,USA,United States,1340778,28324310,1252785,847769,23259331,959252,472603,4565330,275617,472628,4566983,275645,Admin,,
2021-01-26,US,USA,United States,1639278,29963588,1297511,1047059,24306390,971441,566335,5131665,307238,566366,5133349,307265,Admin,,
2021-01-27,US,USA,United States,1907340,31870928,1341715,1241518,25547908,982650,631325,5762990,338421,631350,5764699,338445,Admin,,
2021-01-28,US,USA,United States,1930973,33801901,1387179,1361645,26909553,987941,540340,6303330,377797,540384,6305083,377821,Admin,,
2021-01-29,US,USA,United States,1876323,35678224,1426213,1355425,28264978,984514,480099,6783429,417431,480132,6785215,417456,Admin,,
2021-01-30,US,USA,United States,1010244,36688468,1442255,758162,29023140,987295,235391,7018820,430231,235394,7020609,430256,Admin,,
2021-01-31,US,USA,United States,455548,37144016,1451497,323658,29346798,990748,122869,7141689,435566,122891,7143500,435592,Admin,,
