Date,Location,ShortName,LongName,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Admin_Dose_2_Daily,Admin_Dose_2_Cumulative,Admin_Dose_2_Day_Rolling_Average,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll
2020-12-13,US,USA,United States,12644,12644,12644,11121,11121,11121,1355,1355,1355,1427,1427,1427,Admin,,
2020-12-14,US,USA,United States,3788,16432,8216,3660,14781,7391,5,1360,680,23,1450,725,Admin,,
2020-12-15,US,USA,United States,49518,65950,21983,46049,60830,20277,26,1386,462,46,1496,498,Admin,,
2020-12-16,US,USA,United States,159488,225438,56359,152576,213406,53352,205,1591,398,224,1720,430,Admin,,
2020-12-17,US,USA,United States,272217,497655,99531,261169,474575,94915,513,2104,421,533,2253,450,Admin,,
2020-12-18,US,USA,United States,414625,912280,152046,402829,877404,146234,633,2737,456,634,2887,481,Admin,,
2020-12-19,US,USA,United States,180828,1093108,156158,175968,1053372,150482,735,3472,496,736,3623,517,Admin,,
2020-12-20,US,USA,United States,103491,1196599,169136,101146,1154518,163342,511,3983,375,547,4170,391,Admin,,
2020-12-21,US,USA,United States,378628,1575227,222685,369962,1524480,215671,853,4836,497,857,5027,511,Admin,,
2020-12-22,US,USA,United States,445508,2020735,279255,436091,1960571,271392,2094,6930,792,2097,7124,804,Admin,,
2020-12-23,US,USA,United States,565488,2586223,337255,553227,2513798,328627,1696,8626,1005,1698,8822,1014,Admin,,
2020-12-24,US,USA,United States,193389,2779612,325993,187768,2701566,318142,881,9507,1058,884,9706,1064,Admin,,
2020-12-25,US,USA,United States,12088,2791700,268488,11976,2713542,262305,54,9561,975,54,9760,981,Admin,,
2020-12-26,US,USA,United States,137826,2929526,262345,135250,2848792,256489,371,9932,923,374,10134,930,Admin,,
2020-12-27,US,USA,United States,92822,3022348,260821,90855,2939647,255018,340,10272,898,387,10521,907,Admin,,
2020-12-28,US,USA,United States,574574,3596922,288813,560190,3499837,282194,2385,12657,1117,2390,12911,1126,Admin,,
2020-12-29,US,USA,United States,703365,4300287,325650,681965,4181802,317319,3097,15754,1261,3102,16013,1269,Admin,,
2020-12-30,US,USA,United States,822315,5122602,362339,798778,4980580,352397,5604,21358,1819,5609,21622,1828,Admin,,
2020-12-31,US,USA,United States,413404,5536006,393770,401687,5382267,382957,2093,23451,1992,2094,23716,2001,Admin,,
2021-01-01,US,USA,United States,47827,5583833,398876,45326,5427593,387722,1685,25136,2225,1766,25482,2246,Admin,,
2021-01-02,US,USA,United States,249700,5833533,414858,242718,5670311,403074,2263,27399,2495,2270,27752,2516,Admin,,
2021-01-03,US,USA,United States,129725,5963258,420130,123420,5793731,407726,2124,29523,2750,2126,29878,2765,Admin,,
2021-01-04,US,USA,United States,629075,6592333,427915,573930,6367661,409689,42230,71753,8442,42243,72121,8458,Admin,,
2021-01-05,US,USA,United States,793291,7385624,440762,697402,7065063,411894,82498,154251,19785,82510,154631,19802,Admin,,
2021-01-06,US,USA,United States,988280,8373904,464471,804686,7869749,412738,166236,320487,42733,166257,320888,42752,Admin,,
2021-01-07,US,USA,United States,1125677,9499581,566225,834661,8704410,474592,269472,589959,80930,269482,590370,80950,Admin,,
2021-01-08,US,USA,United States,1189488,10689069,729319,815651,9520061,584638,350858,940817,130812,350877,941247,130823,Admin,,
2021-01-09,US,USA,United States,488160,11177229,763385,356742,9876803,600927,123855,1064672,148182,123859,1065106,148193,Admin,,
2021-01-10,US,USA,United States,237865,11415094,778833,167270,10044073,607192,66990,1131662,157448,67000,1132106,157461,Admin,,
2021-01-11,US,USA,United States,1028331,12443425,835870,695866,10739939,624611,313506,1445168,196202,313521,1445627,196215,Admin,,
2021-01-12,US,USA,United States,1205394,13648819,894742,879988,11619927,650695,305309,1750477,228032,305330,1750957,228046,Admin,,
2021-01-13,US,USA,United States,1278310,14927129,936175,996196,12616123,678053,263605,2014082,241942,263616,2014573,241955,Admin,,
2021-01-14,US,USA,United States,1267851,16194980,956485,1121956,13738079,719096,129090,2143172,221888,129100,2143673,221900,Admin,,
2021-01-15,US,USA,United States,1214336,17409316,960035,1087718,14825797,757962,113707,2256879,188009,113725,2257398,188021,Admin,,
2021-01-16,US,USA,United States,629398,18038714,980212,556385,15382182,786483,67871,2324750,180011,67881,2325279,180024,Admin,,
2021-01-17,US,USA,United States,292666,18331380,988040,250946,15633128,798436,39454,2364204,176077,39455,2364734,176089,Admin,,
2021-01-18,US,USA,United States,838211,19169591,960880,616138,16249266,787047,215315,2579519,162050,215333,2580067,162062,Admin,,
2021-01-19,US,USA,United States,1296498,20466089,973895,944444,17193710,796255,336268,2915787,166473,336276,2916343,166483,Admin,,
2021-01-20,US,USA,United States,1561311,22027400,1014324,1139628,18333338,816745,401993,3317780,186243,402003,3318346,186253,Admin,,
2021-01-21,US,USA,United States,1577184,23604584,1058514,1298923,19632261,842026,257436,3575216,204578,257461,3575807,204590,Admin,,
2021-01-22,US,USA,United States,1572688,25177272,1109708,1356538,20988799,880429,197868,3773084,216601,197882,3773689,216613,Admin,,
2021-01-23,US,USA,United States,880276,26057548,1145547,727350,21716149,904852,142065,3915149,227200,142073,3915762,227211,Admin,,
2021-01-24,US,USA,United States,381252,26438800,1158202,293911,22010060,910990,82463,3997612,233344,82467,3998229,233356,Admin,,
2021-01-25,US,USA,United States,1307955,27746755,1225309,831776,22841836,941796,458810,4456422,268129,458821,4457050,268140,Admin,,
2021-01-26,US,USA,United States,1607941,29354696,1269801,1034644,23876480,954681,551689,5008111,298903,551703,5008753,298915,Admin,,
2021-01-27,US,USA,United States,1864450,31219146,1313106,1221159,25097639,966329,615392,5623503,329389,615406,5624159,329401,Admin,,
2021-01-28,US,USA,United States,1888360,33107506,1357560,1341688,26439327,972438,525089,6148592,367625,525119,6149278,367638,Admin,,
2021-01-29,US,USA,United States,1840338,34947844,1395796,1335575,27774902,969443,468591,6617183,406300,468605,6617883,406313,Admin,,
2021-01-30,US,USA,United States,987978,35935822,1411182,746766,28521668,972217,228630,6845813,418666,228632,6846515,418679,Admin,,
2021-01-31,US,USA,United States,442399,36378221,1419917,319233,28840901,975834,117207,6963020,423630,117211,6963726,423642,Admin,,
2021-02-01,US,USA,United States,1264962,37643183,1413775,718242,29559143,959615,525602,7488622,433171,525692,7489418,433195,Admin,,
2021-02-02,US,USA,United States,1613995,39257178,1414640,936280,30495423,945563,657335,8145957,448264,657375,8146793,448291,Admin,,
2021-02-03,US,USA,United States,2057916,41315094,1442278,1238132,31733555,947988,791319,8937276,473396,791345,8938138,473425,Admin,,
2021-02-04,US,USA,United States,2249678,43564772,1493895,1358972,33092527,950457,864444,9801720,521875,864486,9802624,521906,Admin,,
2021-02-05,US,USA,United States,2257182,45821954,1553444,1327881,34420408,949358,908036,10709756,584653,908073,10710697,584687,Admin,,
2021-02-06,US,USA,United States,1252590,47074544,1591246,838356,35258764,962442,401838,11111594,609397,401870,11112567,609436,Admin,,
2021-02-07,US,USA,United States,430745,47505289,1589581,276198,35534962,956294,147992,11259586,613795,148005,11260572,613835,Admin,,
2021-02-08,US,USA,United States,1493147,48998436,1622179,816390,36351352,970316,662365,11921951,633333,662398,11922970,633364,Admin,,
2021-02-09,US,USA,United States,1878162,50876598,1659917,1016153,37367505,981726,846401,12768352,660342,846437,12769407,660373,Admin,,
2021-02-10,US,USA,United States,2193140,53069738,1679234,1197005,38564510,975851,978927,13747279,687143,978967,13748374,687176,Admin,,
